method_name,sample_id,regime_id,split,option_type,T,sigma,r,q,tau,tau_fraction,reference_found,reference_boundary,reference_in_sample_window,predicted_found,predicted_boundary,absolute_error,no_boundary_reason,is_no_dividend_call_control,downstream_use_status
premium_implied_boundary,124,call_T100_s040_r001_q000,test,call,1.0,0.4,0.01,0.0,0.7,0.7,False,nan,False,False,nan,nan,all_continuation_like,True,stage4_boundary_diagnostic_only
premium_implied_boundary,125,call_T100_s040_r001_q006,train,call,1.0,0.4,0.01,0.06,0.525,0.525,True,1.5332334073109293,True,False,nan,nan,all_continuation_like,False,stage4_boundary_diagnostic_only
premium_implied_boundary,126,call_T100_s040_r001_q010,train,call,1.0,0.4,0.01,0.1,0.49166666666666664,0.49166666666666664,True,1.4328275451972299,True,False,nan,nan,all_continuation_like,False,stage4_boundary_diagnostic_only
premium_implied_boundary,127,call_T100_s040_r001_q010,train,call,1.0,0.4,0.01,0.1,0.8,0.8,True,1.4998193886613596,True,False,nan,nan,all_continuation_like,False,stage4_boundary_diagnostic_only
premium_implied_boundary,128,call_T100_s040_r005_q010,train,call,1.0,0.4,0.05,0.1,0.375,0.375,True,1.4332737810378458,True,False,nan,nan,all_continuation_like,False,stage4_boundary_diagnostic_only
premium_implied_boundary,129,call_T100_s040_r010_q000,test,call,1.0,0.4,0.1,0.0,0.4583333333333333,0.4583333333333333,False,nan,False,False,nan,nan,all_continuation_like,True,stage4_boundary_diagnostic_only
premium_implied_boundary,130,call_T100_s040_r010_q010,train,call,1.0,0.4,0.1,0.1,0.44166666666666665,0.44166666666666665,True,1.5998414881790977,True,False,nan,nan,all_continuation_like,False,stage4_boundary_diagnostic_only
premium_implied_boundary,131,call_T100_s040_r010_q010,train,call,1.0,0.4,0.1,0.1,0.975,0.975,True,1.7998152396593121,True,False,nan,nan,all_continuation_like,False,stage4_boundary_diagnostic_only
premium_implied_boundary,132,call_T100_s060_r001_q000,test,call,1.0,0.6,0.01,0.0,0.18333333333333332,0.18333333333333332,False,nan,False,False,nan,nan,all_continuation_like,True,stage4_boundary_diagnostic_only
premium_implied_boundary,133,call_T100_s060_r001_q003,train,call,1.0,0.6,0.01,0.03,0.2916666666666667,0.2916666666666667,True,1.9662016871269306,False,False,nan,nan,all_continuation_like,False,stage4_boundary_diagnostic_only
premium_implied_boundary,134,call_T100_s060_r005_q003,train,call,1.0,0.6,0.05,0.03,0.6166666666666667,0.6166666666666667,True,2.9615239026806424,False,False,nan,nan,all_continuation_like,False,stage4_boundary_diagnostic_only
premium_implied_boundary,135,call_T100_s060_r005_q006,train,call,1.0,0.6,0.05,0.06,0.9083333333333333,0.9083333333333333,True,2.5615242615430525,False,False,nan,nan,all_continuation_like,False,stage4_boundary_diagnostic_only
premium_implied_boundary,136,call_T100_s060_r005_q010,stress_holdout,call,1.0,0.6,0.05,0.1,0.9416666666666667,0.9416666666666667,True,2.166197665123635,False,False,nan,nan,all_continuation_like,False,stage4_boundary_diagnostic_only
premium_implied_boundary,137,call_T100_s060_r010_q000,test,call,1.0,0.6,0.1,0.0,0.475,0.475,False,nan,False,False,nan,nan,all_continuation_like,True,stage4_boundary_diagnostic_only
premium_implied_boundary,138,call_T200_s020_r001_q000,test,call,2.0,0.2,0.01,0.0,1.1666666666666667,0.5833333333333334,False,nan,False,False,nan,nan,all_continuation_like,True,stage4_boundary_diagnostic_only
premium_implied_boundary,139,call_T200_s020_r001_q010,train,call,2.0,0.2,0.01,0.1,0.03333333333333333,0.016666666666666666,True,1.0666401527118519,True,False,nan,nan,all_continuation_like,False,stage4_boundary_diagnostic_only
premium_implied_boundary,140,call_T200_s020_r005_q006,train,call,2.0,0.2,0.05,0.06,0.9833333333333333,0.49166666666666664,True,1.3332935996327997,True,False,nan,nan,all_continuation_like,False,stage4_boundary_diagnostic_only
premium_implied_boundary,141,call_T200_s020_r010_q003,train,call,2.0,0.2,0.1,0.03,0.5333333333333333,0.26666666666666666,True,3.621678734858508,False,False,nan,nan,all_continuation_like,False,stage4_boundary_diagnostic_only
premium_implied_boundary,142,call_T200_s020_r010_q006,train,call,2.0,0.2,0.1,0.06,1.4833333333333334,0.7416666666666667,True,1.9314464394672568,False,False,nan,nan,all_continuation_like,False,stage4_boundary_diagnostic_only
premium_implied_boundary,143,call_T200_s020_r010_q010,train,call,2.0,0.2,0.1,0.1,1.9333333333333333,0.9666666666666667,True,1.3999680615041723,True,False,nan,nan,all_continuation_like,False,stage4_boundary_diagnostic_only
premium_implied_boundary,144,call_T200_s040_r001_q003,train,call,2.0,0.4,0.01,0.03,0.5833333333333334,0.2916666666666667,True,1.733111576335805,True,False,nan,nan,all_continuation_like,False,stage4_boundary_diagnostic_only
premium_implied_boundary,145,call_T200_s040_r001_q010,train,call,2.0,0.4,0.01,0.1,0.26666666666666666,0.13333333333333333,True,1.3332792134655165,True,False,nan,nan,all_continuation_like,False,stage4_boundary_diagnostic_only
premium_implied_boundary,146,call_T200_s040_r005_q003,train,call,2.0,0.4,0.05,0.03,0.95,0.475,True,2.432681953789556,False,False,nan,nan,all_continuation_like,False,stage4_boundary_diagnostic_only
premium_implied_boundary,147,call_T200_s040_r010_q000,test,call,2.0,0.4,0.1,0.0,0.06666666666666667,0.03333333333333333,False,nan,False,False,nan,nan,all_continuation_like,True,stage4_boundary_diagnostic_only
premium_implied_boundary,148,call_T200_s040_r010_q003,test,call,2.0,0.4,0.1,0.03,0.8833333333333333,0.44166666666666665,False,nan,False,False,nan,nan,all_continuation_like,False,stage4_boundary_diagnostic_only
premium_implied_boundary,149,call_T200_s040_r010_q003,test,call,2.0,0.4,0.1,0.03,1.9333333333333333,0.9666666666666667,False,nan,False,False,nan,nan,all_continuation_like,False,stage4_boundary_diagnostic_only
premium_implied_boundary,150,call_T200_s040_r010_q010,test,call,2.0,0.4,0.1,0.1,1.25,0.625,True,1.866489680008927,False,False,nan,nan,all_continuation_like,False,stage4_boundary_diagnostic_only
premium_implied_boundary,151,call_T200_s060_r001_q000,test,call,2.0,0.6,0.01,0.0,0.15,0.075,False,nan,False,False,nan,nan,all_continuation_like,True,stage4_boundary_diagnostic_only
premium_implied_boundary,152,call_T200_s060_r001_q000,test,call,2.0,0.6,0.01,0.0,0.7666666666666666,0.3833333333333333,False,nan,False,False,nan,nan,all_continuation_like,True,stage4_boundary_diagnostic_only
premium_implied_boundary,153,call_T200_s060_r001_q000,test,call,2.0,0.6,0.01,0.0,0.8333333333333334,0.4166666666666667,False,nan,False,False,nan,nan,all_continuation_like,True,stage4_boundary_diagnostic_only
premium_implied_boundary,154,call_T200_s060_r001_q006,train,call,2.0,0.6,0.01,0.06,0.05,0.025,True,1.3327281700533176,True,False,nan,nan,all_continuation_like,False,stage4_boundary_diagnostic_only
premium_implied_boundary,155,call_T200_s060_r001_q006,train,call,2.0,0.6,0.01,0.06,0.2833333333333333,0.14166666666666666,True,1.7663522054916083,True,False,nan,nan,all_continuation_like,False,stage4_boundary_diagnostic_only
premium_implied_boundary,156,call_T200_s060_r001_q006,train,call,2.0,0.6,0.01,0.06,0.6166666666666667,0.30833333333333335,True,2.0993664163703607,False,False,nan,nan,all_continuation_like,False,stage4_boundary_diagnostic_only
premium_implied_boundary,157,call_T200_s060_r001_q006,train,call,2.0,0.6,0.01,0.06,1.4,0.7,True,2.56594489738711,False,False,nan,nan,all_continuation_like,False,stage4_boundary_diagnostic_only
premium_implied_boundary,158,call_T200_s060_r005_q010,stress_holdout,call,2.0,0.6,0.05,0.1,0.5833333333333334,0.2916666666666667,True,1.9663921781011178,False,False,nan,nan,all_continuation_like,False,stage4_boundary_diagnostic_only
premium_implied_boundary,159,call_T200_s060_r010_q000,test,call,2.0,0.6,0.1,0.0,0.35,0.175,False,nan,False,False,nan,nan,all_continuation_like,True,stage4_boundary_diagnostic_only
direct_boundary_head,0,put_T025_s020_r001_q000,train,put,0.25,0.2,0.01,0.0,0.23958333333333334,0.9583333333333334,True,0.8002278596222341,True,True,0.7438458632533222,0.056381996368911835,,False,stage4_boundary_diagnostic_only
direct_boundary_head,1,put_T025_s020_r005_q010,train,put,0.25,0.2,0.05,0.1,0.03958333333333333,0.15833333333333333,True,0.47017104395668957,True,True,0.5315064444010821,0.06133540044439251,,False,stage4_boundary_diagnostic_only
direct_boundary_head,2,put_T025_s020_r005_q010,train,put,0.25,0.2,0.05,0.1,0.1875,0.75,True,0.46689410765096756,True,True,0.4943440135169025,0.02744990586593493,,False,stage4_boundary_diagnostic_only
direct_boundary_head,3,put_T025_s020_r010_q000,train,put,0.25,0.2,0.1,0.0,0.06666666666666667,0.26666666666666666,True,0.9333424061427208,True,True,0.9401758038235614,0.006833397680840569,,False,stage4_boundary_diagnostic_only
direct_boundary_head,4,put_T025_s020_r010_q003,train,put,0.25,0.2,0.1,0.03,0.16458333333333333,0.6583333333333333,True,0.9000119961785118,True,True,0.8886246737873833,0.011387322391128496,,False,stage4_boundary_diagnostic_only
direct_boundary_head,5,put_T025_s040_r001_q010,train,put,0.25,0.4,0.01,0.1,0.2375,0.95,True,0.0673614951126441,False,True,0.07196106651714881,nan,,False,stage4_boundary_diagnostic_only
direct_boundary_head,6,put_T025_s040_r005_q000,train,put,0.25,0.4,0.05,0.0,0.06458333333333333,0.2583333333333333,True,0.8003000749577371,True,True,0.8116710171016209,0.011370942143883789,,False,stage4_boundary_diagnostic_only
direct_boundary_head,7,put_T025_s040_r005_q000,train,put,0.25,0.4,0.05,0.0,0.11458333333333333,0.4583333333333333,True,0.7667776838840931,True,True,0.7720361177699396,0.00525843388584657,,False,stage4_boundary_diagnostic_only
direct_boundary_head,8,put_T025_s040_r005_q010,train,put,0.25,0.4,0.05,0.1,0.09791666666666667,0.39166666666666666,True,0.4669297663544659,True,True,0.46583937355203375,0.0010903928024321718,,False,stage4_boundary_diagnostic_only
direct_boundary_head,9,put_T025_s040_r010_q000,train,put,0.25,0.4,0.1,0.0,0.10625,0.425,True,0.8001136569902224,True,True,0.8073849492516321,0.0072712922614096565,,False,stage4_boundary_diagnostic_only
direct_boundary_head,10,put_T025_s040_r010_q000,train,put,0.25,0.4,0.1,0.0,0.24166666666666667,0.9666666666666667,True,0.7666863903929927,True,True,0.7537493470687022,0.012937043324290465,,False,stage4_boundary_diagnostic_only
direct_boundary_head,11,put_T025_s040_r010_q003,train,put,0.25,0.4,0.1,0.03,0.07916666666666666,0.31666666666666665,True,0.8003704116151251,True,True,0.8137030558038462,0.013332644188721043,,False,stage4_boundary_diagnostic_only
direct_boundary_head,12,put_T025_s040_r010_q003,train,put,0.25,0.4,0.1,0.03,0.16666666666666666,0.6666666666666666,True,0.7667077988434337,True,True,0.7652771335565948,0.0014306652868388836,,False,stage4_boundary_diagnostic_only
direct_boundary_head,13,put_T025_s040_r010_q010,train,put,0.25,0.4,0.1,0.1,0.004166666666666667,0.016666666666666666,True,0.900558615356934,True,True,0.8243651974260063,0.07619341793092771,,False,stage4_boundary_diagnostic_only
direct_boundary_head,14,put_T025_s060_r005_q006,train,put,0.25,0.6,0.05,0.06,0.09791666666666667,0.39166666666666666,True,0.6003676775128696,True,True,0.5682256362080551,0.03214204130481446,,False,stage4_boundary_diagnostic_only
direct_boundary_head,15,put_T025_s060_r005_q006,train,put,0.25,0.6,0.05,0.06,0.18125,0.725,True,0.5335369972180013,True,True,0.5340271771343272,0.000490179916325939,,False,stage4_boundary_diagnostic_only
direct_boundary_head,16,put_T025_s060_r010_q000,train,put,0.25,0.6,0.1,0.0,0.23958333333333334,0.9583333333333334,True,0.6333770141353822,True,True,0.6338332596830983,0.000456245547716172,,False,stage4_boundary_diagnostic_only
direct_boundary_head,17,put_T025_s060_r010_q003,train,put,0.25,0.6,0.1,0.03,0.0625,0.25,True,0.7334651343211457,True,True,0.7305060919777356,0.0029590423434100455,,False,stage4_boundary_diagnostic_only
direct_boundary_head,18,put_T025_s060_r010_q003,train,put,0.25,0.6,0.1,0.03,0.07708333333333334,0.30833333333333335,True,0.7333699715084345,True,True,0.7175492001180614,0.01582077139037308,,False,stage4_boundary_diagnostic_only
direct_boundary_head,19,put_T025_s060_r010_q003,train,put,0.25,0.6,0.1,0.03,0.24583333333333332,0.9833333333333333,True,0.6001719705279849,True,True,0.629318483078716,0.029146512550731085,,False,stage4_boundary_diagnostic_only
direct_boundary_head,20,put_T025_s060_r010_q006,train,put,0.25,0.6,0.1,0.06,0.21458333333333332,0.8583333333333333,True,0.6000847587767008,True,True,0.6237457833116417,0.0236610245349409,,False,stage4_boundary_diagnostic_only
direct_boundary_head,21,put_T050_s020_r001_q006,train,put,0.5,0.2,0.01,0.06,0.2375,0.475,True,0.13507702747230427,False,True,0.15786044422999562,nan,,False,stage4_boundary_diagnostic_only
direct_boundary_head,22,put_T050_s020_r005_q000,validation,put,0.5,0.2,0.05,0.0,0.15416666666666667,0.30833333333333335,True,0.8683410079512196,True,True,0.9023142164420792,0.03397320849085961,,False,stage4_boundary_diagnostic_only
direct_boundary_head,23,put_T050_s020_r005_q003,validation,put,0.5,0.2,0.05,0.03,0.004166666666666667,0.008333333333333333,True,0.9666812254641158,True,True,0.9007080817595303,0.06597314370458551,,False,stage4_boundary_diagnostic_only
direct_boundary_head,24,put_T050_s020_r005_q006,validation,put,0.5,0.2,0.05,0.06,0.12916666666666665,0.2583333333333333,True,0.7752361904860448,True,True,0.715079713846269,0.06015647663977575,,False,stage4_boundary_diagnostic_only
direct_boundary_head,25,put_T050_s020_r005_q010,validation,put,0.5,0.2,0.05,0.1,0.35,0.7,True,0.46675545596756257,True,True,0.4989121001757604,0.032156644208197804,,False,stage4_boundary_diagnostic_only
direct_boundary_head,26,put_T050_s020_r005_q010,validation,put,0.5,0.2,0.05,0.1,0.4041666666666667,0.8083333333333333,True,0.46673926809483335,True,True,0.49221098182147904,0.025471713726645695,,False,stage4_boundary_diagnostic_only
direct_boundary_head,27,put_T050_s020_r010_q000,train,put,0.5,0.2,0.1,0.0,0.4,0.8,True,0.8699151598017577,True,True,0.8726463900740725,0.0027312302723148107,,False,stage4_boundary_diagnostic_only
direct_boundary_head,28,put_T050_s040_r001_q000,train,put,0.5,0.4,0.01,0.0,0.475,0.95,True,0.5337048272768595,True,True,0.5922478987762164,0.05854307149935689,,False,stage4_boundary_diagnostic_only
direct_boundary_head,29,put_T050_s040_r005_q000,validation,put,0.5,0.4,0.05,0.0,0.24166666666666667,0.48333333333333334,True,0.7003042831411883,True,True,0.7121425567631304,0.01183827362194212,,False,stage4_boundary_diagnostic_only
direct_boundary_head,30,put_T050_s040_r005_q000,validation,put,0.5,0.4,0.05,0.0,0.31666666666666665,0.6333333333333333,True,0.7000280609821546,True,True,0.6943800758539066,0.005647985128248045,,False,stage4_boundary_diagnostic_only
direct_boundary_head,31,put_T050_s040_r005_q000,validation,put,0.5,0.4,0.05,0.0,0.44166666666666665,0.8833333333333333,True,0.6666977546482736,True,True,0.6776989323487247,0.01100117770045106,,False,stage4_boundary_diagnostic_only
direct_boundary_head,32,put_T050_s040_r005_q003,validation,put,0.5,0.4,0.05,0.03,0.42916666666666664,0.8583333333333333,True,0.6333686214650059,True,True,0.6490583099247195,0.015689688459713524,,False,stage4_boundary_diagnostic_only
direct_boundary_head,33,put_T050_s040_r010_q003,train,put,0.5,0.4,0.1,0.03,0.475,0.95,True,0.7000189697543022,True,True,0.7099983792815887,0.009979409527286487,,False,stage4_boundary_diagnostic_only
direct_boundary_head,34,put_T050_s040_r010_q006,train,put,0.5,0.4,0.1,0.06,0.0,0.0,False,nan,False,False,nan,nan,maturity_row_ambiguous,False,stage4_boundary_diagnostic_only
direct_boundary_head,35,put_T050_s040_r010_q010,train,put,0.5,0.4,0.1,0.1,0.2708333333333333,0.5416666666666666,True,0.6667297770225625,True,True,0.6858879868470733,0.019158209824510775,,False,stage4_boundary_diagnostic_only
direct_boundary_head,36,put_T050_s040_r010_q010,train,put,0.5,0.4,0.1,0.1,0.35,0.7,True,0.6334955890473126,True,True,0.6724563625415795,0.038960773494266854,,False,stage4_boundary_diagnostic_only
direct_boundary_head,37,put_T050_s060_r001_q006,train,put,0.5,0.6,0.01,0.06,0.058333333333333334,0.11666666666666667,True,0.13597924114868656,False,True,0.15716947359370076,nan,,False,stage4_boundary_diagnostic_only
direct_boundary_head,38,put_T050_s060_r001_q006,train,put,0.5,0.6,0.01,0.06,0.45416666666666666,0.9083333333333333,True,0.1334219091464082,False,True,0.10270521351626384,nan,,False,stage4_boundary_diagnostic_only
direct_boundary_head,39,put_T050_s060_r001_q010,stress_holdout,put,0.5,0.6,0.01,0.1,0.25,0.5,True,0.06694756758887196,False,True,0.07093806674370973,nan,,False,stage4_boundary_diagnostic_only
direct_boundary_head,40,put_T050_s060_r005_q003,validation,put,0.5,0.6,0.05,0.03,0.31666666666666665,0.6333333333333333,True,0.500455087007751,True,True,0.5446156257286948,0.04416053872094383,,False,stage4_boundary_diagnostic_only
direct_boundary_head,41,put_T050_s060_r005_q003,validation,put,0.5,0.6,0.05,0.03,0.3833333333333333,0.7666666666666666,True,0.5000460413734533,True,True,0.5243874025569307,0.024341361183477406,,False,stage4_boundary_diagnostic_only
direct_boundary_head,42,put_T050_s060_r005_q006,validation,put,0.5,0.6,0.05,0.06,0.4583333333333333,0.9166666666666666,True,0.4333966779262214,True,True,0.46095444545029385,0.027557767524072463,,False,stage4_boundary_diagnostic_only
direct_boundary_head,43,put_T050_s060_r005_q010,stress_holdout,put,0.5,0.6,0.05,0.1,0.22083333333333333,0.44166666666666665,True,0.40065299357207296,True,True,0.42068555213056175,0.02003255855848879,,False,stage4_boundary_diagnostic_only
direct_boundary_head,44,put_T050_s060_r010_q010,stress_holdout,put,0.5,0.6,0.1,0.1,0.0875,0.175,True,0.6667589995679977,True,True,0.6892216070235966,0.022462607455598915,,False,stage4_boundary_diagnostic_only
direct_boundary_head,45,put_T050_s060_r010_q010,stress_holdout,put,0.5,0.6,0.1,0.1,0.22916666666666666,0.4583333333333333,True,0.5667257833448046,True,True,0.6162572987478729,0.04953151540306833,,False,stage4_boundary_diagnostic_only
direct_boundary_head,46,put_T100_s020_r001_q006,train,put,1.0,0.2,0.01,0.06,0.16666666666666666,0.16666666666666666,True,0.1367713950428279,False,True,0.15840676597962608,nan,,False,stage4_boundary_diagnostic_only
direct_boundary_head,47,put_T100_s020_r010_q003,train,put,1.0,0.2,0.1,0.03,0.20833333333333334,0.20833333333333334,True,0.9000079354571177,True,True,0.8858077577776231,0.014200177679494552,,False,stage4_boundary_diagnostic_only
direct_boundary_head,48,put_T100_s020_r010_q003,train,put,1.0,0.2,0.1,0.03,0.8416666666666667,0.8416666666666667,True,0.8333752284267147,True,True,0.8345912751404634,0.001216046713748642,,False,stage4_boundary_diagnostic_only
direct_boundary_head,49,put_T100_s040_r001_q003,train,put,1.0,0.4,0.01,0.03,0.3333333333333333,0.3333333333333333,True,0.3002115485958103,False,True,0.2767388501696973,nan,,False,stage4_boundary_diagnostic_only
direct_boundary_head,50,put_T100_s040_r001_q006,train,put,1.0,0.4,0.01,0.06,0.1,0.1,True,0.13536928286085423,False,True,0.17335718690875682,nan,,False,stage4_boundary_diagnostic_only
direct_boundary_head,51,put_T100_s040_r005_q003,train,put,1.0,0.4,0.05,0.03,0.175,0.175,True,0.7002045054860797,True,True,0.6991296092035395,0.0010748962825402053,,False,stage4_boundary_diagnostic_only
direct_boundary_head,52,put_T100_s040_r005_q010,train,put,1.0,0.4,0.05,0.1,0.48333333333333334,0.48333333333333334,True,0.40440378621668316,True,True,0.3885234331052015,0.01588035311148167,,False,stage4_boundary_diagnostic_only
direct_boundary_head,53,put_T100_s040_r005_q010,train,put,1.0,0.4,0.05,0.1,0.775,0.775,True,0.40005550168635134,True,True,0.3720776128423744,0.02797788884397695,,False,stage4_boundary_diagnostic_only
direct_boundary_head,54,put_T100_s040_r010_q003,train,put,1.0,0.4,0.1,0.03,0.6083333333333333,0.6083333333333333,True,0.666714266082593,True,True,0.6737523630758641,0.00703809699327107,,False,stage4_boundary_diagnostic_only
direct_boundary_head,55,put_T100_s040_r010_q003,train,put,1.0,0.4,0.1,0.03,0.9416666666666667,0.9416666666666667,True,0.6333812063046199,True,True,0.6535725392953314,0.02019133299071152,,False,stage4_boundary_diagnostic_only
direct_boundary_head,56,put_T100_s040_r010_q006,train,put,1.0,0.4,0.1,0.06,0.2916666666666667,0.2916666666666667,True,0.7000555728817981,True,True,0.7082216138646289,0.008166040982830802,,False,stage4_boundary_diagnostic_only
direct_boundary_head,57,put_T100_s040_r010_q010,train,put,1.0,0.4,0.1,0.1,0.48333333333333334,0.48333333333333334,True,0.6004157532164724,True,True,0.6264332673258978,0.02601751410942532,,False,stage4_boundary_diagnostic_only
direct_boundary_head,58,put_T100_s060_r001_q006,train,put,1.0,0.6,0.01,0.06,0.7833333333333333,0.7833333333333333,True,0.10514991865876791,False,True,0.08764023649165924,nan,,False,stage4_boundary_diagnostic_only
direct_boundary_head,59,put_T100_s060_r001_q010,stress_holdout,put,1.0,0.6,0.01,0.1,0.058333333333333334,0.058333333333333334,True,0.07090605782415581,False,True,0.09300835004804597,nan,,False,stage4_boundary_diagnostic_only
direct_boundary_head,60,put_T100_s060_r001_q010,stress_holdout,put,1.0,0.6,0.01,0.1,0.5916666666666667,0.5916666666666667,True,0.06673307245351769,False,True,0.051108552736316676,nan,,False,stage4_boundary_diagnostic_only
direct_boundary_head,61,put_T100_s060_r005_q000,train,put,1.0,0.6,0.05,0.0,0.14166666666666666,0.14166666666666666,True,0.6334669653735103,True,True,0.6218555222214067,0.011611443152103607,,False,stage4_boundary_diagnostic_only
direct_boundary_head,62,put_T100_s060_r005_q003,train,put,1.0,0.6,0.05,0.03,0.475,0.475,True,0.4667296826666459,True,True,0.47486725959950676,0.00813757693286088,,False,stage4_boundary_diagnostic_only
direct_boundary_head,63,put_T100_s060_r010_q006,train,put,1.0,0.6,0.1,0.06,0.975,0.975,True,0.4350168555159585,True,True,0.49565905609594235,0.060642200579983874,,False,stage4_boundary_diagnostic_only
direct_boundary_head,64,put_T100_s060_r010_q010,stress_holdout,put,1.0,0.6,0.1,0.1,0.4166666666666667,0.4166666666666667,True,0.5000526311894118,True,True,0.5542452489472555,0.054192617757843675,,False,stage4_boundary_diagnostic_only
direct_boundary_head,65,put_T200_s020_r001_q000,train,put,2.0,0.2,0.01,0.0,1.0166666666666666,0.5083333333333333,True,0.7000460910005892,True,True,0.6849134136313091,0.015132677369280145,,False,stage4_boundary_diagnostic_only
direct_boundary_head,66,put_T200_s020_r001_q003,train,put,2.0,0.2,0.01,0.03,0.5166666666666666,0.2583333333333333,True,0.30023022632010987,False,True,0.30957220487161424,nan,,False,stage4_boundary_diagnostic_only
direct_boundary_head,67,put_T200_s020_r001_q010,train,put,2.0,0.2,0.01,0.1,0.18333333333333332,0.09166666666666666,True,0.08049981286884952,False,True,0.08941987944611114,nan,,False,stage4_boundary_diagnostic_only
direct_boundary_head,68,put_T200_s020_r005_q000,train,put,2.0,0.2,0.05,0.0,0.6833333333333333,0.3416666666666667,True,0.8333449214806151,True,True,0.8344276673530326,0.0010827458724175232,,False,stage4_boundary_diagnostic_only
direct_boundary_head,69,put_T200_s020_r005_q010,train,put,2.0,0.2,0.05,0.1,0.16666666666666666,0.08333333333333333,True,0.4669417410060464,True,True,0.5199969849624942,0.05305524395644784,,False,stage4_boundary_diagnostic_only
direct_boundary_head,70,put_T200_s020_r010_q003,train,put,2.0,0.2,0.1,0.03,0.9333333333333333,0.4666666666666667,True,0.8333589579429317,True,True,0.8320797215841726,0.0012792363587590394,,False,stage4_boundary_diagnostic_only
direct_boundary_head,71,put_T200_s020_r010_q006,train,put,2.0,0.2,0.1,0.06,1.3166666666666667,0.6583333333333333,True,0.8000129293101154,True,True,0.8028776652045791,0.002864735894463788,,False,stage4_boundary_diagnostic_only
direct_boundary_head,72,put_T200_s020_r010_q010,train,put,2.0,0.2,0.1,0.1,1.5666666666666667,0.7833333333333333,True,0.7049798099016233,True,True,0.7436906205074846,0.038710810605861234,,False,stage4_boundary_diagnostic_only
direct_boundary_head,73,put_T200_s040_r001_q010,train,put,2.0,0.4,0.01,0.1,0.35,0.175,True,0.06700646917992817,False,True,0.06738503623462312,nan,,False,stage4_boundary_diagnostic_only
direct_boundary_head,74,put_T200_s040_r005_q010,train,put,2.0,0.4,0.05,0.1,1.45,0.725,True,0.36669089825328083,False,True,0.34839638495579517,nan,,False,stage4_boundary_diagnostic_only
direct_boundary_head,75,put_T200_s040_r010_q000,test,put,2.0,0.4,0.1,0.0,0.5166666666666666,0.2583333333333333,True,0.7000575543094215,True,True,0.7052730027163452,0.005215448406923673,,False,stage4_boundary_diagnostic_only
direct_boundary_head,76,put_T200_s040_r010_q000,test,put,2.0,0.4,0.1,0.0,0.9,0.45,True,0.6667000330502386,True,True,0.6534069806905968,0.013293052359641844,,False,stage4_boundary_diagnostic_only
direct_boundary_head,77,put_T200_s040_r010_q010,test,put,2.0,0.4,0.1,0.1,1.8166666666666667,0.9083333333333333,True,0.5000486387935564,True,True,0.5740585408569889,0.0740099020634325,,False,stage4_boundary_diagnostic_only
direct_boundary_head,78,put_T200_s060_r001_q000,train,put,2.0,0.6,0.01,0.0,0.5166666666666666,0.2583333333333333,True,0.3668981162157657,False,True,0.44123892178288243,nan,,False,stage4_boundary_diagnostic_only
direct_boundary_head,79,put_T200_s060_r001_q003,train,put,2.0,0.6,0.01,0.03,1.4666666666666666,0.7333333333333333,True,0.16673374184624917,False,True,0.13498853825003773,nan,,False,stage4_boundary_diagnostic_only
direct_boundary_head,80,put_T200_s060_r005_q000,train,put,2.0,0.6,0.05,0.0,0.5833333333333334,0.2916666666666667,True,0.46678851292632184,True,True,0.48022253840555973,0.013434025479237888,,False,stage4_boundary_diagnostic_only
direct_boundary_head,81,put_T200_s060_r005_q003,train,put,2.0,0.6,0.05,0.03,0.23333333333333334,0.11666666666666667,True,0.5499709590152106,True,True,0.5730694176629292,0.023098458647718534,,False,stage4_boundary_diagnostic_only
direct_boundary_head,82,put_T200_s060_r005_q003,train,put,2.0,0.6,0.05,0.03,0.4,0.2,True,0.5000363282981783,True,True,0.5126867471617472,0.01265041886356888,,False,stage4_boundary_diagnostic_only
direct_boundary_head,83,put_T200_s060_r005_q003,train,put,2.0,0.6,0.05,0.03,1.0666666666666667,0.5333333333333333,True,0.3667416301749475,False,True,0.3997135090667005,nan,,False,stage4_boundary_diagnostic_only
direct_boundary_head,84,put_T200_s060_r010_q000,train,put,2.0,0.6,0.1,0.0,1.0333333333333332,0.5166666666666666,True,0.5000209435924251,True,True,0.47422113250861486,0.025799811083810242,,False,stage4_boundary_diagnostic_only
direct_boundary_head,85,put_T200_s060_r010_q000,train,put,2.0,0.6,0.1,0.0,1.6,0.8,True,0.4666825446312637,True,True,0.4441380497608038,0.022544494870459897,,False,stage4_boundary_diagnostic_only
direct_boundary_head,86,put_T200_s060_r010_q000,train,put,2.0,0.6,0.1,0.0,1.8,0.9,True,0.4336980616917861,True,True,0.4417980816600582,0.008100019968272087,,False,stage4_boundary_diagnostic_only
direct_boundary_head,87,put_T200_s060_r010_q003,train,put,2.0,0.6,0.1,0.03,1.1666666666666667,0.5833333333333334,True,0.4666865067484676,True,True,0.4630242870215108,0.0036622197269567947,,False,stage4_boundary_diagnostic_only
direct_boundary_head,88,put_T200_s060_r010_q006,train,put,2.0,0.6,0.1,0.06,0.03333333333333333,0.016666666666666666,True,0.8000409032219771,True,True,0.7512976117293548,0.04874329149262224,,False,stage4_boundary_diagnostic_only
direct_boundary_head,89,put_T200_s060_r010_q006,train,put,2.0,0.6,0.1,0.06,1.7166666666666666,0.8583333333333333,True,0.40003020968204545,True,True,0.44999695373438114,0.0499667440523357,,False,stage4_boundary_diagnostic_only
