method_name,regime_id,split,option_type,T,sigma,r,q,row_count,reference_found_count,predicted_found_count,comparable_error_count,reference_outside_sample_window_count,boundary_mae,boundary_rmse,boundary_max_abs_error,boundary_found_agreement_rate,missed_boundary_rate,false_boundary_rate,no_dividend_call_false_boundary_rate,downstream_use_status
premium_implied_boundary,put_T200_s060_r001_q006,train,put,2.0,0.6,0.01,0.06,121,120,0,0,120,nan,nan,nan,0.008264462809917356,nan,0.0,nan,stage4_boundary_diagnostic_only
premium_implied_boundary,put_T200_s060_r001_q010,stress_holdout,put,2.0,0.6,0.01,0.1,121,120,0,0,120,nan,nan,nan,0.008264462809917356,nan,0.0,nan,stage4_boundary_diagnostic_only
premium_implied_boundary,put_T200_s060_r005_q000,train,put,2.0,0.6,0.05,0.0,121,120,0,0,41,nan,nan,nan,0.008264462809917356,1.0,0.0,nan,stage4_boundary_diagnostic_only
premium_implied_boundary,put_T200_s060_r005_q003,train,put,2.0,0.6,0.05,0.03,121,120,0,0,63,nan,nan,nan,0.008264462809917356,1.0,0.0,nan,stage4_boundary_diagnostic_only
premium_implied_boundary,put_T200_s060_r005_q006,train,put,2.0,0.6,0.05,0.06,121,120,0,0,80,nan,nan,nan,0.008264462809917356,1.0,0.0,nan,stage4_boundary_diagnostic_only
premium_implied_boundary,put_T200_s060_r005_q010,stress_holdout,put,2.0,0.6,0.05,0.1,121,120,0,0,101,nan,nan,nan,0.008264462809917356,1.0,0.0,nan,stage4_boundary_diagnostic_only
premium_implied_boundary,put_T200_s060_r010_q000,train,put,2.0,0.6,0.1,0.0,121,120,0,0,0,nan,nan,nan,0.008264462809917356,1.0,0.0,nan,stage4_boundary_diagnostic_only
premium_implied_boundary,put_T200_s060_r010_q003,train,put,2.0,0.6,0.1,0.03,121,120,0,0,0,nan,nan,nan,0.008264462809917356,1.0,0.0,nan,stage4_boundary_diagnostic_only
premium_implied_boundary,put_T200_s060_r010_q006,train,put,2.0,0.6,0.1,0.06,121,120,0,0,0,nan,nan,nan,0.008264462809917356,1.0,0.0,nan,stage4_boundary_diagnostic_only
premium_implied_boundary,put_T200_s060_r010_q010,stress_holdout,put,2.0,0.6,0.1,0.1,121,120,0,0,37,nan,nan,nan,0.008264462809917356,1.0,0.0,nan,stage4_boundary_diagnostic_only
direct_boundary_head,call_T025_s020_r001_q000,test,call,0.25,0.2,0.01,0.0,121,0,0,0,0,nan,nan,nan,1.0,nan,0.0,0.0,stage4_boundary_diagnostic_only
direct_boundary_head,call_T025_s020_r001_q003,train,call,0.25,0.2,0.01,0.03,121,120,120,120,0,0.03403424791777116,0.03648120216400731,0.06444895230005798,1.0,0.0,0.0,nan,stage4_boundary_diagnostic_only
direct_boundary_head,call_T025_s020_r001_q006,train,call,0.25,0.2,0.01,0.06,121,120,120,120,0,0.01702638285938725,0.020608753143351276,0.06127291528123846,1.0,0.0,0.0,nan,stage4_boundary_diagnostic_only
direct_boundary_head,call_T025_s020_r001_q010,train,call,0.25,0.2,0.01,0.1,121,120,120,120,0,0.015090180616996095,0.019281151127153312,0.05432355945122702,1.0,0.0,0.0,nan,stage4_boundary_diagnostic_only
direct_boundary_head,call_T025_s020_r005_q000,test,call,0.25,0.2,0.05,0.0,121,0,0,0,0,nan,nan,nan,1.0,nan,0.0,0.0,stage4_boundary_diagnostic_only
direct_boundary_head,call_T025_s020_r005_q003,train,call,0.25,0.2,0.05,0.03,121,120,120,120,0,0.02157413577971917,0.024386841354333222,0.0448667255923354,1.0,0.0,0.0,nan,stage4_boundary_diagnostic_only
direct_boundary_head,call_T025_s020_r005_q006,train,call,0.25,0.2,0.05,0.06,121,120,120,120,0,0.033363433159206264,0.035224633436163826,0.056367518685392914,1.0,0.0,0.0,nan,stage4_boundary_diagnostic_only
direct_boundary_head,call_T025_s020_r005_q010,train,call,0.25,0.2,0.05,0.1,121,120,120,120,0,0.0076605947687120625,0.008723236176626799,0.022122013275308827,1.0,0.0,0.0,nan,stage4_boundary_diagnostic_only
direct_boundary_head,call_T025_s020_r010_q000,test,call,0.25,0.2,0.1,0.0,121,0,0,0,0,nan,nan,nan,1.0,nan,0.0,0.0,stage4_boundary_diagnostic_only
direct_boundary_head,call_T025_s020_r010_q003,train,call,0.25,0.2,0.1,0.03,121,120,120,0,120,nan,nan,nan,1.0,nan,0.0,nan,stage4_boundary_diagnostic_only
direct_boundary_head,call_T025_s020_r010_q006,train,call,0.25,0.2,0.1,0.06,121,120,120,120,0,0.029771253377490085,0.03217688908266025,0.06274185542720834,1.0,0.0,0.0,nan,stage4_boundary_diagnostic_only
direct_boundary_head,call_T025_s020_r010_q010,train,call,0.25,0.2,0.1,0.1,121,120,120,120,0,0.043347361530145255,0.0455983234204045,0.07357254004940916,1.0,0.0,0.0,nan,stage4_boundary_diagnostic_only
direct_boundary_head,call_T025_s040_r001_q000,test,call,0.25,0.4,0.01,0.0,121,0,0,0,0,nan,nan,nan,1.0,nan,0.0,0.0,stage4_boundary_diagnostic_only
direct_boundary_head,call_T025_s040_r001_q003,train,call,0.25,0.4,0.01,0.03,121,120,120,120,0,0.016780521095522416,0.02269783467652695,0.09093327251768768,1.0,0.0,0.0,nan,stage4_boundary_diagnostic_only
direct_boundary_head,call_T025_s040_r001_q006,train,call,0.25,0.4,0.01,0.06,121,120,120,120,0,0.019644938705126257,0.022870279024082337,0.03926005965348778,1.0,0.0,0.0,nan,stage4_boundary_diagnostic_only
direct_boundary_head,call_T025_s040_r001_q010,train,call,0.25,0.4,0.01,0.1,121,120,120,120,0,0.008448475461569247,0.010263795747482242,0.030826213459315133,1.0,0.0,0.0,nan,stage4_boundary_diagnostic_only
direct_boundary_head,call_T025_s040_r005_q000,test,call,0.25,0.4,0.05,0.0,121,0,0,0,0,nan,nan,nan,1.0,nan,0.0,0.0,stage4_boundary_diagnostic_only
direct_boundary_head,call_T025_s040_r005_q003,train,call,0.25,0.4,0.05,0.03,121,120,120,56,64,0.00874662714074999,0.011127306312134053,0.029864941968792857,1.0,0.0,0.0,nan,stage4_boundary_diagnostic_only
direct_boundary_head,call_T025_s040_r005_q006,train,call,0.25,0.4,0.05,0.06,121,120,120,120,0,0.030964453781262682,0.036613084584836544,0.1239936882972148,1.0,0.0,0.0,nan,stage4_boundary_diagnostic_only
direct_boundary_head,call_T025_s040_r005_q010,train,call,0.25,0.4,0.05,0.1,121,120,120,120,0,0.013085665761370036,0.016790864131121762,0.05248523916589454,1.0,0.0,0.0,nan,stage4_boundary_diagnostic_only
direct_boundary_head,call_T025_s040_r010_q000,test,call,0.25,0.4,0.1,0.0,121,0,0,0,0,nan,nan,nan,1.0,nan,0.0,0.0,stage4_boundary_diagnostic_only
direct_boundary_head,call_T025_s040_r010_q003,train,call,0.25,0.4,0.1,0.03,121,120,120,0,120,nan,nan,nan,1.0,nan,0.0,nan,stage4_boundary_diagnostic_only
direct_boundary_head,call_T025_s040_r010_q006,train,call,0.25,0.4,0.1,0.06,121,120,120,56,64,0.027029888400725708,0.02981777069340823,0.047681862564097344,1.0,0.0,0.0,nan,stage4_boundary_diagnostic_only
direct_boundary_head,call_T025_s040_r010_q010,train,call,0.25,0.4,0.1,0.1,121,120,120,120,0,0.022616132187579244,0.030066783873288143,0.10052366822839764,1.0,0.0,0.0,nan,stage4_boundary_diagnostic_only
direct_boundary_head,call_T025_s060_r001_q000,test,call,0.25,0.6,0.01,0.0,121,0,0,0,0,nan,nan,nan,1.0,nan,0.0,0.0,stage4_boundary_diagnostic_only
direct_boundary_head,call_T025_s060_r001_q003,train,call,0.25,0.6,0.01,0.03,121,120,120,98,22,0.03964477886365078,0.05052329496578387,0.15946112342480423,1.0,0.0,0.0,nan,stage4_boundary_diagnostic_only
direct_boundary_head,call_T025_s060_r001_q006,train,call,0.25,0.6,0.01,0.06,121,120,120,120,0,0.06764781490432578,0.07160103784402198,0.1516627827022483,1.0,0.0,0.0,nan,stage4_boundary_diagnostic_only
direct_boundary_head,call_T025_s060_r001_q010,stress_holdout,call,0.25,0.6,0.01,0.1,121,120,120,120,0,0.13015495808449154,0.13165068414913517,0.19650802335051432,1.0,0.0,0.0,nan,stage4_boundary_diagnostic_only
direct_boundary_head,call_T025_s060_r005_q000,test,call,0.25,0.6,0.05,0.0,121,0,0,0,0,nan,nan,nan,1.0,nan,0.0,0.0,stage4_boundary_diagnostic_only
direct_boundary_head,call_T025_s060_r005_q003,train,call,0.25,0.6,0.05,0.03,121,120,120,25,95,0.01522880884704275,0.017699607100496048,0.030156800564536734,1.0,0.0,0.0,nan,stage4_boundary_diagnostic_only
direct_boundary_head,call_T025_s060_r005_q006,train,call,0.25,0.6,0.05,0.06,121,120,120,106,14,0.044144236716180375,0.06694632449583139,0.2215156585849467,1.0,0.0,0.0,nan,stage4_boundary_diagnostic_only
direct_boundary_head,call_T025_s060_r005_q010,stress_holdout,call,0.25,0.6,0.05,0.1,121,120,120,120,0,0.08480983614255513,0.09024352047132865,0.180221878818283,1.0,0.0,0.0,nan,stage4_boundary_diagnostic_only
direct_boundary_head,call_T025_s060_r010_q000,test,call,0.25,0.6,0.1,0.0,121,0,0,0,0,nan,nan,nan,1.0,nan,0.0,0.0,stage4_boundary_diagnostic_only
direct_boundary_head,call_T025_s060_r010_q003,train,call,0.25,0.6,0.1,0.03,121,111,111,0,111,nan,nan,nan,1.0,nan,0.0,nan,stage4_boundary_diagnostic_only
direct_boundary_head,call_T025_s060_r010_q006,train,call,0.25,0.6,0.1,0.06,121,120,120,24,96,0.024845293523699175,0.027626401508650287,0.04566277102866101,1.0,0.0,0.0,nan,stage4_boundary_diagnostic_only
direct_boundary_head,call_T025_s060_r010_q010,stress_holdout,call,0.25,0.6,0.1,0.1,121,120,120,120,0,0.11145724408296705,0.12704797345524957,0.2824378906819587,1.0,0.0,0.0,nan,stage4_boundary_diagnostic_only
direct_boundary_head,call_T050_s020_r001_q000,test,call,0.5,0.2,0.01,0.0,121,0,0,0,0,nan,nan,nan,1.0,nan,0.0,0.0,stage4_boundary_diagnostic_only
direct_boundary_head,call_T050_s020_r001_q003,train,call,0.5,0.2,0.01,0.03,121,120,120,120,0,0.03545466854673723,0.03833003069226661,0.06536114794719916,1.0,0.0,0.0,nan,stage4_boundary_diagnostic_only
direct_boundary_head,call_T050_s020_r001_q006,train,call,0.5,0.2,0.01,0.06,121,120,120,120,0,0.013860700673877147,0.018032922442045064,0.05992139346726044,1.0,0.0,0.0,nan,stage4_boundary_diagnostic_only
direct_boundary_head,call_T050_s020_r001_q010,train,call,0.5,0.2,0.01,0.1,121,120,120,120,0,0.011755828083043283,0.015757724610482682,0.06162092584591039,1.0,0.0,0.0,nan,stage4_boundary_diagnostic_only
direct_boundary_head,call_T050_s020_r005_q000,test,call,0.5,0.2,0.05,0.0,121,0,0,0,0,nan,nan,nan,1.0,nan,0.0,0.0,stage4_boundary_diagnostic_only
direct_boundary_head,call_T050_s020_r005_q003,validation,call,0.5,0.2,0.05,0.03,121,120,120,115,5,0.028082220986980596,0.035167946017381255,0.0635085138765572,1.0,0.0,0.0,nan,stage4_boundary_diagnostic_only
direct_boundary_head,call_T050_s020_r005_q006,validation,call,0.5,0.2,0.05,0.06,121,120,120,120,0,0.047141191045720274,0.04911933407900681,0.08500438465479321,1.0,0.0,0.0,nan,stage4_boundary_diagnostic_only
direct_boundary_head,call_T050_s020_r005_q010,validation,call,0.5,0.2,0.05,0.1,121,120,120,120,0,0.008446218712694263,0.010740820767293798,0.03673467385551854,1.0,0.0,0.0,nan,stage4_boundary_diagnostic_only
direct_boundary_head,call_T050_s020_r010_q000,test,call,0.5,0.2,0.1,0.0,121,0,0,0,0,nan,nan,nan,1.0,nan,0.0,0.0,stage4_boundary_diagnostic_only
direct_boundary_head,call_T050_s020_r010_q003,train,call,0.5,0.2,0.1,0.03,121,120,120,0,120,nan,nan,nan,1.0,nan,0.0,nan,stage4_boundary_diagnostic_only
direct_boundary_head,call_T050_s020_r010_q006,train,call,0.5,0.2,0.1,0.06,121,120,120,120,0,0.01353078989314106,0.019581618615598227,0.07204915576350945,1.0,0.0,0.0,nan,stage4_boundary_diagnostic_only
direct_boundary_head,call_T050_s020_r010_q010,train,call,0.5,0.2,0.1,0.1,121,120,120,120,0,0.021825641969905923,0.027697264925885114,0.06678823921376398,1.0,0.0,0.0,nan,stage4_boundary_diagnostic_only
direct_boundary_head,call_T050_s040_r001_q000,test,call,0.5,0.4,0.01,0.0,121,0,0,0,0,nan,nan,nan,1.0,nan,0.0,0.0,stage4_boundary_diagnostic_only
direct_boundary_head,call_T050_s040_r001_q003,train,call,0.5,0.4,0.01,0.03,121,120,120,120,0,0.0276892244026839,0.03386055685448541,0.07181475736701737,1.0,0.0,0.0,nan,stage4_boundary_diagnostic_only
direct_boundary_head,call_T050_s040_r001_q006,train,call,0.5,0.4,0.01,0.06,121,120,120,120,0,0.01933245287556362,0.02317262534009506,0.05126551180919625,1.0,0.0,0.0,nan,stage4_boundary_diagnostic_only
direct_boundary_head,call_T050_s040_r001_q010,train,call,0.5,0.4,0.01,0.1,121,120,120,120,0,0.010948545434930587,0.013551896593297892,0.028163830823587865,1.0,0.0,0.0,nan,stage4_boundary_diagnostic_only
direct_boundary_head,call_T050_s040_r005_q000,test,call,0.5,0.4,0.05,0.0,121,0,0,0,0,nan,nan,nan,1.0,nan,0.0,0.0,stage4_boundary_diagnostic_only
direct_boundary_head,call_T050_s040_r005_q003,validation,call,0.5,0.4,0.05,0.03,121,120,120,28,92,0.02549375351348745,0.028244701906305854,0.045805680074342936,1.0,0.0,0.0,nan,stage4_boundary_diagnostic_only
direct_boundary_head,call_T050_s040_r005_q006,validation,call,0.5,0.4,0.05,0.06,121,120,120,120,0,0.03143226713579198,0.034922523935722066,0.08278381299390825,1.0,0.0,0.0,nan,stage4_boundary_diagnostic_only
direct_boundary_head,call_T050_s040_r005_q010,validation,call,0.5,0.4,0.05,0.1,121,120,120,120,0,0.014276211222623934,0.01786927433676612,0.03981959041574901,1.0,0.0,0.0,nan,stage4_boundary_diagnostic_only
direct_boundary_head,call_T050_s040_r010_q000,test,call,0.5,0.4,0.1,0.0,121,0,0,0,0,nan,nan,nan,1.0,nan,0.0,0.0,stage4_boundary_diagnostic_only
direct_boundary_head,call_T050_s040_r010_q003,train,call,0.5,0.4,0.1,0.03,121,120,120,0,120,nan,nan,nan,1.0,nan,0.0,nan,stage4_boundary_diagnostic_only
direct_boundary_head,call_T050_s040_r010_q006,train,call,0.5,0.4,0.1,0.06,121,120,120,28,92,0.02479765268961433,0.029125028740344287,0.05699574928427964,1.0,0.0,0.0,nan,stage4_boundary_diagnostic_only
direct_boundary_head,call_T050_s040_r010_q010,train,call,0.5,0.4,0.1,0.1,121,120,120,120,0,0.024496827817777105,0.029403450695099437,0.09546396096562604,1.0,0.0,0.0,nan,stage4_boundary_diagnostic_only
direct_boundary_head,call_T050_s060_r001_q000,test,call,0.5,0.6,0.01,0.0,121,0,0,0,0,nan,nan,nan,1.0,nan,0.0,0.0,stage4_boundary_diagnostic_only
direct_boundary_head,call_T050_s060_r001_q003,train,call,0.5,0.6,0.01,0.03,121,120,120,49,71,0.05272623455162812,0.061161972376754664,0.12231865955914856,1.0,0.0,0.0,nan,stage4_boundary_diagnostic_only
direct_boundary_head,call_T050_s060_r001_q006,train,call,0.5,0.6,0.01,0.06,121,120,120,77,43,0.04650845303097213,0.054242464631379404,0.1464306387036518,1.0,0.0,0.0,nan,stage4_boundary_diagnostic_only
direct_boundary_head,call_T050_s060_r001_q010,stress_holdout,call,0.5,0.6,0.01,0.1,121,120,120,120,0,0.07233205361654334,0.07544243651642597,0.1477420044422013,1.0,0.0,0.0,nan,stage4_boundary_diagnostic_only
direct_boundary_head,call_T050_s060_r005_q000,test,call,0.5,0.6,0.05,0.0,121,0,0,0,0,nan,nan,nan,1.0,nan,0.0,0.0,stage4_boundary_diagnostic_only
direct_boundary_head,call_T050_s060_r005_q003,validation,call,0.5,0.6,0.05,0.03,121,120,120,12,108,0.033326550126913955,0.037853592095163056,0.061548013417360936,1.0,0.0,0.0,nan,stage4_boundary_diagnostic_only
direct_boundary_head,call_T050_s060_r005_q006,validation,call,0.5,0.6,0.05,0.06,121,120,120,53,67,0.07041537996619346,0.0798348636478598,0.18298293344937888,1.0,0.0,0.0,nan,stage4_boundary_diagnostic_only
direct_boundary_head,call_T050_s060_r005_q010,stress_holdout,call,0.5,0.6,0.05,0.1,121,120,120,92,28,0.08879127936033257,0.09154747835084043,0.17086526375669275,1.0,0.0,0.0,nan,stage4_boundary_diagnostic_only
direct_boundary_head,call_T050_s060_r010_q000,test,call,0.5,0.6,0.1,0.0,121,0,0,0,0,nan,nan,nan,1.0,nan,0.0,0.0,stage4_boundary_diagnostic_only
direct_boundary_head,call_T050_s060_r010_q003,train,call,0.5,0.6,0.1,0.03,121,55,55,0,55,nan,nan,nan,1.0,nan,0.0,nan,stage4_boundary_diagnostic_only
direct_boundary_head,call_T050_s060_r010_q006,train,call,0.5,0.6,0.1,0.06,121,120,120,12,108,0.023546432520961797,0.03082332220107076,0.06895789240719852,1.0,0.0,0.0,nan,stage4_boundary_diagnostic_only
direct_boundary_head,call_T050_s060_r010_q010,stress_holdout,call,0.5,0.6,0.1,0.1,121,120,120,61,59,0.1018774649113175,0.1166644951877632,0.25960178462484396,1.0,0.0,0.0,nan,stage4_boundary_diagnostic_only
direct_boundary_head,call_T100_s020_r001_q000,test,call,1.0,0.2,0.01,0.0,121,0,0,0,0,nan,nan,nan,1.0,nan,0.0,0.0,stage4_boundary_diagnostic_only
direct_boundary_head,call_T100_s020_r001_q003,train,call,1.0,0.2,0.01,0.03,121,120,120,120,0,0.018070624974307947,0.02276460431631493,0.05829977462802094,1.0,0.0,0.0,nan,stage4_boundary_diagnostic_only
direct_boundary_head,call_T100_s020_r001_q006,train,call,1.0,0.2,0.01,0.06,121,120,120,120,0,0.012038524677340094,0.0157361235603367,0.05295878891066308,1.0,0.0,0.0,nan,stage4_boundary_diagnostic_only
direct_boundary_head,call_T100_s020_r001_q010,train,call,1.0,0.2,0.01,0.1,121,120,120,120,0,0.011438159883476295,0.015001355428153866,0.06253021016428639,1.0,0.0,0.0,nan,stage4_boundary_diagnostic_only
direct_boundary_head,call_T100_s020_r005_q000,test,call,1.0,0.2,0.05,0.0,121,0,0,0,0,nan,nan,nan,1.0,nan,0.0,0.0,stage4_boundary_diagnostic_only
direct_boundary_head,call_T100_s020_r005_q003,train,call,1.0,0.2,0.05,0.03,121,120,120,57,63,0.015340040618527558,0.021551991191574537,0.06639545942725111,1.0,0.0,0.0,nan,stage4_boundary_diagnostic_only
direct_boundary_head,call_T100_s020_r005_q006,train,call,1.0,0.2,0.05,0.06,121,120,120,120,0,0.018804424793826338,0.02598277008317111,0.07087215331876151,1.0,0.0,0.0,nan,stage4_boundary_diagnostic_only
direct_boundary_head,call_T100_s020_r005_q010,train,call,1.0,0.2,0.05,0.1,121,120,120,120,0,0.01770439640052395,0.020602029555723732,0.038563708708299727,1.0,0.0,0.0,nan,stage4_boundary_diagnostic_only
direct_boundary_head,call_T100_s020_r010_q000,test,call,1.0,0.2,0.1,0.0,121,0,0,0,0,nan,nan,nan,1.0,nan,0.0,0.0,stage4_boundary_diagnostic_only
direct_boundary_head,call_T100_s020_r010_q003,train,call,1.0,0.2,0.1,0.03,121,120,120,0,120,nan,nan,nan,1.0,nan,0.0,nan,stage4_boundary_diagnostic_only
direct_boundary_head,call_T100_s020_r010_q006,train,call,1.0,0.2,0.1,0.06,121,120,120,62,58,0.021351326856847368,0.02314452367006233,0.037275414178699284,1.0,0.0,0.0,nan,stage4_boundary_diagnostic_only
direct_boundary_head,call_T100_s020_r010_q010,train,call,1.0,0.2,0.1,0.1,121,120,120,120,0,0.019030481488431825,0.025213347049331324,0.08264400072283196,1.0,0.0,0.0,nan,stage4_boundary_diagnostic_only
direct_boundary_head,call_T100_s040_r001_q000,test,call,1.0,0.4,0.01,0.0,121,0,0,0,0,nan,nan,nan,1.0,nan,0.0,0.0,stage4_boundary_diagnostic_only
direct_boundary_head,call_T100_s040_r001_q003,train,call,1.0,0.4,0.01,0.03,121,120,120,86,34,0.015486574705420258,0.021769696403385035,0.10109531314922937,1.0,0.0,0.0,nan,stage4_boundary_diagnostic_only
direct_boundary_head,call_T100_s040_r001_q006,train,call,1.0,0.4,0.01,0.06,121,120,120,120,0,0.025930299587929105,0.028999874943733423,0.052368138410296305,1.0,0.0,0.0,nan,stage4_boundary_diagnostic_only
direct_boundary_head,call_T100_s040_r001_q010,train,call,1.0,0.4,0.01,0.1,121,120,120,120,0,0.01760169029615092,0.02107946665799663,0.046492167475339574,1.0,0.0,0.0,nan,stage4_boundary_diagnostic_only
direct_boundary_head,call_T100_s040_r005_q000,test,call,1.0,0.4,0.05,0.0,121,0,0,0,0,nan,nan,nan,1.0,nan,0.0,0.0,stage4_boundary_diagnostic_only
direct_boundary_head,call_T100_s040_r005_q003,train,call,1.0,0.4,0.05,0.03,121,120,120,14,106,0.015624182086095981,0.020975216720314972,0.05555040222985452,1.0,0.0,0.0,nan,stage4_boundary_diagnostic_only
direct_boundary_head,call_T100_s040_r005_q006,train,call,1.0,0.4,0.05,0.06,121,120,120,98,22,0.018508210141714356,0.022887905052502457,0.07746741023910464,1.0,0.0,0.0,nan,stage4_boundary_diagnostic_only
direct_boundary_head,call_T100_s040_r005_q010,train,call,1.0,0.4,0.05,0.1,121,120,120,120,0,0.01696914971727716,0.020300703829701745,0.06065860857600769,1.0,0.0,0.0,nan,stage4_boundary_diagnostic_only
direct_boundary_head,call_T100_s040_r010_q000,test,call,1.0,0.4,0.1,0.0,121,0,0,0,0,nan,nan,nan,1.0,nan,0.0,0.0,stage4_boundary_diagnostic_only
direct_boundary_head,call_T100_s040_r010_q003,train,call,1.0,0.4,0.1,0.03,121,67,68,0,67,nan,nan,nan,0.9917355371900827,nan,0.018518518518518517,nan,stage4_boundary_diagnostic_only
direct_boundary_head,call_T100_s040_r010_q006,train,call,1.0,0.4,0.1,0.06,121,120,120,14,106,0.016124818590298493,0.01776256602237283,0.02677338455657119,1.0,0.0,0.0,nan,stage4_boundary_diagnostic_only
direct_boundary_head,call_T100_s040_r010_q010,train,call,1.0,0.4,0.1,0.1,121,120,120,120,0,0.04252383148717949,0.045911890402168046,0.07384294071798037,1.0,0.0,0.0,nan,stage4_boundary_diagnostic_only
direct_boundary_head,call_T100_s060_r001_q000,test,call,1.0,0.6,0.01,0.0,121,0,0,0,0,nan,nan,nan,1.0,nan,0.0,0.0,stage4_boundary_diagnostic_only
direct_boundary_head,call_T100_s060_r001_q003,train,call,1.0,0.6,0.01,0.03,121,120,120,24,96,0.04556763509664003,0.0592156474467733,0.17896216693258382,1.0,0.0,0.0,nan,stage4_boundary_diagnostic_only
direct_boundary_head,call_T100_s060_r001_q006,train,call,1.0,0.6,0.01,0.06,121,120,120,38,82,0.03733128063289811,0.04211126834235949,0.11942590352721871,1.0,0.0,0.0,nan,stage4_boundary_diagnostic_only
direct_boundary_head,call_T100_s060_r001_q010,stress_holdout,call,1.0,0.6,0.01,0.1,121,120,120,62,58,0.0779898486024128,0.09679080604973331,0.20049057969424644,1.0,0.0,0.0,nan,stage4_boundary_diagnostic_only
direct_boundary_head,call_T100_s060_r005_q000,test,call,1.0,0.6,0.05,0.0,121,0,0,0,0,nan,nan,nan,1.0,nan,0.0,0.0,stage4_boundary_diagnostic_only
direct_boundary_head,call_T100_s060_r005_q003,train,call,1.0,0.6,0.05,0.03,121,120,120,6,114,0.02075019869225181,0.02471677866122606,0.0417478068328736,1.0,0.0,0.0,nan,stage4_boundary_diagnostic_only
direct_boundary_head,call_T100_s060_r005_q006,train,call,1.0,0.6,0.05,0.06,121,120,120,27,93,0.04573086955502618,0.05434777108440437,0.12811598373057476,1.0,0.0,0.0,nan,stage4_boundary_diagnostic_only
direct_boundary_head,call_T100_s060_r005_q010,stress_holdout,call,1.0,0.6,0.05,0.1,121,120,120,46,74,0.04611881222508699,0.05999520390668175,0.1522416977814427,1.0,0.0,0.0,nan,stage4_boundary_diagnostic_only
direct_boundary_head,call_T100_s060_r010_q000,test,call,1.0,0.6,0.1,0.0,121,0,0,0,0,nan,nan,nan,1.0,nan,0.0,0.0,stage4_boundary_diagnostic_only
direct_boundary_head,call_T100_s060_r010_q003,train,call,1.0,0.6,0.1,0.03,121,28,27,0,28,nan,nan,nan,0.9917355371900827,nan,0.0,nan,stage4_boundary_diagnostic_only
direct_boundary_head,call_T100_s060_r010_q006,train,call,1.0,0.6,0.1,0.06,121,120,120,6,114,0.06332295619308144,0.06524999285492898,0.0904108518087583,1.0,0.0,0.0,nan,stage4_boundary_diagnostic_only
direct_boundary_head,call_T100_s060_r010_q010,stress_holdout,call,1.0,0.6,0.1,0.1,121,120,120,30,90,0.06837232719096,0.09195545244295024,0.2420348955620355,1.0,0.0,0.0,nan,stage4_boundary_diagnostic_only
direct_boundary_head,call_T200_s020_r001_q000,test,call,2.0,0.2,0.01,0.0,121,0,0,0,0,nan,nan,nan,1.0,nan,0.0,0.0,stage4_boundary_diagnostic_only
direct_boundary_head,call_T200_s020_r001_q003,train,call,2.0,0.2,0.01,0.03,121,120,120,120,0,0.022942839326690088,0.028256309017610365,0.07142802859210073,1.0,0.0,0.0,nan,stage4_boundary_diagnostic_only
direct_boundary_head,call_T200_s020_r001_q006,train,call,2.0,0.2,0.01,0.06,121,120,120,120,0,0.011981263352103004,0.014671504676155127,0.038497864691543704,1.0,0.0,0.0,nan,stage4_boundary_diagnostic_only
direct_boundary_head,call_T200_s020_r001_q010,train,call,2.0,0.2,0.01,0.1,121,120,120,120,0,0.012693163546071114,0.01532418889555972,0.040497371978072794,1.0,0.0,0.0,nan,stage4_boundary_diagnostic_only
direct_boundary_head,call_T200_s020_r005_q000,test,call,2.0,0.2,0.05,0.0,121,0,0,0,0,nan,nan,nan,1.0,nan,0.0,0.0,stage4_boundary_diagnostic_only
direct_boundary_head,call_T200_s020_r005_q003,train,call,2.0,0.2,0.05,0.03,121,120,120,29,91,0.022936235866604752,0.025619053355208442,0.04580893707041955,1.0,0.0,0.0,nan,stage4_boundary_diagnostic_only
direct_boundary_head,call_T200_s020_r005_q006,train,call,2.0,0.2,0.05,0.06,121,120,120,120,0,0.025146471525723947,0.0324379968309974,0.08053203630132266,1.0,0.0,0.0,nan,stage4_boundary_diagnostic_only
direct_boundary_head,call_T200_s020_r005_q010,train,call,2.0,0.2,0.05,0.1,121,120,120,120,0,0.016394476216190782,0.01926839095655732,0.039265865672839295,1.0,0.0,0.0,nan,stage4_boundary_diagnostic_only
direct_boundary_head,call_T200_s020_r010_q000,test,call,2.0,0.2,0.1,0.0,121,0,0,0,0,nan,nan,nan,1.0,nan,0.0,0.0,stage4_boundary_diagnostic_only
direct_boundary_head,call_T200_s020_r010_q003,train,call,2.0,0.2,0.1,0.03,121,120,120,0,120,nan,nan,nan,1.0,nan,0.0,nan,stage4_boundary_diagnostic_only
direct_boundary_head,call_T200_s020_r010_q006,train,call,2.0,0.2,0.1,0.06,121,120,120,31,89,0.012688984546219617,0.017027473904258666,0.04504463359307098,1.0,0.0,0.0,nan,stage4_boundary_diagnostic_only
direct_boundary_head,call_T200_s020_r010_q010,train,call,2.0,0.2,0.1,0.1,121,120,120,120,0,0.02556717278571729,0.029220763055042922,0.06485603120695971,1.0,0.0,0.0,nan,stage4_boundary_diagnostic_only
direct_boundary_head,call_T200_s040_r001_q000,test,call,2.0,0.4,0.01,0.0,121,0,0,0,0,nan,nan,nan,1.0,nan,0.0,0.0,stage4_boundary_diagnostic_only
