case_name,case_family,variation_name,option_type,K,T,r,q,sigma,Smax,M,N,solver_name,solver_variant,premium_threshold,target_tau_fraction,target_tau,nearest_tau,time_index,target_moneyness,nearest_spot,actual_moneyness,value,payoff,continuation_premium,exercise_indicator,boundary_found_at_time,boundary_spot_at_time,boundary_distance,delta,gamma,boundary_near,kink_near,maturity_row,strict_interior,downstream_use_status
dividend_call_sigma_040,dividend_call,sigma_040,call,1,1,0.05,0.08,0.4,4,120,120,american_crank_nicolson_psor_price,baseline_cn_psor,1e-06,0.5,0.5,0.5,60,0.8,0.8,0.8,0.0273655403386,0,0.0273655403386,0,True,1.5664572359,0.766457235902,0.235743975746,1.35615298632,False,False,False,True,pilot_diagnostic_only
dividend_call_sigma_040,dividend_call,sigma_040,call,1,1,0.05,0.08,0.4,4,120,120,american_crank_nicolson_psor_price,baseline_cn_psor,1e-06,0.5,0.5,0.5,60,1,1,1,0.103509883247,0,0.103509883247,0,True,1.5664572359,0.566457235902,0.527873345974,1.42505557495,False,True,False,False,pilot_diagnostic_only
dividend_call_sigma_040,dividend_call,sigma_040,call,1,1,0.05,0.08,0.4,4,120,120,american_crank_nicolson_psor_price,baseline_cn_psor,1e-06,0.5,0.5,0.5,60,1.2,1.2,1.2,0.23497661339,0.2,0.03497661339,0,True,1.5664572359,0.366457235902,0.770771169733,0.97805721764,False,False,False,True,pilot_diagnostic_only
dividend_call_sigma_040,dividend_call,sigma_040,call,1,1,0.05,0.08,0.4,4,120,120,american_crank_nicolson_psor_price,baseline_cn_psor,1e-06,0.5,0.5,0.5,60,1.5,1.5,1.5,0.500778727396,0.5,0.000778727396426,0,True,1.5664572359,0.0664572359015,0.973951362745,0.447699781669,True,False,False,False,pilot_diagnostic_only
dividend_call_sigma_040,dividend_call,sigma_040,call,1,1,0.05,0.08,0.4,4,120,120,american_crank_nicolson_psor_price,baseline_cn_psor,1e-06,0.5,0.5,0.5,60,1.8,1.8,1.8,0.8,0.8,0,1,True,1.5664572359,0.233542764098,1,-1.99840144433e-13,False,False,False,True,pilot_diagnostic_only
dividend_call_sigma_040,dividend_call,sigma_040,call,1,1,0.05,0.08,0.4,4,120,120,american_crank_nicolson_psor_price,baseline_cn_psor,1e-06,0.75,0.75,0.75,90,0.5,0.5,0.5,0.00165677618798,0,0.00165677618798,0,True,1.6661653399,1.1661653399,0.0282663126704,0.365004107618,False,False,False,True,pilot_diagnostic_only
dividend_call_sigma_040,dividend_call,sigma_040,call,1,1,0.05,0.08,0.4,4,120,120,american_crank_nicolson_psor_price,baseline_cn_psor,1e-06,0.75,0.75,0.75,90,0.8,0.8,0.8,0.0418368548893,0,0.0418368548893,0,True,1.6661653399,0.866165339899,0.28553982188,1.22138145414,False,False,False,True,pilot_diagnostic_only
dividend_call_sigma_040,dividend_call,sigma_040,call,1,1,0.05,0.08,0.4,4,120,120,american_crank_nicolson_psor_price,baseline_cn_psor,1e-06,0.75,0.75,0.75,90,1,1,1,0.123768422823,0,0.123768422823,0,True,1.6661653399,0.666165339899,0.531670238164,1.16723815376,False,True,False,False,pilot_diagnostic_only
dividend_call_sigma_040,dividend_call,sigma_040,call,1,1,0.05,0.08,0.4,4,120,120,american_crank_nicolson_psor_price,baseline_cn_psor,1e-06,0.75,0.75,0.75,90,1.2,1.2,1.2,0.251611130356,0.2,0.0516111303555,0,True,1.6661653399,0.466165339899,0.735985480103,0.864906789615,False,False,False,True,pilot_diagnostic_only
dividend_call_sigma_040,dividend_call,sigma_040,call,1,1,0.05,0.08,0.4,4,120,120,american_crank_nicolson_psor_price,baseline_cn_psor,1e-06,0.75,0.75,0.75,90,1.5,1.5,1.5,0.504929473683,0.5,0.00492947368339,0,True,1.6661653399,0.166165339899,0.933302887214,0.485935680318,False,False,False,True,pilot_diagnostic_only
dividend_call_sigma_040,dividend_call,sigma_040,call,1,1,0.05,0.08,0.4,4,120,120,american_crank_nicolson_psor_price,baseline_cn_psor,1e-06,0.75,0.75,0.75,90,1.8,1.8,1.8,0.8,0.8,0,1,True,1.6661653399,0.133834660101,1,-1.99840144433e-13,False,False,False,True,pilot_diagnostic_only
dividend_call_sigma_040,dividend_call,sigma_040,call,1,1,0.05,0.08,0.4,4,120,120,american_crank_nicolson_psor_price,baseline_cn_psor,1e-06,1,1,1,120,0.5,0.5,0.5,0.00369725774907,0,0.00369725774907,0,True,1.73305843928,1.23305843928,0.050963117425,0.514350578552,False,False,False,True,pilot_diagnostic_only
dividend_call_sigma_040,dividend_call,sigma_040,call,1,1,0.05,0.08,0.4,4,120,120,american_crank_nicolson_psor_price,baseline_cn_psor,1e-06,1,1,1,120,0.8,0.8,0.8,0.0543056098394,0,0.0543056098394,0,True,1.73305843928,0.933058439278,0.317559159257,1.10898296105,False,False,False,True,pilot_diagnostic_only
dividend_call_sigma_040,dividend_call,sigma_040,call,1,1,0.05,0.08,0.4,4,120,120,american_crank_nicolson_psor_price,baseline_cn_psor,1e-06,1,1,1,120,1,1,1,0.139830931381,0,0.139830931381,0,True,1.73305843928,0.733058439278,0.534244965779,1.01504943226,False,True,False,False,pilot_diagnostic_only
dividend_call_sigma_040,dividend_call,sigma_040,call,1,1,0.05,0.08,0.4,4,120,120,american_crank_nicolson_psor_price,baseline_cn_psor,1e-06,1,1,1,120,1.2,1.2,1.2,0.265539730373,0.2,0.0655397303729,0,True,1.73305843928,0.533058439278,0.714645596464,0.784182879454,False,False,False,True,pilot_diagnostic_only
dividend_call_sigma_040,dividend_call,sigma_040,call,1,1,0.05,0.08,0.4,4,120,120,american_crank_nicolson_psor_price,baseline_cn_psor,1e-06,1,1,1,120,1.5,1.5,1.5,0.510426269228,0.5,0.0104262692282,0,True,1.73305843928,0.233058439278,0.903063985291,0.495070058466,False,False,False,True,pilot_diagnostic_only
dividend_call_sigma_040,dividend_call,sigma_040,call,1,1,0.05,0.08,0.4,4,120,120,american_crank_nicolson_psor_price,baseline_cn_psor,1e-06,1,1,1,120,1.8,1.8,1.8,0.8,0.8,0,1,True,1.73305843928,0.0669415607215,1,-1.99840144433e-13,False,False,False,True,pilot_diagnostic_only
dividend_call_r_003,dividend_call,r_003,call,1,1,0.03,0.08,0.2,4,120,120,american_crank_nicolson_psor_price,baseline_cn_psor,1e-06,0.01,0.01,0.00833333333333,1,0.5,0.5,0.5,0,0,0,1,True,1.03332536454,0.53332536454,0,0,False,False,False,True,pilot_diagnostic_only
dividend_call_r_003,dividend_call,r_003,call,1,1,0.03,0.08,0.2,4,120,120,american_crank_nicolson_psor_price,baseline_cn_psor,1e-06,0.01,0.01,0.00833333333333,1,0.8,0.8,0.8,2.29474826182e-11,0,2.29474826182e-11,1,True,1.03332536454,0.23332536454,2.62593186188e-08,1.54524186795e-06,False,False,False,True,pilot_diagnostic_only
dividend_call_r_003,dividend_call,r_003,call,1,1,0.03,0.08,0.2,4,120,120,american_crank_nicolson_psor_price,baseline_cn_psor,1e-06,0.01,0.01,0.00833333333333,1,1,1,1,0.00418298403991,0,0.00418298403991,0,True,1.03332536454,0.0333253645405,0.496296719586,22.692825553,True,True,False,False,pilot_diagnostic_only
dividend_call_r_003,dividend_call,r_003,call,1,1,0.03,0.08,0.2,4,120,120,american_crank_nicolson_psor_price,baseline_cn_psor,1e-06,0.01,0.01,0.00833333333333,1,1.2,1.2,1.2,0.2,0.2,0,1,True,1.03332536454,0.16667463546,1,1.99840144433e-13,False,False,False,True,pilot_diagnostic_only
dividend_call_r_003,dividend_call,r_003,call,1,1,0.03,0.08,0.2,4,120,120,american_crank_nicolson_psor_price,baseline_cn_psor,1e-06,0.01,0.01,0.00833333333333,1,1.5,1.5,1.5,0.5,0.5,0,1,True,1.03332536454,0.46667463546,1,-1.99840144433e-13,False,False,False,True,pilot_diagnostic_only
dividend_call_r_003,dividend_call,r_003,call,1,1,0.03,0.08,0.2,4,120,120,american_crank_nicolson_psor_price,baseline_cn_psor,1e-06,0.01,0.01,0.00833333333333,1,1.8,1.8,1.8,0.8,0.8,0,1,True,1.03332536454,0.76667463546,1,-1.99840144433e-13,False,False,False,True,pilot_diagnostic_only
dividend_call_r_003,dividend_call,r_003,call,1,1,0.03,0.08,0.2,4,120,120,american_crank_nicolson_psor_price,baseline_cn_psor,1e-06,0.25,0.25,0.25,30,0.5,0.5,0.5,1.11578482595e-11,0,1.11578482595e-11,1,True,1.16536357838,0.665363578379,2.22497680182e-09,1.14653539784e-07,False,False,False,True,pilot_diagnostic_only
dividend_call_r_003,dividend_call,r_003,call,1,1,0.03,0.08,0.2,4,120,120,american_crank_nicolson_psor_price,baseline_cn_psor,1e-06,0.25,0.25,0.25,30,0.8,0.8,0.8,0.000293452452194,0,0.000293452452194,0,True,1.16536357838,0.365363578379,0.0120263019078,0.344702072218,False,False,False,True,pilot_diagnostic_only
dividend_call_r_003,dividend_call,r_003,call,1,1,0.03,0.08,0.2,4,120,120,american_crank_nicolson_psor_price,baseline_cn_psor,1e-06,0.25,0.25,0.25,30,1,1,1,0.0340179480351,0,0.0340179480351,0,True,1.16536357838,0.165363578379,0.482560299259,4.28941801062,False,True,False,False,pilot_diagnostic_only
dividend_call_r_003,dividend_call,r_003,call,1,1,0.03,0.08,0.2,4,120,120,american_crank_nicolson_psor_price,baseline_cn_psor,1e-06,0.25,0.25,0.25,30,1.2,1.2,1.2,0.2,0.2,0,1,True,1.16536357838,0.0346364216211,1,1.99840144433e-13,True,False,False,False,pilot_diagnostic_only
dividend_call_r_003,dividend_call,r_003,call,1,1,0.03,0.08,0.2,4,120,120,american_crank_nicolson_psor_price,baseline_cn_psor,1e-06,0.25,0.25,0.25,30,1.5,1.5,1.5,0.5,0.5,0,1,True,1.16536357838,0.334636421621,1,-1.99840144433e-13,False,False,False,True,pilot_diagnostic_only
dividend_call_r_003,dividend_call,r_003,call,1,1,0.03,0.08,0.2,4,120,120,american_crank_nicolson_psor_price,baseline_cn_psor,1e-06,0.25,0.25,0.25,30,1.8,1.8,1.8,0.8,0.8,0,1,True,1.16536357838,0.634636421621,1,-1.99840144433e-13,False,False,False,True,pilot_diagnostic_only
dividend_call_r_003,dividend_call,r_003,call,1,1,0.03,0.08,0.2,4,120,120,american_crank_nicolson_psor_price,baseline_cn_psor,1e-06,0.5,0.5,0.5,60,0.5,0.5,0.5,1.76915982737e-08,0,1.76915982737e-08,1,True,1.19979660894,0.699796608937,1.71167361619e-06,7.48842311545e-05,False,False,False,True,pilot_diagnostic_only
dividend_call_r_003,dividend_call,r_003,call,1,1,0.03,0.08,0.2,4,120,120,american_crank_nicolson_psor_price,baseline_cn_psor,1e-06,0.5,0.5,0.5,60,0.8,0.8,0.8,0.00198304007816,0,0.00198304007816,0,True,1.19979660894,0.399796608937,0.0465992593622,0.839398983339,False,False,False,True,pilot_diagnostic_only
dividend_call_r_003,dividend_call,r_003,call,1,1,0.03,0.08,0.2,4,120,120,american_crank_nicolson_psor_price,baseline_cn_psor,1e-06,0.5,0.5,0.5,60,1,1,1,0.0457111196241,0,0.0457111196241,0,True,1.19979660894,0.199796608937,0.476271927034,3.11696875004,False,True,False,False,pilot_diagnostic_only
dividend_call_r_003,dividend_call,r_003,call,1,1,0.03,0.08,0.2,4,120,120,american_crank_nicolson_psor_price,baseline_cn_psor,1e-06,0.5,0.5,0.5,60,1.2,1.2,1.2,0.2,0.2,0,1,True,1.19979660894,0.000203391062779,0.997541681561,0.147499106353,True,False,False,False,pilot_diagnostic_only
dividend_call_r_003,dividend_call,r_003,call,1,1,0.03,0.08,0.2,4,120,120,american_crank_nicolson_psor_price,baseline_cn_psor,1e-06,0.5,0.5,0.5,60,1.5,1.5,1.5,0.5,0.5,0,1,True,1.19979660894,0.300203391063,1,-1.99840144433e-13,False,False,False,True,pilot_diagnostic_only
dividend_call_r_003,dividend_call,r_003,call,1,1,0.03,0.08,0.2,4,120,120,american_crank_nicolson_psor_price,baseline_cn_psor,1e-06,0.5,0.5,0.5,60,1.8,1.8,1.8,0.8,0.8,0,1,True,1.19979660894,0.600203391063,1,-1.99840144433e-13,False,False,False,True,pilot_diagnostic_only
dividend_call_r_003,dividend_call,r_003,call,1,1,0.03,0.08,0.2,4,120,120,american_crank_nicolson_psor_price,baseline_cn_psor,1e-06,0.75,0.75,0.75,90,0.5,0.5,0.5,5.58079125267e-07,0,5.58079125267e-07,1,True,1.19998317542,0.699983175415,3.54975327113e-05,0.00131733509651,False,False,False,True,pilot_diagnostic_only
dividend_call_r_003,dividend_call,r_003,call,1,1,0.03,0.08,0.2,4,120,120,american_crank_nicolson_psor_price,baseline_cn_psor,1e-06,0.75,0.75,0.75,90,0.8,0.8,0.8,0.00440609707701,0,0.00440609707701,0,True,1.19998317542,0.399983175415,0.077755370616,1.04944800388,False,False,False,True,pilot_diagnostic_only
dividend_call_r_003,dividend_call,r_003,call,1,1,0.03,0.08,0.2,4,120,120,american_crank_nicolson_psor_price,baseline_cn_psor,1e-06,0.75,0.75,0.75,90,1,1,1,0.0536105915592,0,0.0536105915592,0,True,1.19998317542,0.199983175415,0.471536341329,2.61779922789,False,True,False,False,pilot_diagnostic_only
dividend_call_r_003,dividend_call,r_003,call,1,1,0.03,0.08,0.2,4,120,120,american_crank_nicolson_psor_price,baseline_cn_psor,1e-06,0.75,0.75,0.75,90,1.2,1.2,1.2,0.2,0.2,0,1,True,1.19998317542,1.68245847709e-05,0.97028158455,1.78310492702,True,False,False,False,pilot_diagnostic_only
dividend_call_r_003,dividend_call,r_003,call,1,1,0.03,0.08,0.2,4,120,120,american_crank_nicolson_psor_price,baseline_cn_psor,1e-06,0.75,0.75,0.75,90,1.5,1.5,1.5,0.5,0.5,0,1,True,1.19998317542,0.300016824585,1,-1.99840144433e-13,False,False,False,True,pilot_diagnostic_only
dividend_call_r_003,dividend_call,r_003,call,1,1,0.03,0.08,0.2,4,120,120,american_crank_nicolson_psor_price,baseline_cn_psor,1e-06,0.75,0.75,0.75,90,1.8,1.8,1.8,0.8,0.8,0,1,True,1.19998317542,0.600016824585,1,-1.99840144433e-13,False,False,False,True,pilot_diagnostic_only
dividend_call_r_003,dividend_call,r_003,call,1,1,0.03,0.08,0.2,4,120,120,american_crank_nicolson_psor_price,baseline_cn_psor,1e-06,1,1,1,120,0.5,0.5,0.5,4.2039406688e-06,0,4.2039406688e-06,0,True,1.23328217079,0.733282170789,0.000201551455645,0.00642034700063,False,False,False,True,pilot_diagnostic_only
dividend_call_r_003,dividend_call,r_003,call,1,1,0.03,0.08,0.2,4,120,120,american_crank_nicolson_psor_price,baseline_cn_psor,1e-06,1,1,1,120,0.8,0.8,0.8,0.00696419449657,0,0.00696419449657,0,True,1.23328217079,0.433282170789,0.101986622093,1.12755602854,False,False,False,True,pilot_diagnostic_only
dividend_call_r_003,dividend_call,r_003,call,1,1,0.03,0.08,0.2,4,120,120,american_crank_nicolson_psor_price,baseline_cn_psor,1e-06,1,1,1,120,1,1,1,0.0596177590106,0,0.0596177590106,0,True,1.23328217079,0.233282170789,0.467620096569,2.32444081319,False,True,False,False,pilot_diagnostic_only
dividend_call_r_003,dividend_call,r_003,call,1,1,0.03,0.08,0.2,4,120,120,american_crank_nicolson_psor_price,baseline_cn_psor,1e-06,1,1,1,120,1.2,1.2,1.2,0.200651518285,0.2,0.000651518285261,0,True,1.23328217079,0.0332821707887,0.941743766247,2.32264111168,True,False,False,False,pilot_diagnostic_only
dividend_call_r_003,dividend_call,r_003,call,1,1,0.03,0.08,0.2,4,120,120,american_crank_nicolson_psor_price,baseline_cn_psor,1e-06,1,1,1,120,1.5,1.5,1.5,0.5,0.5,0,1,True,1.23328217079,0.266717829211,1,-1.99840144433e-13,False,False,False,True,pilot_diagnostic_only
dividend_call_r_003,dividend_call,r_003,call,1,1,0.03,0.08,0.2,4,120,120,american_crank_nicolson_psor_price,baseline_cn_psor,1e-06,1,1,1,120,1.8,1.8,1.8,0.8,0.8,0,1,True,1.23328217079,0.566717829211,1,-1.99840144433e-13,False,False,False,True,pilot_diagnostic_only
dividend_call_q_003,dividend_call,q_003,call,1,1,0.05,0.03,0.2,4,120,120,american_crank_nicolson_psor_price,baseline_cn_psor,1e-06,0.01,0.01,0.00833333333333,1,0.5,0.5,0.5,0,0,0,1,True,1.67301123573,1.17301123573,0,0,False,False,False,True,pilot_diagnostic_only
dividend_call_q_003,dividend_call,q_003,call,1,1,0.05,0.03,0.2,4,120,120,american_crank_nicolson_psor_price,baseline_cn_psor,1e-06,0.01,0.01,0.00833333333333,1,0.8,0.8,0.8,3.89421456881e-11,0,3.89421456881e-11,1,True,1.67301123573,0.873011235732,3.86955797726e-08,2.27040633718e-06,False,False,False,True,pilot_diagnostic_only
dividend_call_q_003,dividend_call,q_003,call,1,1,0.05,0.03,0.2,4,120,120,american_crank_nicolson_psor_price,baseline_cn_psor,1e-06,0.01,0.01,0.00833333333333,1,1,1,1,0.00446741146877,0,0.00446741146877,0,True,1.67301123573,0.673011235732,0.502572695441,22.6175311851,False,True,False,False,pilot_diagnostic_only
dividend_call_q_003,dividend_call,q_003,call,1,1,0.05,0.03,0.2,4,120,120,american_crank_nicolson_psor_price,baseline_cn_psor,1e-06,0.01,0.01,0.00833333333333,1,1.2,1.2,1.2,0.200116618334,0.2,0.000116618333682,0,True,1.67301123573,0.473011235732,0.999749869537,8.13527607779e-06,False,False,False,True,pilot_diagnostic_only
dividend_call_q_003,dividend_call,q_003,call,1,1,0.05,0.03,0.2,4,120,120,american_crank_nicolson_psor_price,baseline_cn_psor,1e-06,0.01,0.01,0.00833333333333,1,1.5,1.5,1.5,0.500041626811,0.5,4.16268108877e-05,0,True,1.67301123573,0.173011235732,0.999750038492,3.41453415542e-07,False,False,False,True,pilot_diagnostic_only
dividend_call_q_003,dividend_call,q_003,call,1,1,0.05,0.03,0.2,4,120,120,american_crank_nicolson_psor_price,baseline_cn_psor,1e-06,0.01,0.01,0.00833333333333,1,1.8,1.8,1.8,0.8,0.8,0,1,True,1.67301123573,0.126988764268,1,-1.99840144433e-13,False,False,False,True,pilot_diagnostic_only
dividend_call_q_003,dividend_call,q_003,call,1,1,0.05,0.03,0.2,4,120,120,american_crank_nicolson_psor_price,baseline_cn_psor,1e-06,0.25,0.25,0.25,30,0.5,0.5,0.5,4.3083829962e-11,0,4.3083829962e-11,1,True,1.76580952579,1.26580952579,7.62709326852e-09,3.8550599497e-07,False,False,False,True,pilot_diagnostic_only
dividend_call_q_003,dividend_call,q_003,call,1,1,0.05,0.03,0.2,4,120,120,american_crank_nicolson_psor_price,baseline_cn_psor,1e-06,0.25,0.25,0.25,30,0.8,0.8,0.8,0.0004955527094,0,0.0004955527094,0,True,1.76580952579,0.965809525787,0.0187261613803,0.505761205021,False,False,False,True,pilot_diagnostic_only
dividend_call_q_003,dividend_call,q_003,call,1,1,0.05,0.03,0.2,4,120,120,american_crank_nicolson_psor_price,baseline_cn_psor,1e-06,0.25,0.25,0.25,30,1,1,1,0.0414474654459,0,0.0414474654459,0,True,1.76580952579,0.765809525787,0.534663311145,3.99883249299,False,True,False,False,pilot_diagnostic_only
dividend_call_q_003,dividend_call,q_003,call,1,1,0.05,0.03,0.2,4,120,120,american_crank_nicolson_psor_price,baseline_cn_psor,1e-06,0.25,0.25,0.25,30,1.2,1.2,1.2,0.204743963772,0.2,0.00474396377177,0,True,1.76580952579,0.565809525787,0.964685033848,0.507565135285,False,False,False,True,pilot_diagnostic_only
dividend_call_q_003,dividend_call,q_003,call,1,1,0.05,0.03,0.2,4,120,120,american_crank_nicolson_psor_price,baseline_cn_psor,1e-06,0.25,0.25,0.25,30,1.5,1.5,1.5,0.50124336176,0.5,0.00124336176005,0,True,1.76580952579,0.265809525787,0.992977527046,0.0074538962868,False,False,False,True,pilot_diagnostic_only
dividend_call_q_003,dividend_call,q_003,call,1,1,0.05,0.03,0.2,4,120,120,american_crank_nicolson_psor_price,baseline_cn_psor,1e-06,0.25,0.25,0.25,30,1.8,1.8,1.8,0.8,0.8,0,1,True,1.76580952579,0.0341904742128,1,-1.99840144433e-13,True,False,False,False,pilot_diagnostic_only
dividend_call_q_003,dividend_call,q_003,call,1,1,0.05,0.03,0.2,4,120,120,american_crank_nicolson_psor_price,baseline_cn_psor,1e-06,0.5,0.5,0.5,60,0.5,0.5,0.5,7.01884996125e-08,0,7.01884996125e-08,1,True,1.82664503226,1.32664503226,6.02022714453e-06,0.000252975526855,False,False,False,True,pilot_diagnostic_only
dividend_call_q_003,dividend_call,q_003,call,1,1,0.05,0.03,0.2,4,120,120,american_crank_nicolson_psor_price,baseline_cn_psor,1e-06,0.5,0.5,0.5,60,0.8,0.8,0.8,0.00355504499736,0,0.00355504499736,0,True,1.82664503226,1.02664503226,0.0754475437146,1.21693919313,False,False,False,True,pilot_diagnostic_only
dividend_call_q_003,dividend_call,q_003,call,1,1,0.05,0.03,0.2,4,120,120,american_crank_nicolson_psor_price,baseline_cn_psor,1e-06,0.5,0.5,0.5,60,1,1,1,0.0599096431819,0,0.0599096431819,0,True,1.82664503226,0.826645032256,0.547174366077,2.77169634274,False,True,False,False,pilot_diagnostic_only
dividend_call_q_003,dividend_call,q_003,call,1,1,0.05,0.03,0.2,4,120,120,american_crank_nicolson_psor_price,baseline_cn_psor,1e-06,0.5,0.5,0.5,60,1.2,1.2,1.2,0.212823146355,0.2,0.0128231463554,0,True,1.82664503226,0.626645032256,0.909845732947,0.825973953325,False,False,False,True,pilot_diagnostic_only
dividend_call_q_003,dividend_call,q_003,call,1,1,0.05,0.03,0.2,4,120,120,american_crank_nicolson_psor_price,baseline_cn_psor,1e-06,0.5,0.5,0.5,60,1.5,1.5,1.5,0.502613048787,0.5,0.00261304878695,0,True,1.82664503226,0.326645032256,0.985568962827,0.0374059637908,False,False,False,True,pilot_diagnostic_only
dividend_call_q_003,dividend_call,q_003,call,1,1,0.05,0.03,0.2,4,120,120,american_crank_nicolson_psor_price,baseline_cn_psor,1e-06,0.5,0.5,0.5,60,1.8,1.8,1.8,0.800004983827,0.8,4.9838266768e-06,0,True,1.82664503226,0.0266450322557,0.998740757502,0.0665836618747,True,False,False,False,pilot_diagnostic_only
dividend_call_q_003,dividend_call,q_003,call,1,1,0.05,0.03,0.2,4,120,120,american_crank_nicolson_psor_price,baseline_cn_psor,1e-06,0.75,0.75,0.75,90,0.5,0.5,0.5,2.28026341382e-06,0,2.28026341382e-06,0,True,1.86393626933,1.36393626933,0.000128051580653,0.00446506288786,False,False,False,True,pilot_diagnostic_only
dividend_call_q_003,dividend_call,q_003,call,1,1,0.05,0.03,0.2,4,120,120,american_crank_nicolson_psor_price,baseline_cn_psor,1e-06,0.75,0.75,0.75,90,0.8,0.8,0.8,0.00831945261066,0,0.00831945261066,0,True,1.86393626933,1.06393626933,0.129767326617,1.49907762639,False,False,False,True,pilot_diagnostic_only
dividend_call_q_003,dividend_call,q_003,call,1,1,0.05,0.03,0.2,4,120,120,american_crank_nicolson_psor_price,baseline_cn_psor,1e-06,0.75,0.75,0.75,90,1,1,1,0.0741939822952,0,0.0741939822952,0,True,1.86393626933,0.863936269327,0.555486795134,2.22975520276,False,True,False,False,pilot_diagnostic_only
dividend_call_q_003,dividend_call,q_003,call,1,1,0.05,0.03,0.2,4,120,120,american_crank_nicolson_psor_price,baseline_cn_psor,1e-06,0.75,0.75,0.75,90,1.2,1.2,1.2,0.221673582169,0.2,0.0216735821688,0,True,1.86393626933,0.663936269327,0.87023182423,0.885165079287,False,False,False,True,pilot_diagnostic_only
dividend_call_q_003,dividend_call,q_003,call,1,1,0.05,0.03,0.2,4,120,120,american_crank_nicolson_psor_price,baseline_cn_psor,1e-06,0.75,0.75,0.75,90,1.5,1.5,1.5,0.50437945898,0.5,0.00437945898,0,True,1.86393626933,0.363936269327,0.975493124653,0.0893285974016,False,False,False,True,pilot_diagnostic_only
dividend_call_q_003,dividend_call,q_003,call,1,1,0.05,0.03,0.2,4,120,120,american_crank_nicolson_psor_price,baseline_cn_psor,1e-06,0.75,0.75,0.75,90,1.8,1.8,1.8,0.800113621418,0.8,0.000113621417838,0,True,1.86393626933,0.0639362693266,0.995706648226,0.0750573779468,True,False,False,False,pilot_diagnostic_only
dividend_call_q_003,dividend_call,q_003,call,1,1,0.05,0.03,0.2,4,120,120,american_crank_nicolson_psor_price,baseline_cn_psor,1e-06,1,1,1,120,0.5,0.5,0.5,1.77047504565e-05,0,1.77047504565e-05,0,True,1.89785321428,1.39785321428,0.000744674663659,0.0218059782378,False,False,False,True,pilot_diagnostic_only
dividend_call_q_003,dividend_call,q_003,call,1,1,0.05,0.03,0.2,4,120,120,american_crank_nicolson_psor_price,baseline_cn_psor,1e-06,1,1,1,120,0.8,0.8,0.8,0.0137588841928,0,0.0137588841928,0,True,1.89785321428,1.09785321428,0.174523884116,1.58428394321,False,False,False,True,pilot_diagnostic_only
dividend_call_q_003,dividend_call,q_003,call,1,1,0.05,0.03,0.2,4,120,120,american_crank_nicolson_psor_price,baseline_cn_psor,1e-06,1,1,1,120,1,1,1,0.0862630086394,0,0.0862630086394,0,True,1.89785321428,0.897853214285,0.561653117118,1.90531049986,False,True,False,False,pilot_diagnostic_only
dividend_call_q_003,dividend_call,q_003,call,1,1,0.05,0.03,0.2,4,120,120,american_crank_nicolson_psor_price,baseline_cn_psor,1e-06,1,1,1,120,1.2,1.2,1.2,0.230334325537,0.2,0.0303343255373,0,True,1.89785321428,0.697853214285,0.841754414985,0.874358013873,False,False,False,True,pilot_diagnostic_only
dividend_call_q_003,dividend_call,q_003,call,1,1,0.05,0.03,0.2,4,120,120,american_crank_nicolson_psor_price,baseline_cn_psor,1e-06,1,1,1,120,1.5,1.5,1.5,0.506636637944,0.5,0.00663663794405,0,True,1.89785321428,0.397853214285,0.963592243964,0.141249227646,False,False,False,True,pilot_diagnostic_only
dividend_call_q_003,dividend_call,q_003,call,1,1,0.05,0.03,0.2,4,120,120,american_crank_nicolson_psor_price,baseline_cn_psor,1e-06,1,1,1,120,1.8,1.8,1.8,0.800351165183,0.8,0.000351165183422,0,True,1.89785321428,0.0978532142848,0.992052769972,0.0858127459118,False,False,False,True,pilot_diagnostic_only
dividend_call_q_010,dividend_call,q_010,call,1,1,0.05,0.1,0.2,4,120,120,american_crank_nicolson_psor_price,baseline_cn_psor,1e-06,0.01,0.01,0.00833333333333,1,0.5,0.5,0.5,0,0,0,1,True,1.03332536396,0.533325363958,0,0,False,False,False,True,pilot_diagnostic_only
dividend_call_q_010,dividend_call,q_010,call,1,1,0.05,0.1,0.2,4,120,120,american_crank_nicolson_psor_price,baseline_cn_psor,1e-06,0.01,0.01,0.00833333333333,1,0.8,0.8,0.8,2.29348296315e-11,0,2.29348296315e-11,1,True,1.03332536396,0.233325363958,2.6247694128e-08,1.5445606431e-06,False,False,False,True,pilot_diagnostic_only
dividend_call_q_010,dividend_call,q_010,call,1,1,0.05,0.1,0.2,4,120,120,american_crank_nicolson_psor_price,baseline_cn_psor,1e-06,0.01,0.01,0.00833333333333,1,1,1,1,0.00418267852111,0,0.00418267852111,0,True,1.03332536396,0.0333253639584,0.496297262607,22.6933429056,True,True,False,False,pilot_diagnostic_only
dividend_call_q_010,dividend_call,q_010,call,1,1,0.05,0.1,0.2,4,120,120,american_crank_nicolson_psor_price,baseline_cn_psor,1e-06,0.01,0.01,0.00833333333333,1,1.2,1.2,1.2,0.2,0.2,0,1,True,1.03332536396,0.166674636042,1,1.99840144433e-13,False,False,False,True,pilot_diagnostic_only
dividend_call_q_010,dividend_call,q_010,call,1,1,0.05,0.1,0.2,4,120,120,american_crank_nicolson_psor_price,baseline_cn_psor,1e-06,0.01,0.01,0.00833333333333,1,1.5,1.5,1.5,0.5,0.5,0,1,True,1.03332536396,0.466674636042,1,-1.99840144433e-13,False,False,False,True,pilot_diagnostic_only
