regime_id,split,option_type,q,early_exercise_risk,arm,repeat,measured_total_seconds,internal_total_seconds,solver_setup_seconds,initialization_seconds,lcp_finish_seconds,marcher_other_seconds,obstacle_transform_seconds,projected_sweep_seconds,inverse_transform_seconds,residual_audit_seconds,total_sweeps_or_iterations,converged,max_normalized_lcp_residual
call_T100_s020_r010_q000,test,call,0.0,False,projected_lu_single,27,0.009493708,0.009438583045266569,0.00011233391705900431,0.0,0.007011338835582137,0.0023149102926254272,0.00038400047924369574,0.004713288741186261,3.0159601010382175e-05,0.001828756183385849,120,True,4.026604635971452e-16
call_T100_s020_r010_q000,test,call,0.0,False,psor,28,0.20015650000000001,0.20006558403838426,0.0,7.962528616189957e-05,0.19767912512179464,0.002306833630427718,0.0,0.0,0.0,0.0,2760,True,5.840268118611216e-13
call_T100_s020_r010_q000,test,call,0.0,False,policy_iteration,28,0.013801,0.013740833033807576,0.0,7.683201692998409e-05,0.011413667001761496,0.0022503340151160955,0.0,0.0,0.0,0.0,120,True,3.965283091965101e-16
call_T100_s020_r010_q000,test,call,0.0,False,projected_lu_single,28,0.009224292,0.009181083063594997,9.33338887989521e-05,0.0,0.00684309343341738,0.002244655741378665,0.00037962605711072683,0.004649498267099261,2.978614065796137e-05,0.0017308829119428992,120,True,4.026604635971452e-16
call_T100_s020_r010_q000,test,call,0.0,False,policy_iteration,29,0.013852375,0.013781167101114988,0.0,7.753900717943907e-05,0.011479660519398749,0.0022239675745368004,0.0,0.0,0.0,0.0,120,True,3.965283091965101e-16
call_T100_s020_r010_q000,test,call,0.0,False,projected_lu_single,29,0.009458208000000001,0.009389708982780576,9.024993050843477e-05,0.0,0.006957636680454016,0.0023418223718181252,0.0003949275705963373,0.004687794367782772,3.104435745626688e-05,0.0017876708880066872,120,True,4.026604635971452e-16
call_T100_s020_r010_q000,test,call,0.0,False,psor,29,0.201308709,0.20121370803099126,0.0,8.191645611077547e-05,0.1987446704879403,0.0023871210869401693,0.0,0.0,0.0,0.0,2760,True,5.840268118611216e-13
call_T100_s040_r001_q000,test,call,0.0,False,policy_iteration,0,0.013534083,0.013469542027451098,0.0,7.433630526065826e-05,0.011274215299636126,0.002120990422554314,0.0,0.0,0.0,0.0,120,True,4.1463719228933635e-16
call_T100_s040_r001_q000,test,call,0.0,False,psor,0,0.349923875,0.3498837500810623,0.0,8.36225226521492e-05,0.3473947065649554,0.0024054209934547544,0.0,0.0,0.0,0.0,4920,True,9.198208609929013e-13
call_T100_s040_r001_q000,test,call,0.0,False,projected_lu_single,0,0.009260417,0.009225000045262277,9.745906572788954e-05,0.0,0.006822386174462736,0.002305154805071652,0.000384635990485549,0.004597755498252809,3.03295673802495e-05,0.0017544296570122242,120,True,4.3929840103963037e-16
call_T100_s040_r001_q000,test,call,0.0,False,projected_lu_single,1,0.00912775,0.009098958922550082,8.787494152784348e-05,0.0,0.0067433391232043505,0.0022677448578178883,0.00038538279477506876,0.004542796639725566,2.9332702979445457e-05,0.0017334716394543648,120,True,4.3929840103963037e-16
call_T100_s040_r001_q000,test,call,0.0,False,policy_iteration,1,0.013417583,0.013354666996747255,0.0,7.40918330848217e-05,0.0111663737334311,0.0021142014302313328,0.0,0.0,0.0,0.0,120,True,4.1463719228933635e-16
call_T100_s040_r001_q000,test,call,0.0,False,psor,1,0.348743167,0.34866766701452434,0.0,8.145743049681187e-05,0.3462613233132288,0.0023248862707987428,0.0,0.0,0.0,0.0,4920,True,9.198208609929013e-13
call_T100_s040_r001_q000,test,call,0.0,False,projected_lu_single,2,0.009382917000000001,0.00932241603732109,0.00010129204019904137,0.0,0.006868712953291833,0.002352411043830216,0.0003897971473634243,0.004633461823686957,3.0122813768684864e-05,0.0017602203879505396,120,True,4.3929840103963037e-16
call_T100_s040_r001_q000,test,call,0.0,False,psor,2,0.35067741700000005,0.3505904170451686,0.0,8.116359822452068e-05,0.34817641670815647,0.0023328367387875915,0.0,0.0,0.0,0.0,4920,True,9.198208609929013e-13
call_T100_s040_r001_q000,test,call,0.0,False,policy_iteration,2,0.013647083,0.013585790991783142,0.0,7.737311534583569e-05,0.011309413355775177,0.002199004520662129,0.0,0.0,0.0,0.0,120,True,4.1463719228933635e-16
call_T100_s040_r001_q000,test,call,0.0,False,policy_iteration,3,0.013709,0.013662083074450493,0.0,7.783412002027035e-05,0.011375917471013963,0.0022083314834162593,0.0,0.0,0.0,0.0,120,True,4.1463719228933635e-16
call_T100_s040_r001_q000,test,call,0.0,False,projected_lu_single,3,0.009288916000000001,0.009239750099368393,9.779201354831457e-05,0.0,0.006872621597722173,0.002269336488097906,0.00038366951048374176,0.004658213932998478,2.8877053409814835e-05,0.0017479662783443928,120,True,4.3929840103963037e-16
call_T100_s040_r001_q000,test,call,0.0,False,psor,3,0.351736833,0.3516422080574557,0.0,8.407840505242348e-05,0.3491471231682226,0.002411006484180689,0.0,0.0,0.0,0.0,4920,True,9.198208609929013e-13
call_T100_s040_r001_q000,test,call,0.0,False,projected_lu_single,4,0.009510041,0.009439917048439384,9.579106699675322e-05,0.0,0.006992793059907854,0.0023513329215347767,0.0003893373068422079,0.00473253708332777,3.187090624123812e-05,0.0017823377856984735,120,True,4.3929840103963037e-16
call_T100_s040_r001_q000,test,call,0.0,False,policy_iteration,4,0.013712,0.013637583935633302,0.0,7.5123505666852e-05,0.011383420787751675,0.002179039642214775,0.0,0.0,0.0,0.0,120,True,4.1463719228933635e-16
call_T100_s040_r001_q000,test,call,0.0,False,psor,4,0.35038341700000003,0.3502975420560688,0.0,8.37898114696145e-05,0.347784201730974,0.002429550513625145,0.0,0.0,0.0,0.0,4920,True,9.198208609929013e-13
call_T100_s040_r001_q000,test,call,0.0,False,projected_lu_single,5,0.009151875,0.0090940420050174,9.883299935609102e-05,0.0,0.0067365075228735805,0.0022587014827877283,0.0003759183455258608,0.004558713175356388,2.8873677365481853e-05,0.0017185566248372197,120,True,4.3929840103963037e-16
call_T100_s040_r001_q000,test,call,0.0,False,psor,5,0.3527575,0.35265575000084937,0.0,8.582323789596558e-05,0.3500133709749207,0.0025565557880327106,0.0,0.0,0.0,0.0,4920,True,9.198208609929013e-13
call_T100_s040_r001_q000,test,call,0.0,False,policy_iteration,5,0.014323250000000001,0.014252791996113956,0.0,8.157605770975351e-05,0.011827504029497504,0.0023437119089066982,0.0,0.0,0.0,0.0,120,True,4.1463719228933635e-16
call_T100_s040_r001_q000,test,call,0.0,False,psor,6,0.348379833,0.348290583002381,0.0,8.136883843690157e-05,0.3458097456023097,0.0023994685616344213,0.0,0.0,0.0,0.0,4920,True,9.198208609929013e-13
call_T100_s040_r001_q000,test,call,0.0,False,projected_lu_single,6,0.009386208,0.009328333078883588,9.737501386553049e-05,0.0,0.00691004132386297,0.002320916741155088,0.0003858022391796112,0.0046662138774991035,3.2285694032907486e-05,0.0017717243172228336,120,True,4.3929840103963037e-16
call_T100_s040_r001_q000,test,call,0.0,False,policy_iteration,6,0.013682375,0.013630124973133206,0.0,7.770978845655918e-05,0.01138179493136704,0.0021706202533096075,0.0,0.0,0.0,0.0,120,True,4.1463719228933635e-16
call_T100_s040_r001_q000,test,call,0.0,False,projected_lu_single,7,0.00930475,0.009260125108994544,8.437503129243851e-05,0.0,0.006918130675330758,0.002257619402371347,0.00038876605685800314,0.004676125827245414,2.9951101168990135e-05,0.0017693086992949247,120,True,4.3929840103963037e-16
call_T100_s040_r001_q000,test,call,0.0,False,policy_iteration,7,0.013628292,0.01357620907947421,0.0,7.637427188456059e-05,0.011341374716721475,0.002158460090868175,0.0,0.0,0.0,0.0,120,True,4.1463719228933635e-16
call_T100_s040_r001_q000,test,call,0.0,False,psor,7,0.35095079100000004,0.35086904105264693,0.0,8.054682984948158e-05,0.3484740440035239,0.002314450219273567,0.0,0.0,0.0,0.0,4920,True,9.198208609929013e-13
call_T100_s040_r001_q000,test,call,0.0,False,psor,8,0.347599541,0.34751900006085634,0.0,7.887487299740314e-05,0.34513628599233925,0.0023038391955196857,0.0,0.0,0.0,0.0,4920,True,9.198208609929013e-13
call_T100_s040_r001_q000,test,call,0.0,False,policy_iteration,8,0.013694000000000001,0.013632707996293902,0.0,7.708452176302671e-05,0.011343162856064737,0.002212460618466139,0.0,0.0,0.0,0.0,120,True,4.1463719228933635e-16
call_T100_s040_r001_q000,test,call,0.0,False,projected_lu_single,8,0.009307083,0.009258000063709915,9.937502909451723e-05,0.0,0.0068995022447779775,0.00225912278983742,0.00037925364449620247,0.004708924796432257,2.9956456273794174e-05,0.0017271368997171521,120,True,4.3929840103963037e-16
call_T100_s040_r001_q000,test,call,0.0,False,policy_iteration,9,0.013643166000000002,0.013588999980129302,0.0,7.562118116766214e-05,0.011365538579411805,0.0021478402195498347,0.0,0.0,0.0,0.0,120,True,4.1463719228933635e-16
call_T100_s040_r001_q000,test,call,0.0,False,projected_lu_single,9,0.009190166000000001,0.00914770900271833,9.0167042799294e-05,0.0,0.006820335751399398,0.0022372062085196376,0.0003838762640953064,0.004599335487000644,3.0039693228900433e-05,0.001752135343849659,120,True,4.3929840103963037e-16
call_T100_s040_r001_q000,test,call,0.0,False,psor,9,0.351666708,0.35157445806544274,0.0,8.10340279713273e-05,0.34918433194980025,0.0023090920876711607,0.0,0.0,0.0,0.0,4920,True,9.198208609929013e-13
call_T100_s040_r001_q000,test,call,0.0,False,psor,10,0.348047208,0.347966416971758,0.0,8.083123248070478e-05,0.34554542030673474,0.0023401654325425625,0.0,0.0,0.0,0.0,4920,True,9.198208609929013e-13
call_T100_s040_r001_q000,test,call,0.0,False,projected_lu_single,10,0.009383333,0.009326083003543317,9.683298412710428e-05,0.0,0.006879258784465492,0.0023499912349507213,0.00039042497519403696,0.00462476268876344,3.120384644716978e-05,0.001775798387825489,120,True,4.3929840103963037e-16
call_T100_s040_r001_q000,test,call,0.0,False,policy_iteration,10,0.013805416000000001,0.01374583295546472,0.0,7.64158321544528e-05,0.011486956849694252,0.002182460273616016,0.0,0.0,0.0,0.0,120,True,4.1463719228933635e-16
call_T100_s040_r001_q000,test,call,0.0,False,psor,11,0.36376108300000004,0.36367937503382564,0.0,8.625048212707043e-05,0.3611141226720065,0.0024790018796920776,0.0,0.0,0.0,0.0,4920,True,9.198208609929013e-13
call_T100_s040_r001_q000,test,call,0.0,False,policy_iteration,11,0.016611666,0.016533999936655164,0.0,9.341666009277105e-05,0.013754837098531425,0.0026857461780309677,0.0,0.0,0.0,0.0,120,True,4.1463719228933635e-16
call_T100_s040_r001_q000,test,call,0.0,False,projected_lu_single,11,0.011108292,0.01105179195292294,0.00011499994434416294,0.0,0.00818907713983208,0.002747714868746698,0.00045995251275599003,0.005526591558009386,3.588409163057804e-05,0.002099377801641822,120,True,4.3929840103963037e-16
call_T100_s040_r001_q000,test,call,0.0,False,psor,12,0.348963208,0.3488537920638919,0.0,8.216104470193386e-05,0.3464155829278752,0.002356048091314733,0.0,0.0,0.0,0.0,4920,True,9.198208609929013e-13
call_T100_s040_r001_q000,test,call,0.0,False,policy_iteration,12,0.013735917,0.013673792011104524,0.0,7.587578147649765e-05,0.011381874093785882,0.0022160421358421445,0.0,0.0,0.0,0.0,120,True,4.1463719228933635e-16
call_T100_s040_r001_q000,test,call,0.0,False,projected_lu_single,12,0.009398792000000001,0.009339915937744081,9.645801037549973e-05,0.0,0.006913506425917149,0.0023299515014514327,0.00039959477726370096,0.004657584708184004,3.099720925092697e-05,0.0017672101967036724,120,True,4.3929840103963037e-16
call_T100_s040_r001_q000,test,call,0.0,False,psor,13,0.35140533300000004,0.3513122919248417,0.0,8.628854993730783e-05,0.3487818685825914,0.0024441347923129797,0.0,0.0,0.0,0.0,4920,True,9.198208609929013e-13
call_T100_s040_r001_q000,test,call,0.0,False,policy_iteration,13,0.013640667,0.013573584030382335,0.0,7.475609891116619e-05,0.01130842010024935,0.002190407831221819,0.0,0.0,0.0,0.0,120,True,4.1463719228933635e-16
call_T100_s040_r001_q000,test,call,0.0,False,projected_lu_single,13,0.009348166,0.009298457996919751,9.729200974106789e-05,0.0,0.006895121885463595,0.002306044101715088,0.00040403869934380054,0.004638967453502119,3.024912439286709e-05,0.0017658411525189877,120,True,4.3929840103963037e-16
call_T100_s040_r001_q000,test,call,0.0,False,projected_lu_single,14,0.009248666000000001,0.009189749951474369,8.533301297575235e-05,0.0,0.006829711375758052,0.0022747055627405643,0.0003898843424394727,0.004602126660756767,2.9790098778903484e-05,0.0017528034513816237,120,True,4.3929840103963037e-16
call_T100_s040_r001_q000,test,call,0.0,False,psor,14,0.353699083,0.35360525001306087,0.0,8.875411003828049e-05,0.35095174238085747,0.0025647535221651196,0.0,0.0,0.0,0.0,4920,True,9.198208609929013e-13
call_T100_s040_r001_q000,test,call,0.0,False,policy_iteration,14,0.013834084000000002,0.013765292009338737,0.0,7.778836879879236e-05,0.011468256823718548,0.0022192468168213964,0.0,0.0,0.0,0.0,120,True,4.1463719228933635e-16
call_T100_s040_r001_q000,test,call,0.0,False,psor,15,0.354704458,0.3546202080324292,0.0,8.512381464242935e-05,0.352048669825308,0.002486414392478764,0.0,0.0,0.0,0.0,4920,True,9.198208609929013e-13
call_T100_s040_r001_q000,test,call,0.0,False,policy_iteration,15,0.013844084000000001,0.013774417107924819,0.0,7.692084182053804e-05,0.01146379008423537,0.002233706181868911,0.0,0.0,0.0,0.0,120,True,4.1463719228933635e-16
call_T100_s040_r001_q000,test,call,0.0,False,projected_lu_single,15,0.009328625,0.009279207908548415,9.720900561660528e-05,0.0,0.006883758585900068,0.002298240317031741,0.00038505042903125286,0.0046734195202589035,3.12484335154295e-05,0.0017392970621585846,120,True,4.3929840103963037e-16
call_T100_s040_r001_q000,test,call,0.0,False,projected_lu_single,16,0.009464833,0.009401333052664995,8.529203478246927e-05,0.0,0.007009344990365207,0.0023066960275173187,0.0003913374384865165,0.004649541690014303,3.0498136766254902e-05,0.001882008626125753,120,True,4.3929840103963037e-16
call_T100_s040_r001_q000,test,call,0.0,False,policy_iteration,16,0.013713584000000001,0.013644292019307613,0.0,7.7995122410357e-05,0.011340418481267989,0.0022258784156292677,0.0,0.0,0.0,0.0,120,True,4.1463719228933635e-16
call_T100_s040_r001_q000,test,call,0.0,False,psor,16,0.34923616700000004,0.34914704191032797,0.0,8.345674723386765e-05,0.34660199854988605,0.0024615866132080555,0.0,0.0,0.0,0.0,4920,True,9.198208609929013e-13
call_T100_s040_r001_q000,test,call,0.0,False,psor,17,0.36619845900000003,0.3661163750803098,0.0,0.00010662979912012815,0.36266825068742037,0.003341494593769312,0.0,0.0,0.0,0.0,4920,True,9.198208609929013e-13
call_T100_s040_r001_q000,test,call,0.0,False,policy_iteration,17,0.013758791000000001,0.013683208031579852,0.0,7.683283183723688e-05,0.011403459240682423,0.002202915959060192,0.0,0.0,0.0,0.0,120,True,4.1463719228933635e-16
call_T100_s040_r001_q000,test,call,0.0,False,projected_lu_single,17,0.009197792,0.009145125048235059,9.866699110716581e-05,0.0,0.006797422771342099,0.0022490352857857943,0.00038196356035768986,0.004603084293194115,2.9750983230769634e-05,0.0017283805646002293,120,True,4.3929840103963037e-16
call_T100_s040_r001_q000,test,call,0.0,False,policy_iteration,18,0.013610083,0.013532291050069034,0.0,7.620919495820999e-05,0.011318371398374438,0.002137710456736386,0.0,0.0,0.0,0.0,120,True,4.1463719228933635e-16
call_T100_s040_r001_q000,test,call,0.0,False,psor,18,0.35016429200000004,0.35007808404043317,0.0,8.41221772134304e-05,0.3475175881758332,0.0024763736873865128,0.0,0.0,0.0,0.0,4920,True,9.198208609929013e-13
call_T100_s040_r001_q000,test,call,0.0,False,projected_lu_single,18,0.009417666,0.009349374915473163,9.837502148002386e-05,0.0,0.00691696023568511,0.002334039658308029,0.0003965949872508645,0.004656255478039384,3.145867958664894e-05,0.001777753815986216,120,True,4.3929840103963037e-16
call_T100_s040_r001_q000,test,call,0.0,False,projected_lu_single,19,0.009347292,0.009292957955040038,8.708296809345484e-05,0.0,0.006918875500559807,0.002286999486386776,0.00038813240826129913,0.004700466291978955,2.929428592324257e-05,0.0017470582388341427,120,True,4.3929840103963037e-16
call_T100_s040_r001_q000,test,call,0.0,False,policy_iteration,19,0.013649250000000002,0.013584541040472686,0.0,7.716589607298374e-05,0.01133391261100769,0.002173462533392012,0.0,0.0,0.0,0.0,120,True,4.1463719228933635e-16
call_T100_s040_r001_q000,test,call,0.0,False,psor,19,0.35119525,0.3511157500324771,0.0,8.216488640755415e-05,0.34868877835106105,0.0023448067950084805,0.0,0.0,0.0,0.0,4920,True,9.198208609929013e-13
call_T100_s040_r001_q000,test,call,0.0,False,projected_lu_single,20,0.009294792000000001,0.009232666925527155,9.97910974547267e-05,0.0,0.0068535045720636845,0.0022793712560087442,0.00038354378193616867,0.004648793605156243,3.0831433832645416e-05,0.0017366238171234727,120,True,4.3929840103963037e-16
call_T100_s040_r001_q000,test,call,0.0,False,psor,20,0.35231679200000005,0.3522232919931412,0.0,8.22870060801506e-05,0.3498441214906052,0.0022968834964558482,0.0,0.0,0.0,0.0,4920,True,9.198208609929013e-13
call_T100_s040_r001_q000,test,call,0.0,False,policy_iteration,20,0.013661667,0.0135977080790326,0.0,7.686973549425602e-05,0.011305371765047312,0.002215466578491032,0.0,0.0,0.0,0.0,120,True,4.1463719228933635e-16
call_T100_s040_r001_q000,test,call,0.0,False,psor,21,0.34877741700000003,0.34869366604834795,0.0,8.220493327826262e-05,0.34618804219644517,0.0024234189186245203,0.0,0.0,0.0,0.0,4920,True,9.198208609929013e-13
call_T100_s040_r001_q000,test,call,0.0,False,policy_iteration,21,0.013695125,0.013633957947604358,0.0,7.825042121112347e-05,0.011358917225152254,0.0021967903012409806,0.0,0.0,0.0,0.0,120,True,4.1463719228933635e-16
call_T100_s040_r001_q000,test,call,0.0,False,projected_lu_single,21,0.009360584,0.009309624903835356,0.00010124989785254002,0.0,0.006910172174684703,0.002298202831298113,0.00039083685260266066,0.004660135135054588,3.0166003853082657e-05,0.0017742980271577835,120,True,4.3929840103963037e-16
call_T100_s040_r001_q000,test,call,0.0,False,projected_lu_single,22,0.00921275,0.009164375020191073,8.437503129243851e-05,0.0,0.0068200050154700875,0.0022599949734285474,0.00038930587470531464,0.004610175616107881,2.9786955565214157e-05,0.0017379655037075281,120,True,4.3929840103963037e-16
call_T100_s040_r001_q000,test,call,0.0,False,psor,22,0.35107158400000005,0.3509769589873031,0.0,8.162774611264467e-05,0.348564040963538,0.0023312902776524425,0.0,0.0,0.0,0.0,4920,True,9.198208609929013e-13
call_T100_s040_r001_q000,test,call,0.0,False,policy_iteration,22,0.013716167000000001,0.013659375021234155,0.0,7.641618140041828e-05,0.01138337200973183,0.0021995868301019073,0.0,0.0,0.0,0.0,120,True,4.1463719228933635e-16
call_T100_s040_r001_q000,test,call,0.0,False,policy_iteration,23,0.013562292,0.013512083096429706,0.0,7.711979560554028e-05,0.011273121926933527,0.0021618413738906384,0.0,0.0,0.0,0.0,120,True,4.1463719228933635e-16
call_T100_s040_r001_q000,test,call,0.0,False,psor,23,0.34490525,0.3448211249196902,0.0,8.012261241674423e-05,0.3424230394884944,0.0023179628187790513,0.0,0.0,0.0,0.0,4920,True,9.198208609929013e-13
call_T100_s040_r001_q000,test,call,0.0,False,projected_lu_single,23,0.00922,0.009164500050246716,9.862496517598629e-05,0.0,0.006798673653975129,0.0022672014310956,0.0003800902049988508,0.004609213210642338,2.879137173295021e-05,0.0017258021980524063,120,True,4.3929840103963037e-16
call_T100_s040_r001_q000,test,call,0.0,False,projected_lu_single,24,0.009242042,0.009173500002361834,8.233299013227224e-05,0.0,0.006809792364947498,0.002281374647282064,0.0003887101775035262,0.0045777903869748116,3.053620457649231e-05,0.0017564708832651377,120,True,4.3929840103963037e-16
call_T100_s040_r001_q000,test,call,0.0,False,psor,24,0.348073917,0.34797841601539403,0.0,8.136988617479801e-05,0.34558891714550555,0.0023081289837136865,0.0,0.0,0.0,0.0,4920,True,9.198208609929013e-13
call_T100_s040_r001_q000,test,call,0.0,False,policy_iteration,24,0.013566708,0.013504709000699222,0.0,7.69604230299592e-05,0.011231918120756745,0.0021958304569125175,0.0,0.0,0.0,0.0,120,True,4.1463719228933635e-16
call_T100_s040_r001_q000,test,call,0.0,False,policy_iteration,25,0.013540125,0.01349433301948011,0.0,7.637205999344587e-05,0.011270087794400752,0.0021478731650859118,0.0,0.0,0.0,0.0,120,True,4.1463719228933635e-16
call_T100_s040_r001_q000,test,call,0.0,False,psor,25,0.34826300000000004,0.3481782079907134,0.0,8.374894969165325e-05,0.3456679511582479,0.002426507882773876,0.0,0.0,0.0,0.0,4920,True,9.198208609929013e-13
call_T100_s040_r001_q000,test,call,0.0,False,projected_lu_single,25,0.009512000000000001,0.009447791031561792,9.504193440079689e-05,0.0,0.006987717468291521,0.002365031628869474,0.00039088388439267874,0.004639375023543835,3.066682256758213e-05,0.0018690488068386912,120,True,4.3929840103963037e-16
call_T100_s040_r001_q000,test,call,0.0,False,policy_iteration,26,0.013678083,0.013607041095383465,0.0,7.654004730284214e-05,0.011343464837409556,0.0021870362106710672,0.0,0.0,0.0,0.0,120,True,4.1463719228933635e-16
call_T100_s040_r001_q000,test,call,0.0,False,projected_lu_single,26,0.009181167,0.009135250002145767,8.841603994369507e-05,0.0,0.006820425391197205,0.0022264085710048676,0.0003799289697781205,0.0046303048729896545,2.9419315978884697e-05,0.001726348651573062,120,True,4.3929840103963037e-16
call_T100_s040_r001_q000,test,call,0.0,False,psor,26,0.348865458,0.34876879199873656,0.0,8.374848403036594e-05,0.3462664190446958,0.0024186244700104,0.0,0.0,0.0,0.0,4920,True,9.198208609929013e-13
call_T100_s040_r001_q000,test,call,0.0,False,policy_iteration,27,0.013813833000000001,0.013749000034295022,0.0,7.783249020576477e-05,0.011430205660872161,0.0022409618832170963,0.0,0.0,0.0,0.0,120,True,4.1463719228933635e-16
call_T100_s040_r001_q000,test,call,0.0,False,psor,27,0.348574667,0.34848120796959847,0.0,8.39881831780076e-05,0.34594761801417917,0.0024496017722412944,0.0,0.0,0.0,0.0,4920,True,9.198208609929013e-13
call_T100_s040_r001_q000,test,call,0.0,False,projected_lu_single,27,0.009350667,0.009294125018641353,9.870901703834534e-05,0.0,0.0068822543835267425,0.002313161618076265,0.0003916638670489192,0.00464233395177871,2.9165996238589287e-05,0.001763253239914775,120,True,4.3929840103963037e-16
call_T100_s040_r001_q000,test,call,0.0,False,projected_lu_single,28,0.009279875,0.009224207955412567,8.849997539073229e-05,0.0,0.006858837092295289,0.0022768708877265453,0.0003862574230879545,0.004621254745870829,2.99972016364336e-05,0.0017669224180281162,120,True,4.3929840103963037e-16
call_T100_s040_r001_q000,test,call,0.0,False,policy_iteration,28,0.013667167000000001,0.013611082918941975,0.0,7.833202835172415e-05,0.011338328593410552,0.002194422297179699,0.0,0.0,0.0,0.0,120,True,4.1463719228933635e-16
call_T100_s040_r001_q000,test,call,0.0,False,psor,28,0.34688704200000003,0.34679854195564985,0.0,8.004647679626942e-05,0.34441207826603204,0.002306417212821543,0.0,0.0,0.0,0.0,4920,True,9.198208609929013e-13
call_T100_s040_r001_q000,test,call,0.0,False,psor,29,0.351735791,0.35164820798672736,0.0,8.262402843683958e-05,0.3491609103512019,0.0024046736070886254,0.0,0.0,0.0,0.0,4920,True,9.198208609929013e-13
call_T100_s040_r001_q000,test,call,0.0,False,policy_iteration,29,0.013739000000000001,0.013672083034180105,0.0,7.83309806138277e-05,0.01135016861371696,0.002243583439849317,0.0,0.0,0.0,0.0,120,True,4.1463719228933635e-16
call_T100_s040_r001_q000,test,call,0.0,False,projected_lu_single,29,0.009305167000000001,0.009255958022549748,9.724998380988836e-05,0.0,0.006847971235401928,0.0023107368033379316,0.00038671446964144707,0.004622419131919742,3.0120834708213806e-05,0.0017536358209326863,120,True,4.3929840103963037e-16
call_T100_s040_r005_q000,test,call,0.0,False,policy_iteration,0,0.01380425,0.013726874953135848,0.0,7.658405229449272e-05,0.011443543946370482,0.002206746954470873,0.0,0.0,0.0,0.0,120,True,4.367031846914009e-16
call_T100_s040_r005_q000,test,call,0.0,False,psor,0,0.38586808300000003,0.38582404190674424,0.0,8.562603034079075e-05,0.38323575479444116,0.0025026610819622874,0.0,0.0,0.0,0.0,5400,True,8.913067727458623e-13
call_T100_s040_r005_q000,test,call,0.0,False,projected_lu_single,0,0.009245625,0.009214541991241276,9.79589531198144e-05,0.0,0.006827919278293848,0.002288663759827614,0.00038783811032772064,0.004595801001414657,2.9965653084218502e-05,0.0017598014092072845,120,True,4.33857761444822e-16
call_T100_s040_r005_q000,test,call,0.0,False,policy_iteration,1,0.013727417,0.013693833025172353,0.0,7.666402962058783e-05,0.011456464999355376,0.002160703996196389,0.0,0.0,0.0,0.0,120,True,4.367031846914009e-16
call_T100_s040_r005_q000,test,call,0.0,False,projected_lu_single,1,0.009472833,0.009401042014360428,9.14169941097498e-05,0.0,0.006968170637264848,0.0023414543829858303,0.0004326344933360815,0.004660299047827721,3.132340498268604e-05,0.0017863815883174539,120,True,4.33857761444822e-16
call_T100_s040_r005_q000,test,call,0.0,False,psor,1,0.386555083,0.3864571659360081,0.0,8.312310092151165e-05,0.3838847924489528,0.00248925038613379,0.0,0.0,0.0,0.0,5400,True,8.913067727458623e-13
call_T100_s040_r005_q000,test,call,0.0,False,policy_iteration,2,0.013897416000000001,0.013816750026308,0.0,7.774657569825649e-05,0.011513838195241988,0.002225165255367756,0.0,0.0,0.0,0.0,120,True,4.367031846914009e-16
call_T100_s040_r005_q000,test,call,0.0,False,projected_lu_single,2,0.009189667,0.00913983304053545,9.979098103940487e-05,0.0,0.00679354602470994,0.002246496034786105,0.0003760895924642682,0.004599837586283684,2.958066761493683e-05,0.0017346388194710016,120,True,4.33857761444822e-16
call_T100_s040_r005_q000,test,call,0.0,False,psor,2,0.38507033300000004,0.38497024995740503,0.0,8.42842273414135e-05,0.3824604518013075,0.002425513928756118,0.0,0.0,0.0,0.0,5400,True,8.913067727458623e-13
call_T100_s040_r005_q000,test,call,0.0,False,policy_iteration,3,0.013560583000000001,0.013503290945664048,0.0,7.587193977087736e-05,0.01123362546786666,0.0021937935380265117,0.0,0.0,0.0,0.0,120,True,4.367031846914009e-16
call_T100_s040_r005_q000,test,call,0.0,False,psor,3,0.382998875,0.3829115410335362,0.0,8.154334500432014e-05,0.3804694601567462,0.002360537531785667,0.0,0.0,0.0,0.0,5400,True,8.913067727458623e-13
call_T100_s040_r005_q000,test,call,0.0,False,projected_lu_single,3,0.00946625,0.009399082977324724,0.00010045792441815138,0.0,0.0069237969582900405,0.0023748280946165323,0.00039420672692358494,0.0046384233282878995,3.14079225063324e-05,0.0018028032500296831,120,True,4.33857761444822e-16
call_T100_s040_r005_q000,test,call,0.0,False,policy_iteration,4,0.013748458000000002,0.013686583028174937,0.0,7.745984476059675e-05,0.011416291585192084,0.0021928315982222557,0.0,0.0,0.0,0.0,120,True,4.367031846914009e-16
call_T100_s040_r005_q000,test,call,0.0,False,projected_lu_single,4,0.0093685,0.009312457987107337,8.737505413591862e-05,0.0,0.006907505798153579,0.0023175771348178387,0.0003962145419791341,0.004634463577531278,2.9998947866261005e-05,0.0017906776629388332,120,True,4.33857761444822e-16
call_T100_s040_r005_q000,test,call,0.0,False,psor,4,0.38280962500000004,0.3827125830575824,0.0,7.84917501732707e-05,0.3803748224163428,0.002259268891066313,0.0,0.0,0.0,0.0,5400,True,8.913067727458623e-13
call_T100_s040_r005_q000,test,call,0.0,False,projected_lu_single,5,0.009418209,0.00935212499462068,9.708397556096315e-05,0.0,0.006942550535313785,0.0023124904837459326,0.00039279775228351355,0.004671586561016738,3.0201859772205353e-05,0.0017925483407452703,120,True,4.33857761444822e-16
