regime_id,split,arm,repeat,option_type,prediction_seconds,projection_seconds,lcp_finish_seconds,marcher_other_seconds,total_seconds,converged,total_iterations,mean_iterations,max_iterations,max_normalized_lcp_residual,max_normalized_obstacle_violation
call_T025_s020_r001_q000,test,A_previous_psor,13,call,0.0,8.01224960014224e-05,0.11906616459600627,0.002136253868229687,0.12128254096023738,True,1680,14.0,14,5.041747231175161e-13,0.0
call_T025_s020_r001_q000,test,C_mlp_psor,14,call,0.0013353329850360751,0.00021883414592593908,0.11905996582936496,0.0021767830476164818,0.12279091600794345,True,1680,14.0,14,5.041747231175161e-13,0.0
call_T025_s020_r001_q000,test,A_previous_psor,14,call,0.0,7.87852331995964e-05,0.11861736595164984,0.002146140788681805,0.12084229197353125,True,1680,14.0,14,5.041747231175161e-13,0.0
call_T025_s020_r001_q000,test,B_previous_policy,14,call,0.0,7.841247133910656e-05,0.011387334670871496,0.0021406279411166906,0.013606375083327293,True,120,1.0,1,3.4571738862222505e-16,0.0
call_T025_s020_r001_q000,test,D_mlp_policy,14,call,0.0013798750005662441,0.00020920531824231148,0.014348090975545347,0.002146453713066876,0.01808362500742078,True,157,1.3083333333333333,2,3.4571738862222505e-16,0.0
call_T025_s020_r001_q000,test,A_previous_psor,15,call,0.0,7.828639354556799e-05,0.11900924751535058,0.0021479660645127296,0.12123549997340888,True,1680,14.0,14,5.041747231175161e-13,0.0
call_T025_s020_r001_q000,test,C_mlp_psor,15,call,0.0013557500205934048,0.00022183300461620092,0.1198992986464873,0.0021979104494675994,0.1236747921211645,True,1680,14.0,14,5.041747231175161e-13,0.0
call_T025_s020_r001_q000,test,B_previous_policy,15,call,0.0,7.870607078075409e-05,0.011319619603455067,0.0021816323278471828,0.013579958002083004,True,120,1.0,1,3.4571738862222505e-16,0.0
call_T025_s020_r001_q000,test,D_mlp_policy,15,call,0.0013769998913630843,0.0002575016114860773,0.01425490970723331,0.002169255632907152,0.018058666842989624,True,157,1.3083333333333333,2,3.4571738862222505e-16,0.0
call_T025_s020_r001_q000,test,A_previous_psor,16,call,0.0,7.874821312725544e-05,0.1183372896630317,0.0021431702189147472,0.1205592080950737,True,1680,14.0,14,5.041747231175161e-13,0.0
call_T025_s020_r001_q000,test,C_mlp_psor,16,call,0.0013474170118570328,0.0002210834063589573,0.11877662816550583,0.002151080407202244,0.12249620899092406,True,1680,14.0,14,5.041747231175161e-13,0.0
call_T025_s020_r001_q000,test,D_mlp_policy,16,call,0.0013862079940736294,0.00020662182942032814,0.014472162467427552,0.002172757755033672,0.01823775004595518,True,157,1.3083333333333333,2,3.4571738862222505e-16,0.0
call_T025_s020_r001_q000,test,B_previous_policy,16,call,0.0,8.07115575298667e-05,0.011215173755772412,0.0021021977299824357,0.013398083043284714,True,120,1.0,1,3.4571738862222505e-16,0.0
call_T025_s020_r001_q000,test,D_mlp_policy,17,call,0.0013719589915126562,0.0002097490942105651,0.01438037003390491,0.002157297800295055,0.018119375919923186,True,157,1.3083333333333333,2,3.4571738862222505e-16,0.0
call_T025_s020_r001_q000,test,A_previous_psor,17,call,0.0,7.862329948693514e-05,0.11891891178674996,0.0021186728263273835,0.12111620791256428,True,1680,14.0,14,5.041747231175161e-13,0.0
call_T025_s020_r001_q000,test,B_previous_policy,17,call,0.0,7.729139178991318e-05,0.011396748013794422,0.002202960546128452,0.013676999951712787,True,120,1.0,1,3.4571738862222505e-16,0.0
call_T025_s020_r001_q000,test,C_mlp_psor,17,call,0.0013753339881077409,0.00021466484759002924,0.11864041816443205,0.0021403339924290776,0.1223707509925589,True,1680,14.0,14,5.041747231175161e-13,0.0
call_T025_s020_r001_q000,test,C_mlp_psor,18,call,0.0013527499977499247,0.00021562573965638876,0.1190137101802975,0.002173164044506848,0.12275524996221066,True,1680,14.0,14,5.041747231175161e-13,0.0
call_T025_s020_r001_q000,test,A_previous_psor,18,call,0.0,7.862143684178591e-05,0.11875100724864751,0.0021564543712884188,0.12098608305677772,True,1680,14.0,14,5.041747231175161e-13,0.0
call_T025_s020_r001_q000,test,D_mlp_policy,18,call,0.001371124992147088,0.00020820694044232368,0.014329884434118867,0.002153533627279103,0.01806274999398738,True,157,1.3083333333333333,2,3.4571738862222505e-16,0.0
call_T025_s020_r001_q000,test,B_previous_policy,18,call,0.0,8.020550012588501e-05,0.011271457769908011,0.002115753712132573,0.013467416982166469,True,120,1.0,1,3.4571738862222505e-16,0.0
call_T025_s020_r001_q000,test,D_mlp_policy,19,call,0.001292708097025752,0.00020821334328502417,0.014283711672760546,0.0021349909948185086,0.01791962410788983,True,157,1.3083333333333333,2,3.4571738862222505e-16,0.0
call_T025_s020_r001_q000,test,B_previous_policy,19,call,0.0,7.887196261435747e-05,0.011253407807089388,0.002139761229045689,0.013472040998749435,True,120,1.0,1,3.4571738862222505e-16,0.0
call_T025_s020_r001_q000,test,C_mlp_psor,19,call,0.0012977499281987548,0.00021408475004136562,0.11888528696727008,0.002154670306481421,0.12255179195199162,True,1680,14.0,14,5.041747231175161e-13,0.0
call_T025_s020_r001_q000,test,A_previous_psor,19,call,0.0,7.920362986624241e-05,0.11848149704746902,0.0021514653926715255,0.12071216607000679,True,1680,14.0,14,5.041747231175161e-13,0.0
call_T025_s020_r001_q000,test,D_mlp_policy,20,call,0.0013825841015204787,0.0002099501434713602,0.014347422402352095,0.002171085448935628,0.01811104209627956,True,157,1.3083333333333333,2,3.4571738862222505e-16,0.0
