regime_id,option_type,q,repeat,order_position,method,elapsed_seconds,solver_reported_seconds,converged
put_T025_s020_r001_q000,put,0.0,24,1,dirk_policy_sinh,0.619002333,0.618561124894768,True
put_T025_s020_r001_q000,put,0.0,25,0,published_dirk_p,0.592310541,0.5918447920121253,True
put_T025_s020_r001_q000,put,0.0,25,1,dirk_policy_sinh,0.611532666,0.6110853750724345,True
put_T025_s020_r001_q000,put,0.0,26,0,published_dirk_p,0.602696459,0.6022304589860141,True
put_T025_s020_r001_q000,put,0.0,26,1,dirk_policy_sinh,0.684317917,0.6838365001603961,True
put_T025_s020_r001_q000,put,0.0,27,0,dirk_policy_sinh,0.63089,0.630436124978587,True
put_T025_s020_r001_q000,put,0.0,27,1,published_dirk_p,0.65878375,0.6582482079975307,True
put_T025_s020_r001_q000,put,0.0,28,0,dirk_policy_sinh,0.67007975,0.669624499976635,True
put_T025_s020_r001_q000,put,0.0,28,1,published_dirk_p,0.618482875,0.6179610418621451,True
put_T025_s020_r001_q000,put,0.0,29,0,dirk_policy_sinh,0.622207459,0.6217474578879774,True
put_T025_s020_r001_q000,put,0.0,29,1,published_dirk_p,0.593959792,0.5934814589563757,True
call_T025_s020_r001_q000,call,0.0,0,0,published_dirk_p,0.568768917,0.5686986248474568,True
call_T025_s020_r001_q000,call,0.0,0,1,dirk_policy_sinh,0.659548083,0.659072375157848,True
call_T025_s020_r001_q000,call,0.0,1,0,dirk_policy_sinh,0.598349959,0.5979130419436842,True
call_T025_s020_r001_q000,call,0.0,1,1,published_dirk_p,0.634270167,0.6337685419712216,True
call_T025_s020_r001_q000,call,0.0,2,0,published_dirk_p,0.670903667,0.6704194580670446,True
call_T025_s020_r001_q000,call,0.0,2,1,dirk_policy_sinh,0.616699708,0.6161351250484586,True
call_T025_s020_r001_q000,call,0.0,3,0,dirk_policy_sinh,0.765458709,0.7646789159625769,True
call_T025_s020_r001_q000,call,0.0,3,1,published_dirk_p,0.613934083,0.6133751661982387,True
call_T025_s020_r001_q000,call,0.0,4,0,dirk_policy_sinh,0.805530292,0.8048324999399483,True
call_T025_s020_r001_q000,call,0.0,4,1,published_dirk_p,0.677479625,0.6769534579943866,True
call_T025_s020_r001_q000,call,0.0,5,0,dirk_policy_sinh,0.63423475,0.6337630830239505,True
call_T025_s020_r001_q000,call,0.0,5,1,published_dirk_p,0.591647417,0.5911231250502169,True
call_T025_s020_r001_q000,call,0.0,6,0,dirk_policy_sinh,0.643632708,0.6430862920824438,True
