arm,boundary_conditional_mae,boundary_conditional_rmse,boundary_false_count,boundary_found_rate,boundary_missed_count,boundary_predicted_found,boundary_reference_found,complementarity_max,delta_rmse,equation_max,fb_max,mae,max_abs_error,max_normalized_complementarity,max_normalized_equation_violation,max_normalized_lcp_residual,max_normalized_obstacle_violation,network_spec,obstacle_max,reference_source,regime_id,region,relative_l2,rmse,sample_count,scaled_gamma_rmse,seed,split,variant,vi_p95
C,nan,nan,0,0.008264462809917356,120,0,120,0.018892590691422316,0.0863698235212179,0.022685125799648598,0.025022216498953226,0.044927095747354207,0.10623060218845537,7.573406105185068e-06,1.2259787166715046e-05,0.0007936189568520858,0.0007936189568520858,"{""architecture"": ""resnet"", ""blocks"": 4, ""hidden_layers"": 6, ""layers_per_block"": 2, ""width"": 50}",0.0041900435458739616,DIRK_policy_sinh_M480_N960,call_T025_s060_r010_q010,strict_interior,0.1430721377891543,0.05045719032875849,4092,0.9522485294446462,101,stress_holdout,soft_lcp,0.019115677862186282
C,nan,nan,0,0.008264462809917356,120,0,120,0.018882756739274746,0.07240514029090842,0.010974078628947226,0.023144281807692534,0.05196280931263507,0.09426973281966913,3.7895542902870803e-06,3.736623294516194e-05,0.002089984139630238,0.002089984139630238,"{""architecture"": ""resnet"", ""blocks"": 4, ""hidden_layers"": 6, ""layers_per_block"": 2, ""width"": 50}",0.009158152625583043,DIRK_policy_sinh_M480_N960,call_T050_s060_r001_q010,all,0.15575921952851654,0.05662644895657709,5203,0.5098996251828377,101,stress_holdout,soft_lcp,0.01950769224297646
C,nan,nan,0,0.008264462809917356,120,0,120,0.018882756739274746,0.07240514029090842,0.010974078628947226,0.023144281807692534,0.02608903821464309,0.051981002110546126,3.7895542902870803e-06,3.736623294516194e-05,0.002089984139630238,0.002089984139630238,"{""architecture"": ""resnet"", ""blocks"": 4, ""hidden_layers"": 6, ""layers_per_block"": 2, ""width"": 50}",0.009158152625583043,DIRK_policy_sinh_M480_N960,call_T050_s060_r001_q010,exercise_region,0.0490920850002541,0.0288736314948911,1148,0.5098996251828377,101,stress_holdout,soft_lcp,0.01950769224297646
C,nan,nan,0,0.008264462809917356,120,0,120,0.018882756739274746,0.07240514029090842,0.010974078628947226,0.023144281807692534,0.05928786214136376,0.09426973281966913,3.7895542902870803e-06,3.736623294516194e-05,0.002089984139630238,0.002089984139630238,"{""architecture"": ""resnet"", ""blocks"": 4, ""hidden_layers"": 6, ""layers_per_block"": 2, ""width"": 50}",0.009158152625583043,DIRK_policy_sinh_M480_N960,call_T050_s060_r001_q010,continuation_region,0.23264924304544088,0.06227624707999188,4055,0.5098996251828377,101,stress_holdout,soft_lcp,0.01950769224297646
C,nan,nan,0,0.008264462809917356,120,0,120,0.018882756739274746,0.07240514029090842,0.010974078628947226,0.023144281807692534,0.040502340969040686,0.05997596803389127,3.7895542902870803e-06,3.736623294516194e-05,0.002089984139630238,0.002089984139630238,"{""architecture"": ""resnet"", ""blocks"": 4, ""hidden_layers"": 6, ""layers_per_block"": 2, ""width"": 50}",0.009158152625583043,DIRK_policy_sinh_M480_N960,call_T050_s060_r001_q010,boundary_near,0.07224840823041227,0.041780839812124805,472,0.5098996251828377,101,stress_holdout,soft_lcp,0.01950769224297646
C,nan,nan,0,0.008264462809917356,120,0,120,0.018882756739274746,0.07240514029090842,0.010974078628947226,0.023144281807692534,0.05409956694159315,0.08439726595839935,3.7895542902870803e-06,3.736623294516194e-05,0.002089984139630238,0.002089984139630238,"{""architecture"": ""resnet"", ""blocks"": 4, ""hidden_layers"": 6, ""layers_per_block"": 2, ""width"": 50}",0.009158152625583043,DIRK_policy_sinh_M480_N960,call_T050_s060_r001_q010,payoff_kink_near,0.5371212839754844,0.0600327219918301,605,0.5098996251828377,101,stress_holdout,soft_lcp,0.01950769224297646
C,nan,nan,0,0.008264462809917356,120,0,120,0.018882756739274746,0.07240514029090842,0.010974078628947226,0.023144281807692534,0.0026618268186121546,0.018403844018057117,3.7895542902870803e-06,3.736623294516194e-05,0.002089984139630238,0.002089984139630238,"{""architecture"": ""resnet"", ""blocks"": 4, ""hidden_layers"": 6, ""layers_per_block"": 2, ""width"": 50}",0.009158152625583043,DIRK_policy_sinh_M480_N960,call_T050_s060_r001_q010,maturity_row,0.012470125084861585,0.004437244577056998,43,0.5098996251828377,101,stress_holdout,soft_lcp,0.01950769224297646
C,nan,nan,0,0.008264462809917356,120,0,120,0.018882756739274746,0.07240514029090842,0.010974078628947226,0.023144281807692534,0.053395819627798095,0.09426973281966913,3.7895542902870803e-06,3.736623294516194e-05,0.002089984139630238,0.002089984139630238,"{""architecture"": ""resnet"", ""blocks"": 4, ""hidden_layers"": 6, ""layers_per_block"": 2, ""width"": 50}",0.009158152625583043,DIRK_policy_sinh_M480_N960,call_T050_s060_r001_q010,strict_interior,0.16268487947449023,0.057824523027240095,4091,0.5098996251828377,101,stress_holdout,soft_lcp,0.01950769224297646
C,nan,nan,0,0.008264462809917356,120,0,120,0.01934591934441417,0.09282580696393267,0.014686070545572638,0.022697015360938502,0.05286387472552321,0.09749123759567162,3.3637029891319434e-06,1.1891958184841541e-05,0.0017860502522766837,0.0017860502522766837,"{""architecture"": ""resnet"", ""blocks"": 4, ""hidden_layers"": 6, ""layers_per_block"": 2, ""width"": 50}",0.008089756446894258,DIRK_policy_sinh_M480_N960,call_T050_s060_r005_q010,all,0.15657065222696231,0.05716405453689917,5203,0.8939688149380233,101,stress_holdout,soft_lcp,0.019537638706911165
C,nan,nan,0,0.008264462809917356,120,0,120,0.01934591934441417,0.09282580696393267,0.014686070545572638,0.022697015360938502,0.02497737032951709,0.04871886876377246,3.3637029891319434e-06,1.1891958184841541e-05,0.0017860502522766837,0.0017860502522766837,"{""architecture"": ""resnet"", ""blocks"": 4, ""hidden_layers"": 6, ""layers_per_block"": 2, ""width"": 50}",0.008089756446894258,DIRK_policy_sinh_M480_N960,call_T050_s060_r005_q010,exercise_region,0.04908807278603286,0.028079383335421697,926,0.8939688149380233,101,stress_holdout,soft_lcp,0.019537638706911165
