regime_id,option_type,q,genuine_early_exercise,method,repeat_index,randomized_order_index,measured_seconds,reported_total_seconds,converged,all_structural_checks_passed,failure_reason
put_T025_s020_r001_q000,put,0.0,True,projected_lu_single,0,0,1.074857875,1.0744054589886218,True,True,
put_T025_s020_r001_q000,put,0.0,True,policy_iteration,0,1,0.6086171250000001,0.608156792121008,True,True,
put_T025_s020_r001_q000,put,0.0,True,policy_iteration,1,0,0.5947714580000001,0.5943802499677986,True,True,
put_T025_s020_r001_q000,put,0.0,True,projected_lu_single,1,1,1.083059875,1.0827491250820458,True,True,
put_T025_s020_r001_q000,put,0.0,True,policy_iteration,2,0,0.590163125,0.5896234579849988,True,True,
put_T025_s020_r001_q000,put,0.0,True,projected_lu_single,2,1,1.080170875,1.0798422920051962,True,True,
put_T025_s020_r001_q000,put,0.0,True,policy_iteration,3,0,0.602323709,0.6017805829178542,True,True,
put_T025_s020_r001_q000,put,0.0,True,projected_lu_single,3,1,1.068718083,1.0683870839420706,True,True,
put_T025_s020_r001_q000,put,0.0,True,projected_lu_single,4,0,1.075962917,1.0754561659414321,True,True,
put_T025_s020_r001_q000,put,0.0,True,policy_iteration,4,1,0.608958666,0.6084781668614596,True,True,
put_T025_s020_r001_q000,put,0.0,True,projected_lu_single,5,0,1.081734333,1.0813774580601603,True,True,
put_T025_s020_r001_q000,put,0.0,True,policy_iteration,5,1,0.5978521250000001,0.5973990829661489,True,True,
put_T025_s020_r001_q000,put,0.0,True,policy_iteration,6,0,0.600772167,0.6004160831216723,True,True,
put_T025_s020_r001_q000,put,0.0,True,projected_lu_single,6,1,1.1211764590000002,1.1209110422059894,True,True,
put_T025_s020_r001_q000,put,0.0,True,policy_iteration,7,0,0.602007625,0.6014957497827709,True,True,
put_T025_s020_r001_q000,put,0.0,True,projected_lu_single,7,1,1.073578917,1.0732674580067396,True,True,
put_T025_s020_r001_q000,put,0.0,True,projected_lu_single,8,0,1.07122925,1.0706871659494936,True,True,
put_T025_s020_r001_q000,put,0.0,True,policy_iteration,8,1,0.600013209,0.5995443328283727,True,True,
put_T025_s020_r001_q000,put,0.0,True,policy_iteration,9,0,0.594335708,0.5939675001427531,True,True,
put_T025_s020_r001_q000,put,0.0,True,projected_lu_single,9,1,1.068234625,1.0679123338777572,True,True,
put_T025_s020_r001_q000,put,0.0,True,policy_iteration,10,0,0.600425458,0.5999743328429759,True,True,
put_T025_s020_r001_q000,put,0.0,True,projected_lu_single,10,1,1.0668472500000001,1.0664765420369804,True,True,
put_T025_s020_r001_q000,put,0.0,True,projected_lu_single,11,0,1.0794480830000002,1.0789146670140326,True,True,
put_T025_s020_r001_q000,put,0.0,True,policy_iteration,11,1,0.6019026660000001,0.6013695418369025,True,True,
put_T025_s020_r001_q000,put,0.0,True,policy_iteration,12,0,0.595476208,0.5951682499144226,True,True,
put_T025_s020_r001_q000,put,0.0,True,projected_lu_single,12,1,1.0730943750000002,1.0727622502017766,True,True,
put_T025_s020_r001_q000,put,0.0,True,policy_iteration,13,0,0.597460542,0.596887833904475,True,True,
put_T025_s020_r001_q000,put,0.0,True,projected_lu_single,13,1,1.2133137920000001,1.2129067908972502,True,True,
put_T025_s020_r001_q000,put,0.0,True,policy_iteration,14,0,0.601906083,0.6013801249209791,True,True,
put_T025_s020_r001_q000,put,0.0,True,projected_lu_single,14,1,1.0824320840000001,1.0821143328212202,True,True,
put_T025_s020_r001_q000,put,0.0,True,projected_lu_single,15,0,1.069304,1.0688170830253512,True,True,
put_T025_s020_r001_q000,put,0.0,True,policy_iteration,15,1,0.6078203750000001,0.6073020407930017,True,True,
put_T025_s020_r001_q000,put,0.0,True,policy_iteration,16,0,0.65434875,0.6540433340705931,True,True,
put_T025_s020_r001_q000,put,0.0,True,projected_lu_single,16,1,1.071914375,1.0715791250113398,True,True,
put_T025_s020_r001_q000,put,0.0,True,policy_iteration,17,0,0.600898958,0.6004139168653637,True,True,
put_T025_s020_r001_q000,put,0.0,True,projected_lu_single,17,1,1.074101208,1.0737889590673149,True,True,
put_T025_s020_r001_q000,put,0.0,True,projected_lu_single,18,0,1.076723292,1.076184167061001,True,True,
put_T025_s020_r001_q000,put,0.0,True,policy_iteration,18,1,0.616492625,0.6159050418063998,True,True,
put_T025_s020_r001_q000,put,0.0,True,policy_iteration,19,0,0.6178919580000001,0.6174992499873042,True,True,
put_T025_s020_r001_q000,put,0.0,True,projected_lu_single,19,1,1.104129791,1.1037526670843363,True,True,
put_T025_s020_r001_q000,put,0.0,True,projected_lu_single,20,0,1.0810461660000001,1.0804821671918035,True,True,
put_T025_s020_r001_q000,put,0.0,True,policy_iteration,20,1,0.5966298750000001,0.5960498750209808,True,True,
put_T025_s020_r001_q000,put,0.0,True,projected_lu_single,21,0,1.1236567910000002,1.1232137500774115,True,True,
put_T025_s020_r001_q000,put,0.0,True,policy_iteration,21,1,0.592943291,0.5924603750463575,True,True,
put_T025_s020_r001_q000,put,0.0,True,projected_lu_single,22,0,1.0768105000000001,1.0765352500602603,True,True,
put_T025_s020_r001_q000,put,0.0,True,policy_iteration,22,1,0.601651083,0.6011758330278099,True,True,
put_T025_s020_r001_q000,put,0.0,True,projected_lu_single,23,0,1.06877975,1.0684939168859273,True,True,
put_T025_s020_r001_q000,put,0.0,True,policy_iteration,23,1,0.609330417,0.6088563329540193,True,True,
put_T025_s020_r001_q000,put,0.0,True,projected_lu_single,24,0,1.0716302500000001,1.0713635000865906,True,True,
put_T025_s020_r001_q000,put,0.0,True,policy_iteration,24,1,0.596079625,0.595505208009854,True,True,
put_T025_s020_r001_q000,put,0.0,True,projected_lu_single,25,0,1.132883542,1.1324795000255108,True,True,
put_T025_s020_r001_q000,put,0.0,True,policy_iteration,25,1,0.6064506660000001,0.6058766669593751,True,True,
put_T025_s020_r001_q000,put,0.0,True,projected_lu_single,26,0,1.071736583,1.0714390419889241,True,True,
