tau_over_T,boundary_found,S_star_over_K,threshold,extraction_method,no_boundary_reason,exercise_like_node_count,continuation_like_node_count
0.52356250000000004,true,0.35064769056776579,9.9999999999999995e-07,stored_reference_boundary_linear_time_interpolation,,,
0.52975000000000005,true,0.34273604684275694,9.9999999999999995e-07,stored_reference_boundary_linear_time_interpolation,,,
0.53593750000000007,true,0.34169650729315498,9.9999999999999995e-07,stored_reference_boundary_linear_time_interpolation,,,
0.54212500000000008,true,0.3413668523618974,9.9999999999999995e-07,stored_reference_boundary_linear_time_interpolation,,,
0.54831249999999998,true,0.34121032020877629,9.9999999999999995e-07,stored_reference_boundary_linear_time_interpolation,,,
0.55449999999999999,true,0.34112031416796573,9.9999999999999995e-07,stored_reference_boundary_linear_time_interpolation,,,
0.56068750000000001,true,0.3410623824263484,9.9999999999999995e-07,stored_reference_boundary_linear_time_interpolation,,,
0.56687500000000002,true,0.34102221091723095,9.9999999999999995e-07,stored_reference_boundary_linear_time_interpolation,,,
0.57306250000000003,true,0.34099284118528106,9.9999999999999995e-07,stored_reference_boundary_linear_time_interpolation,,,
0.57925000000000004,true,0.34097050312983235,9.9999999999999995e-07,stored_reference_boundary_linear_time_interpolation,,,
0.58543750000000006,true,0.34093362364592039,9.9999999999999995e-07,stored_reference_boundary_linear_time_interpolation,,,
0.59162500000000007,true,0.33358634366016821,9.9999999999999995e-07,stored_reference_boundary_linear_time_interpolation,,,
0.59781250000000008,true,0.33194641378082146,9.9999999999999995e-07,stored_reference_boundary_linear_time_interpolation,,,
0.60400000000000009,true,0.33151771918110545,9.9999999999999995e-07,stored_reference_boundary_linear_time_interpolation,,,
0.61018749999999999,true,0.33132949492864811,9.9999999999999995e-07,stored_reference_boundary_linear_time_interpolation,,,
0.61637500000000001,true,0.33122553249085646,9.9999999999999995e-07,stored_reference_boundary_linear_time_interpolation,,,
0.62256250000000002,true,0.33116012818523111,9.9999999999999995e-07,stored_reference_boundary_linear_time_interpolation,,,
0.62875000000000003,true,0.33111551105656778,9.9999999999999995e-07,stored_reference_boundary_linear_time_interpolation,,,
0.63493750000000004,true,0.3310833117763855,9.9999999999999995e-07,stored_reference_boundary_linear_time_interpolation,,,
0.64112500000000006,true,0.33105913040572771,9.9999999999999995e-07,stored_reference_boundary_linear_time_interpolation,,,
0.64731250000000007,true,0.3310402737778505,9.9999999999999995e-07,stored_reference_boundary_linear_time_interpolation,,,
0.65350000000000008,true,0.33102519301365935,9.9999999999999995e-07,stored_reference_boundary_linear_time_interpolation,,,
0.65968750000000009,true,0.32942598362266323,9.9999999999999995e-07,stored_reference_boundary_linear_time_interpolation,,,
0.66587499999999999,true,0.32263303063653198,9.9999999999999995e-07,stored_reference_boundary_linear_time_interpolation,,,
0.67206250000000001,true,0.32169429467395289,9.9999999999999995e-07,stored_reference_boundary_linear_time_interpolation,,,
0.67825000000000002,true,0.32138296669810035,9.9999999999999995e-07,stored_reference_boundary_linear_time_interpolation,,,
0.68443750000000003,true,0.3212294528088504,9.9999999999999995e-07,stored_reference_boundary_linear_time_interpolation,,,
0.69062500000000004,true,0.32114034545117082,9.9999999999999995e-07,stored_reference_boundary_linear_time_interpolation,,,
0.69681250000000006,true,0.32108260064538158,9.9999999999999995e-07,stored_reference_boundary_linear_time_interpolation,,,
0.70300000000000007,true,0.32104225713105711,9.9999999999999995e-07,stored_reference_boundary_linear_time_interpolation,,,
0.70918750000000008,true,0.32101277058764427,9.9999999999999995e-07,stored_reference_boundary_linear_time_interpolation,,,
0.71537500000000009,true,0.32099019166287901,9.9999999999999995e-07,stored_reference_boundary_linear_time_interpolation,,,
0.7215625,true,0.32097252060426307,9.9999999999999995e-07,stored_reference_boundary_linear_time_interpolation,,,
0.72775000000000001,true,0.32095823911912003,9.9999999999999995e-07,stored_reference_boundary_linear_time_interpolation,,,
0.73393750000000002,true,0.32094655206115341,9.9999999999999995e-07,stored_reference_boundary_linear_time_interpolation,,,
0.74012500000000003,true,0.32091318960683402,9.9999999999999995e-07,stored_reference_boundary_linear_time_interpolation,,,
0.74631250000000005,true,0.31323351755765011,9.9999999999999995e-07,stored_reference_boundary_linear_time_interpolation,,,
0.75250000000000006,true,0.31168760083719615,9.9999999999999995e-07,stored_reference_boundary_linear_time_interpolation,,,
0.75868750000000007,true,0.31125859103179243,9.9999999999999995e-07,stored_reference_boundary_linear_time_interpolation,,,
0.76487500000000008,true,0.31106705268095758,9.9999999999999995e-07,stored_reference_boundary_linear_time_interpolation,,,
0.7710625000000001,true,0.31095965336618903,9.9999999999999995e-07,stored_reference_boundary_linear_time_interpolation,,,
0.77725,true,0.31089257752184729,9.9999999999999995e-07,stored_reference_boundary_linear_time_interpolation,,,
0.78343750000000001,true,0.31084652391846851,9.9999999999999995e-07,stored_reference_boundary_linear_time_interpolation,,,
0.78962500000000002,true,0.31081318067749836,9.9999999999999995e-07,stored_reference_boundary_linear_time_interpolation,,,
0.79581250000000003,true,0.31078813464531563,9.9999999999999995e-07,stored_reference_boundary_linear_time_interpolation,,,
0.80200000000000005,true,0.31076856497692273,9.9999999999999995e-07,stored_reference_boundary_linear_time_interpolation,,,
0.80818750000000006,true,0.31075290415601198,9.9999999999999995e-07,stored_reference_boundary_linear_time_interpolation,,,
0.81437500000000007,true,0.31074016096338708,9.9999999999999995e-07,stored_reference_boundary_linear_time_interpolation,,,
0.82056250000000008,true,0.31072955621272502,9.9999999999999995e-07,stored_reference_boundary_linear_time_interpolation,,,
0.8267500000000001,true,0.31072060707535065,9.9999999999999995e-07,stored_reference_boundary_linear_time_interpolation,,,
0.8329375,true,0.31071181813443022,9.9999999999999995e-07,stored_reference_boundary_linear_time_interpolation,,,
0.83912500000000001,true,0.30478306016019607,9.9999999999999995e-07,stored_reference_boundary_linear_time_interpolation,,,
0.84531250000000002,true,0.30165437225603853,9.9999999999999995e-07,stored_reference_boundary_linear_time_interpolation,,,
0.85150000000000003,true,0.30102333824115818,9.9999999999999995e-07,stored_reference_boundary_linear_time_interpolation,,,
0.85768750000000005,true,0.30077154915587512,9.9999999999999995e-07,stored_reference_boundary_linear_time_interpolation,,,
0.86387500000000006,true,0.30063973628475288,9.9999999999999995e-07,stored_reference_boundary_linear_time_interpolation,,,
0.87006250000000007,true,0.30055917532153331,9.9999999999999995e-07,stored_reference_boundary_linear_time_interpolation,,,
0.87625000000000008,true,0.30050533830224657,9.9999999999999995e-07,stored_reference_boundary_linear_time_interpolation,,,
0.8824375000000001,true,0.30046704902706312,9.9999999999999995e-07,stored_reference_boundary_linear_time_interpolation,,,
0.888625,true,0.30043854085797794,9.9999999999999995e-07,stored_reference_boundary_linear_time_interpolation,,,
0.89481250000000001,true,0.30041660685110394,9.9999999999999995e-07,stored_reference_boundary_linear_time_interpolation,,,
0.90100000000000002,true,0.30039921141477721,9.9999999999999995e-07,stored_reference_boundary_linear_time_interpolation,,,
0.90718750000000004,true,0.30038509342303821,9.9999999999999995e-07,stored_reference_boundary_linear_time_interpolation,,,
0.91337500000000005,true,0.30037342497590341,9.9999999999999995e-07,stored_reference_boundary_linear_time_interpolation,,,
0.91956250000000006,true,0.30036363227688512,9.9999999999999995e-07,stored_reference_boundary_linear_time_interpolation,,,
0.92575000000000007,true,0.3003553058011042,9.9999999999999995e-07,stored_reference_boundary_linear_time_interpolation,,,
0.93193750000000009,true,0.30034814585708869,9.9999999999999995e-07,stored_reference_boundary_linear_time_interpolation,,,
0.9381250000000001,true,0.30034192833980433,9.9999999999999995e-07,stored_reference_boundary_linear_time_interpolation,,,
0.9443125,true,0.3003322806297764,9.9999999999999995e-07,stored_reference_boundary_linear_time_interpolation,,,
0.95050000000000001,true,0.29306919400113218,9.9999999999999995e-07,stored_reference_boundary_linear_time_interpolation,,,
0.95668750000000002,true,0.29100269135924234,9.9999999999999995e-07,stored_reference_boundary_linear_time_interpolation,,,
0.96287500000000004,true,0.29047551218419565,9.9999999999999995e-07,stored_reference_boundary_linear_time_interpolation,,,
0.96906250000000005,true,0.29024693476283542,9.9999999999999995e-07,stored_reference_boundary_linear_time_interpolation,,,
0.97525000000000006,true,0.29012207798850648,9.9999999999999995e-07,stored_reference_boundary_linear_time_interpolation,,,
0.98143750000000007,true,0.29004441321207802,9.9999999999999995e-07,stored_reference_boundary_linear_time_interpolation,,,
0.98762500000000009,true,0.28999185355136087,9.9999999999999995e-07,stored_reference_boundary_linear_time_interpolation,,,
0.9938125000000001,true,0.28995411829532353,9.9999999999999995e-07,stored_reference_boundary_linear_time_interpolation,,,
1,true,0.28992581617575763,9.9999999999999995e-07,stored_reference_boundary_linear_time_interpolation,,,
