elapsed_seconds,max_lcp_residual,option_type,path,protocol_hash,regime_id,split,status
0.04465766693465412,4.406743508595269e-17,call,01_snapshots/train_only/call/call_T200_s020_r005_q003.npz,eb94e95b98a28e73f7fd617c0c9aaae0816b5b17ad4bc8cdcdf9d9c6cc23e7e3,call_T200_s020_r005_q003,train,GENERATED
0.0453338329680264,1.659715018504249e-17,call,01_snapshots/train_only/call/call_T200_s020_r005_q006.npz,eb94e95b98a28e73f7fd617c0c9aaae0816b5b17ad4bc8cdcdf9d9c6cc23e7e3,call_T200_s020_r005_q006,train,GENERATED
0.044496666989289224,5.564648038007101e-18,call,01_snapshots/train_only/call/call_T200_s020_r005_q010.npz,eb94e95b98a28e73f7fd617c0c9aaae0816b5b17ad4bc8cdcdf9d9c6cc23e7e3,call_T200_s020_r005_q010,train,GENERATED
0.04556683299597353,3.4997105623339517e-16,call,01_snapshots/train_only/call/call_T200_s020_r010_q003.npz,eb94e95b98a28e73f7fd617c0c9aaae0816b5b17ad4bc8cdcdf9d9c6cc23e7e3,call_T200_s020_r010_q003,train,GENERATED
0.04491037502884865,4.393522602310052e-17,call,01_snapshots/train_only/call/call_T200_s020_r010_q006.npz,eb94e95b98a28e73f7fd617c0c9aaae0816b5b17ad4bc8cdcdf9d9c6cc23e7e3,call_T200_s020_r010_q006,train,GENERATED
0.04579666699282825,1.6571088328148448e-17,call,01_snapshots/train_only/call/call_T200_s020_r010_q010.npz,eb94e95b98a28e73f7fd617c0c9aaae0816b5b17ad4bc8cdcdf9d9c6cc23e7e3,call_T200_s020_r010_q010,train,GENERATED
0.046121165971271694,5.682555290697403e-17,call,01_snapshots/train_only/call/call_T200_s040_r001_q003.npz,eb94e95b98a28e73f7fd617c0c9aaae0816b5b17ad4bc8cdcdf9d9c6cc23e7e3,call_T200_s040_r001_q003,train,GENERATED
0.04578070796560496,2.489592982822032e-17,call,01_snapshots/train_only/call/call_T200_s040_r001_q006.npz,eb94e95b98a28e73f7fd617c0c9aaae0816b5b17ad4bc8cdcdf9d9c6cc23e7e3,call_T200_s040_r001_q006,train,GENERATED
0.04537804110441357,1.781601081160483e-17,call,01_snapshots/train_only/call/call_T200_s040_r001_q010.npz,eb94e95b98a28e73f7fd617c0c9aaae0816b5b17ad4bc8cdcdf9d9c6cc23e7e3,call_T200_s040_r001_q010,train,GENERATED
0.04634408303536475,1.2052617542419379e-16,call,01_snapshots/train_only/call/call_T200_s040_r005_q003.npz,eb94e95b98a28e73f7fd617c0c9aaae0816b5b17ad4bc8cdcdf9d9c6cc23e7e3,call_T200_s040_r005_q003,train,GENERATED
0.04570216592401266,4.614783039829928e-17,call,01_snapshots/train_only/call/call_T200_s040_r005_q006.npz,eb94e95b98a28e73f7fd617c0c9aaae0816b5b17ad4bc8cdcdf9d9c6cc23e7e3,call_T200_s040_r005_q006,train,GENERATED
0.04502075002528727,2.1338692441798536e-17,call,01_snapshots/train_only/call/call_T200_s040_r005_q010.npz,eb94e95b98a28e73f7fd617c0c9aaae0816b5b17ad4bc8cdcdf9d9c6cc23e7e3,call_T200_s040_r005_q010,train,GENERATED
0.05313599994406104,3.5307391576956416e-16,call,01_snapshots/train_only/call/call_T200_s060_r001_q003.npz,eb94e95b98a28e73f7fd617c0c9aaae0816b5b17ad4bc8cdcdf9d9c6cc23e7e3,call_T200_s060_r001_q003,train,GENERATED
0.049299541977234185,1.1999043477614265e-16,call,01_snapshots/train_only/call/call_T200_s060_r001_q006.npz,eb94e95b98a28e73f7fd617c0c9aaae0816b5b17ad4bc8cdcdf9d9c6cc23e7e3,call_T200_s060_r001_q006,train,GENERATED
0.05539608304388821,6.389666809003219e-16,call,01_snapshots/train_only/call/call_T200_s060_r005_q003.npz,eb94e95b98a28e73f7fd617c0c9aaae0816b5b17ad4bc8cdcdf9d9c6cc23e7e3,call_T200_s060_r005_q003,train,GENERATED
0.050717375008389354,1.5318506145607964e-16,call,01_snapshots/train_only/call/call_T200_s060_r005_q006.npz,eb94e95b98a28e73f7fd617c0c9aaae0816b5b17ad4bc8cdcdf9d9c6cc23e7e3,call_T200_s060_r005_q006,train,GENERATED
