arm,boundary_conditional_mae,boundary_conditional_rmse,boundary_false_count,boundary_found_rate,boundary_missed_count,boundary_predicted_found,boundary_reference_found,delta_rmse,mae,max_abs_error,network_spec,normalized_lcp_residual_max,reference_source,regime_id,region,relative_l2,rmse,runtime_seconds,sample_count,scaled_gamma_rmse,seed,solver_converged,split,total_lcp_iterations,variant
B,nan,nan,0,1.0,0,0,0,0.0006370527607398708,0.0,0.0,not_applicable,4.775891721499177e-16,DIRK_policy_sinh_M480_N960,call_T025_s040_r001_q000,maturity_row,0.0,0.0,0.028368700994178653,43,0.011515573533907468,deterministic,True,test,120,CN+Policy Iteration
B,nan,nan,0,1.0,0,0,0,0.0006370527607398708,3.163646565567292e-05,0.0002540016177890736,not_applicable,4.775891721499177e-16,DIRK_policy_sinh_M480_N960,call_T025_s040_r001_q000,strict_interior,0.00017942877777216273,6.82302002960028e-05,0.028368700994178653,4560,0.011515573533907468,deterministic,True,test,120,CN+Policy Iteration
A,nan,nan,0,1.0,0,0,0,0.0006557661132166547,7.241783569888884e-05,0.0028919808107547374,not_applicable,6.735223680943794e-13,DIRK_policy_sinh_M480_N960,call_T025_s040_r005_q000,all,0.0004595927035757244,0.000166083744355352,0.3675076309591532,5203,0.01172422261008962,deterministic,True,test,2400,CN+PSOR
A,nan,nan,0,1.0,0,0,0,0.0006557661132166547,6.19255543868914e-08,8.90885407242467e-07,not_applicable,6.735223680943794e-13,DIRK_policy_sinh_M480_N960,call_T025_s040_r005_q000,exercise_region,1.6939817659828407e-06,1.4413737093746315e-07,0.3675076309591532,752,0.01172422261008962,deterministic,True,test,2400,CN+PSOR
A,nan,nan,0,1.0,0,0,0,0.0006557661132166547,8.464242442696466e-05,0.0028919808107547374,not_applicable,6.735223680943794e-13,DIRK_policy_sinh_M480_N960,call_T025_s040_r005_q000,continuation_region,0.00046144516254369584,0.0001795664594298192,0.3675076309591532,4451,0.01172422261008962,deterministic,True,test,2400,CN+PSOR
A,nan,nan,0,1.0,0,0,0,0.0006557661132166547,0.0003849957726401196,0.0028919808107547374,not_applicable,6.735223680943794e-13,DIRK_policy_sinh_M480_N960,call_T025_s040_r005_q000,payoff_kink_near,0.006627443979512122,0.00044972358055287364,0.3675076309591532,605,0.01172422261008962,deterministic,True,test,2400,CN+PSOR
A,nan,nan,0,1.0,0,0,0,0.0006557661132166547,0.0,0.0,not_applicable,6.735223680943794e-13,DIRK_policy_sinh_M480_N960,call_T025_s040_r005_q000,maturity_row,0.0,0.0,0.3675076309591532,43,0.01172422261008962,deterministic,True,test,2400,CN+PSOR
A,nan,nan,0,1.0,0,0,0,0.0006557661132166547,3.154990278378208e-05,0.0002549080386039862,not_applicable,6.735223680943794e-13,DIRK_policy_sinh_M480_N960,call_T025_s040_r005_q000,strict_interior,0.0001775357662177716,6.811453253882507e-05,0.3675076309591532,4560,0.01172422261008962,deterministic,True,test,2400,CN+PSOR
B,nan,nan,0,1.0,0,0,0,0.0006557661132165901,7.241783569894068e-05,0.0028919808107547235,not_applicable,4.085984208031006e-16,DIRK_policy_sinh_M480_N960,call_T025_s040_r005_q000,all,0.0004595927035756299,0.0001660837443553178,0.0284536718390882,5203,0.0117242226100901,deterministic,True,test,120,CN+Policy Iteration
B,nan,nan,0,1.0,0,0,0,0.0006557661132165901,6.192555438690732e-08,8.908854071890358e-07,not_applicable,4.085984208031006e-16,DIRK_policy_sinh_M480_N960,call_T025_s040_r005_q000,exercise_region,1.6939817659834533e-06,1.4413737093751532e-07,0.0284536718390882,752,0.0117242226100901,deterministic,True,test,120,CN+Policy Iteration
B,nan,nan,0,1.0,0,0,0,0.0006557661132165901,8.464242442702526e-05,0.0028919808107547235,not_applicable,4.085984208031006e-16,DIRK_policy_sinh_M480_N960,call_T025_s040_r005_q000,continuation_region,0.0004614451625436009,0.00017956645942978226,0.0284536718390882,4451,0.0117242226100901,deterministic,True,test,120,CN+Policy Iteration
B,nan,nan,0,1.0,0,0,0,0.0006557661132165901,0.0003849957726400603,0.0028919808107547235,not_applicable,4.085984208031006e-16,DIRK_policy_sinh_M480_N960,call_T025_s040_r005_q000,payoff_kink_near,0.006627443979511567,0.00044972358055283597,0.0284536718390882,605,0.0117242226100901,deterministic,True,test,120,CN+Policy Iteration
B,nan,nan,0,1.0,0,0,0,0.0006557661132165901,0.0,0.0,not_applicable,4.085984208031006e-16,DIRK_policy_sinh_M480_N960,call_T025_s040_r005_q000,maturity_row,0.0,0.0,0.0284536718390882,43,0.0117242226100901,deterministic,True,test,120,CN+Policy Iteration
B,nan,nan,0,1.0,0,0,0,0.0006557661132165901,3.154990278384911e-05,0.00025490803860398273,not_applicable,4.085984208031006e-16,DIRK_policy_sinh_M480_N960,call_T025_s040_r005_q000,strict_interior,0.00017753576621760975,6.811453253876297e-05,0.0284536718390882,4560,0.0117242226100901,deterministic,True,test,120,CN+Policy Iteration
A,nan,nan,0,1.0,0,0,0,0.0006818873987493811,7.252152353833542e-05,0.002891970520445263,not_applicable,5.964640538770754e-13,DIRK_policy_sinh_M480_N960,call_T025_s040_r010_q000,all,0.00045462970559757637,0.0001661242957667208,0.38482583593577147,5203,0.01203037570511897,deterministic,True,test,2520,CN+PSOR
A,nan,nan,0,1.0,0,0,0,0.0006818873987493811,6.466250958852336e-08,9.314105077572975e-07,not_applicable,5.964640538770754e-13,DIRK_policy_sinh_M480_N960,call_T025_s040_r010_q000,exercise_region,1.7526514516085668e-06,1.5063940729867144e-07,0.38482583593577147,737,0.01203037570511897,deterministic,True,test,2520,CN+PSOR
A,nan,nan,0,1.0,0,0,0,0.0006818873987493811,8.447869025982814e-05,0.002891970520445263,not_applicable,5.964640538770754e-13,DIRK_policy_sinh_M480_N960,call_T025_s040_r010_q000,continuation_region,0.00045642168211328625,0.0001793084189503414,0.38482583593577147,4466,0.01203037570511897,deterministic,True,test,2520,CN+PSOR
A,nan,nan,0,1.0,0,0,0,0.0006818873987493811,0.00038500883972127445,0.002891970520445263,not_applicable,5.964640538770754e-13,DIRK_policy_sinh_M480_N960,call_T025_s040_r010_q000,payoff_kink_near,0.006305016694543331,0.00044974817203717306,0.38482583593577147,605,0.01203037570511897,deterministic,True,test,2520,CN+PSOR
A,nan,nan,0,1.0,0,0,0,0.0006818873987493811,0.0,0.0,not_applicable,5.964640538770754e-13,DIRK_policy_sinh_M480_N960,call_T025_s040_r010_q000,maturity_row,0.0,0.0,0.38482583593577147,43,0.01203037570511897,deterministic,True,test,2520,CN+PSOR
A,nan,nan,0,1.0,0,0,0,0.0006818873987493811,3.166647783740968e-05,0.00025665433135174665,not_applicable,5.964640538770754e-13,DIRK_policy_sinh_M480_N960,call_T025_s040_r010_q000,strict_interior,0.00017582472249865228,6.820576188545756e-05,0.38482583593577147,4560,0.01203037570511897,deterministic,True,test,2520,CN+PSOR
B,nan,nan,0,1.0,0,0,0,0.0006818873987494834,7.252152353823405e-05,0.0028919705204452657,not_applicable,5.434219838038209e-16,DIRK_policy_sinh_M480_N960,call_T025_s040_r010_q000,all,0.00045462970559772246,0.00016612429576677416,0.029514363035559654,5203,0.012030375705119167,deterministic,True,test,120,CN+Policy Iteration
B,nan,nan,0,1.0,0,0,0,0.0006818873987494834,6.46625095885107e-08,9.314105077587116e-07,not_applicable,5.434219838038209e-16,DIRK_policy_sinh_M480_N960,call_T025_s040_r010_q000,exercise_region,1.7526514516077196e-06,1.5063940729859865e-07,0.029514363035559654,737,0.012030375705119167,deterministic,True,test,120,CN+Policy Iteration
B,nan,nan,0,1.0,0,0,0,0.0006818873987494834,8.447869025971005e-05,0.0028919705204452657,not_applicable,5.434219838038209e-16,DIRK_policy_sinh_M480_N960,call_T025_s040_r010_q000,continuation_region,0.0004564216821134328,0.00017930841895039902,0.029514363035559654,4466,0.012030375705119167,deterministic,True,test,120,CN+Policy Iteration
B,nan,nan,0,1.0,0,0,0,0.0006818873987494834,0.0003850088397213851,0.0028919705204452657,not_applicable,5.434219838038209e-16,DIRK_policy_sinh_M480_N960,call_T025_s040_r010_q000,payoff_kink_near,0.006305016694544384,0.0004497481720372482,0.029514363035559654,605,0.012030375705119167,deterministic,True,test,120,CN+Policy Iteration
B,nan,nan,0,1.0,0,0,0,0.0006818873987494834,0.0,0.0,not_applicable,5.434219838038209e-16,DIRK_policy_sinh_M480_N960,call_T025_s040_r010_q000,maturity_row,0.0,0.0,0.029514363035559654,43,0.012030375705119167,deterministic,True,test,120,CN+Policy Iteration
B,nan,nan,0,1.0,0,0,0,0.0006818873987494834,3.166647783727935e-05,0.000256654331351764,not_applicable,5.434219838038209e-16,DIRK_policy_sinh_M480_N960,call_T025_s040_r010_q000,strict_interior,0.00017582472249886517,6.820576188554012e-05,0.029514363035559654,4560,0.012030375705119167,deterministic,True,test,120,CN+Policy Iteration
A,nan,nan,0,1.0,0,0,0,0.0004591220833996914,7.139870078584232e-05,0.002228291090653223,not_applicable,5.182863034588053e-13,DIRK_policy_sinh_M480_N960,call_T025_s060_r001_q000,all,0.00036479310237444185,0.00013213479726277403,0.45648140204139054,5203,0.007533008281904826,deterministic,True,test,3000,CN+PSOR
A,nan,nan,0,1.0,0,0,0,0.0004591220833996914,6.35475908830037e-08,7.195260154176593e-07,not_applicable,5.182863034588053e-13,DIRK_policy_sinh_M480_N960,call_T025_s060_r001_q000,exercise_region,1.1741210812661543e-06,1.424258464247464e-07,0.45648140204139054,370,0.007533008281904826,deterministic,True,test,3000,CN+PSOR
A,nan,nan,0,1.0,0,0,0,0.0004591220833996914,7.685990638942909e-05,0.002228291090653223,not_applicable,5.182863034588053e-13,DIRK_policy_sinh_M480_N960,call_T025_s060_r001_q000,continuation_region,0.00036625655289228824,0.00013709944608333508,0.45648140204139054,4833,0.007533008281904826,deterministic,True,test,3000,CN+PSOR
A,nan,nan,0,1.0,0,0,0,0.0004591220833996914,0.0002845280724515049,0.002228291090653223,not_applicable,5.182863034588053e-13,DIRK_policy_sinh_M480_N960,call_T025_s060_r001_q000,payoff_kink_near,0.003604289379281902,0.00032733263877588896,0.45648140204139054,605,0.007533008281904826,deterministic,True,test,3000,CN+PSOR
A,nan,nan,0,1.0,0,0,0,0.0004591220833996914,0.0,0.0,not_applicable,5.182863034588053e-13,DIRK_policy_sinh_M480_N960,call_T025_s060_r001_q000,maturity_row,0.0,0.0,0.45648140204139054,43,0.007533008281904826,deterministic,True,test,3000,CN+PSOR
A,nan,nan,0,1.0,0,0,0,0.0004591220833996914,4.37166570955213e-05,0.0002539577858782574,not_applicable,5.182863034588053e-13,DIRK_policy_sinh_M480_N960,call_T025_s060_r001_q000,strict_interior,0.00019673761664523956,7.55369606507043e-05,0.45648140204139054,4560,0.007533008281904826,deterministic,True,test,3000,CN+PSOR
B,nan,nan,0,1.0,0,0,0,0.000459122083327465,7.13987008305004e-05,0.0022282910906532213,not_applicable,4.871207254908883e-16,DIRK_policy_sinh_M480_N960,call_T025_s060_r001_q000,all,0.00036479310236839417,0.00013213479726058349,0.028500694083049893,5203,0.007533008281725701,deterministic,True,test,120,CN+Policy Iteration
B,nan,nan,0,1.0,0,0,0,0.000459122083327465,6.354759088300379e-08,7.195260154176404e-07,not_applicable,4.871207254908883e-16,DIRK_policy_sinh_M480_N960,call_T025_s060_r001_q000,exercise_region,1.174121081266149e-06,1.424258464247457e-07,0.028500694083049893,370,0.007533008281725701,deterministic,True,test,120,CN+Policy Iteration
