regime_id,option_type,method,M,N,reference_N,evaluation_nodes,runtime_seconds,converged,max_obstacle_violation,value_max_error,delta_max_error,gamma_max_error,value_rmse,delta_rmse,gamma_rmse,boundary_found,reference_boundary_found,boundary_abs_error,delta_empirical_order,gamma_empirical_order
put_T200_s060_r010_q010,put,cn_quadratic,240,240,960,20,0.05498995794914663,True,0.0,2.767797219194179e-07,6.965127241631563e-07,2.615663685645586e-06,2.498675896961908e-07,3.7521017392189634e-07,2.1940303626747226e-06,True,True,3.507665572000107e-06,1.966556847078508,1.9943876066960387
put_T200_s060_r010_q010,put,cn_quadratic,240,480,960,20,0.10634408297482878,True,0.0,6.987900680321957e-08,1.5207849479725866e-07,5.943233905014722e-07,6.417367014297397e-08,8.126486577086115e-08,4.95889596723342e-07,True,True,1.4048389702647768e-06,2.1953335507366547,2.1378569886318526
put_T200_s060_r010_q010,put,rannacher_cn_quadratic,240,60,960,20,0.016811458044685423,True,0.0,4.173394250184259e-06,1.2973711150388034e-05,0.0014224282220087758,3.7481181686562676e-06,6.306181316148294e-06,0.0004672639917059204,True,True,0.001702956557610047,nan,nan
put_T200_s060_r010_q010,put,rannacher_cn_quadratic,240,120,960,20,0.03068637498654425,True,0.0,1.1423668433430123e-06,2.6714719669751474e-06,1.0304624153967268e-05,1.0412100901489332e-06,1.4336896809145154e-06,8.649198029919678e-06,True,True,2.414302304293292e-05,2.279884440332712,7.1089201578023085
put_T200_s060_r010_q010,put,rannacher_cn_quadratic,240,240,960,20,0.054770124959759414,True,0.0,2.729260860090399e-07,6.919412859351937e-07,2.6056123259010633e-06,2.462649172859823e-07,3.7266538638206533e-07,2.1853081710342783e-06,True,True,3.508938255902816e-06,1.9489133487968364,1.9835975309809895
put_T200_s060_r010_q010,put,rannacher_cn_quadratic,240,480,960,20,0.10795562493149191,True,0.0,6.939501973057816e-08,1.514971265104137e-07,5.930769875206465e-07,6.372197842045551e-08,8.09499813378785e-08,4.948192258837965e-07,True,True,1.4049973581786723e-06,2.19135919450019,2.135331150797839
put_T200_s060_r010_q010,put,dirk_lstable_quadratic,240,60,960,20,0.02812720905058086,True,0.0,9.651653237741087e-07,4.1045847970488936e-06,1.605933106496593e-05,8.169269034055574e-07,2.240943307559528e-06,1.3641065800070855e-05,True,True,0.0010446996706994227,nan,nan
put_T200_s060_r010_q010,put,dirk_lstable_quadratic,240,120,960,20,0.05395241698715836,True,0.0,3.7784130807461125e-07,1.1907918401332651e-06,4.468918635147645e-06,3.3231525619010156e-07,6.469247732182299e-07,3.7862827811363085e-06,True,True,1.1550863285525459e-05,1.7853150515785732,1.8454141169403286
put_T200_s060_r010_q010,put,dirk_lstable_quadratic,240,240,960,20,0.10772433306556195,True,0.0,8.384475608247399e-08,3.233831968874057e-07,1.1536947397416952e-06,7.111764752730744e-08,1.7744775480365948e-07,9.722030862143404e-07,True,True,2.295900449533761e-06,1.8806046178017979,1.9536642314812813
put_T200_s060_r010_q010,put,dirk_lstable_quadratic,240,480,960,20,0.2223019580123946,True,0.0,2.2355681361663216e-08,5.970604677330016e-08,2.283361499877401e-07,2.0091986136544127e-08,3.215582974291803e-08,1.9192808954580455e-07,True,True,1.0421010171457468e-06,2.437295763790684,2.3370303575575613
put_T200_s060_r010_q010,put,lobatto_iiic_penalty_quadratic,240,60,960,20,0.14234954095445573,True,0.0,2.1634129941383584e-06,8.769934849994776e-06,5.1747481100150594e-05,1.5757080732913048e-06,6.109125061555914e-06,4.269742435774244e-05,True,True,0.00010050539748668319,nan,nan
put_T200_s060_r010_q010,put,lobatto_iiic_penalty_quadratic,240,120,960,20,0.28770020802039653,True,0.0,6.51099000936739e-07,2.7017068865431426e-06,1.4012898641446725e-05,4.874146307011191e-07,1.6550174847130755e-06,1.1557108779725643e-05,True,True,3.0123517433588987e-05,1.6986949628802985,1.8847332229361244
put_T200_s060_r010_q010,put,lobatto_iiic_penalty_quadratic,240,240,960,20,0.7382437089690939,False,0.0,7.702529719599838e-08,1.0070796530037285e-06,4.100816286545239e-06,4.30400615753901e-08,5.550857843471793e-07,3.4267657074335417e-06,True,True,8.974663553262818e-06,1.4236933673389864,1.7727723970775942
put_T200_s060_r010_q010,put,lobatto_iiic_penalty_quadratic,240,480,960,20,2.136301208054647,False,0.0,3.63751813670099e-08,3.047176611037372e-07,1.1233548091738044e-06,2.7117203939508172e-08,1.6838723251943176e-07,9.457172538543375e-07,True,True,2.950511221233576e-06,1.7246327704184063,1.8680974416640195
call_T200_s060_r010_q010,call,cn_quadratic,240,60,960,20,0.14271937496960163,True,0.0,4.546241496816705e-06,1.1397582589389721e-05,0.001371171680397687,4.192039718486719e-06,6.093776695674776e-06,0.00045188448476916795,True,True,0.01507513669470395,nan,nan
call_T200_s060_r010_q010,call,cn_quadratic,240,120,960,20,0.19972916599363089,True,0.0,1.0724272282991443e-06,2.287828928804192e-06,1.0339293221584e-05,9.920469509433896e-07,1.2400539531324475e-06,8.688077557870054e-06,True,True,0.015149933713896058,2.3166767788212943,7.051127839253008
call_T200_s060_r010_q010,call,cn_quadratic,240,240,960,20,0.1870020410278812,True,0.0,2.621510393763238e-07,5.547357539992248e-07,2.552787181642202e-06,2.427844366562195e-07,3.020993132225336e-07,2.117029075398473e-06,True,True,0.00010207014730934105,2.0441065607955964,2.0179923939475737
call_T200_s060_r010_q010,call,cn_quadratic,240,480,960,20,0.2630766249494627,True,0.0,6.340243291491632e-08,1.287522596871149e-07,5.944466918705871e-07,5.892020804249225e-08,6.99221668998929e-08,4.900351630607425e-07,True,True,6.459560191762748e-05,2.1072029607159126,2.1024539250339354
call_T200_s060_r010_q010,call,rannacher_cn_quadratic,240,60,960,20,0.15170895890332758,True,0.0,4.165270787614972e-06,1.1545645158261841e-05,0.0014207151204481683,3.816271679170731e-06,5.834722589334391e-06,0.00048599602844860544,True,True,0.015075205721178264,nan,nan
call_T200_s060_r010_q010,call,rannacher_cn_quadratic,240,120,960,20,0.19339679193217307,True,0.0,1.0316278067357132e-06,2.2544040084726547e-06,1.0227882141222722e-05,9.525781163762401e-07,1.2236079587488742e-06,8.5948083899996e-06,True,True,0.015149935357229971,2.3565308045372495,7.1179660452192755
call_T200_s060_r010_q010,call,rannacher_cn_quadratic,240,240,960,20,0.16235312505159527,True,0.0,2.5788608060128837e-07,5.514194401090577e-07,2.541216537199631e-06,2.386502801012296e-07,3.004742490719379e-07,2.1073008356110054e-06,True,True,0.00010209251304171829,2.0315240468739284,2.008916223340395
call_T200_s060_r010_q010,call,rannacher_cn_quadratic,240,480,960,20,0.21585074998438358,True,0.0,6.295973581371683e-08,1.2842101465571076e-07,5.932306645917151e-07,5.8490435253488095e-08,6.97585088905016e-08,4.890365873596953e-07,True,True,6.459524159696528e-05,2.1022688273716197,2.0988542338001306
call_T200_s060_r010_q010,call,dirk_lstable_quadratic,240,60,960,20,0.10273604199755937,True,0.0,9.96343920367515e-07,3.1514498119444845e-06,1.8781292121516913e-05,8.612696757144057e-07,2.0791093539224647e-06,1.538108497525804e-05,True,True,0.015107152562633175,nan,nan
call_T200_s060_r010_q010,call,dirk_lstable_quadratic,240,120,960,20,0.14052999997511506,True,0.0,2.5903752631784016e-07,7.970274831792246e-07,4.617407756146719e-06,2.2673691549709374e-07,5.100382869640714e-07,3.7856770267463583e-06,True,True,0.015107777764450159,1.9833143101024173,2.0241412761181836
call_T200_s060_r010_q010,call,dirk_lstable_quadratic,240,240,960,20,0.23179529199842364,True,0.0,6.851830020027094e-08,1.923581618989978e-07,1.1319730153225294e-06,6.047571071604883e-08,1.2468133672849636e-07,9.251517835814161e-07,True,True,2.5389280641885392e-05,2.0508344266739718,2.028243573466419
call_T200_s060_r010_q010,call,dirk_lstable_quadratic,240,480,960,20,0.41645324998535216,True,0.0,1.609316363504476e-08,3.832192063679685e-08,2.4347983629269265e-07,1.4286473036877067e-08,2.6281709150320515e-08,1.943839065556147e-07,True,True,1.079607787168868e-06,2.327553271854539,2.2169653606934
call_T200_s060_r010_q010,call,lobatto_iiic_penalty_quadratic,240,60,960,20,0.46120345790404826,True,0.0,1.0747445900183283e-06,1.2496774233761165e-05,5.8151539983342104e-05,4.0844516625554203e-07,6.918077147216335e-06,4.853386587116361e-05,True,True,0.0001957105804462067,nan,nan
call_T200_s060_r010_q010,call,lobatto_iiic_penalty_quadratic,240,120,960,20,0.684749708045274,True,0.0,1.8474751622976626e-07,3.1051386586988805e-06,1.536638036814253e-05,1.1450867997175266e-07,1.7687459725703753e-06,1.2758002767006234e-05,True,True,9.953232276416202e-05,2.008826145129252,1.9200400273790494
call_T200_s060_r010_q010,call,lobatto_iiic_penalty_quadratic,240,240,960,20,1.1425170419970527,False,0.0,2.276802991696414e-07,8.944162901980413e-07,4.474491277495218e-06,1.9816633376529085e-07,5.085350289928987e-07,3.6932207250972e-06,True,True,1.6354520909089842e-05,1.7956393231911736,1.7799817994871612
call_T200_s060_r010_q010,call,lobatto_iiic_penalty_quadratic,240,480,960,20,2.457079832907766,False,0.0,9.069321227350713e-08,2.5252300750455703e-07,1.2700983265112598e-06,8.226554321262291e-08,1.433548623994997e-07,1.0448790530395368e-06,True,True,6.662958504044525e-06,1.8245316259785567,1.8167834763712682
put_T200_s020_r001_q010,put,cn_quadratic,240,60,960,20,0.019446957972832024,True,0.0,1.9028857065617188e-06,2.1680207384355832e-05,0.0001245887865874984,1.225638688518396e-06,1.378333633122831e-05,7.410398459573724e-05,True,True,8.363357506535607e-10,nan,nan
put_T200_s020_r001_q010,put,cn_quadratic,240,120,960,20,0.040065833018161356,True,0.0,4.730334416946924e-07,5.389272333400363e-06,3.097655352224393e-05,3.046684670140692e-07,3.42657092660823e-06,1.842149148515043e-05,True,True,2.0784392262829243e-10,2.008216160343916,2.007925684079314
put_T200_s020_r001_q010,put,cn_quadratic,240,240,960,20,0.07948258402757347,True,0.0,1.1554836229499266e-07,1.3164309017876796e-06,7.566969850714145e-06,7.442112603629238e-08,8.370221261153102e-07,4.499834006787424e-06,True,True,5.0769763393354594e-11,2.0334586938820456,2.0333890354912745
put_T200_s020_r001_q010,put,cn_quadratic,240,480,960,20,0.16023129201494157,True,0.0,2.617571689955689e-08,2.9821385610917517e-07,1.7141661090569471e-06,1.685899214288274e-08,1.8961259055443533e-07,1.019355153030239e-06,True,True,1.1499648455703948e-11,2.142212600481119,2.1422087782445343
put_T200_s020_r001_q010,put,rannacher_cn_quadratic,240,60,960,20,0.020984292030334473,True,0.0,1.8855647725135594e-06,2.158788846395865e-05,0.00012413693323276576,1.2139384060975425e-06,1.3728528838844277e-05,7.380603452051823e-05,True,True,8.399220069454927e-10,nan,nan
put_T200_s020_r001_q010,put,rannacher_cn_quadratic,240,120,960,20,0.03887599997688085,True,0.0,4.7195031332991633e-07,5.383495352839773e-06,3.09482618532364e-05,3.0393593219540454e-07,3.4231404683402452e-06,1.840284303356362e-05,True,True,2.0806774359005686e-10,2.0036070549905314,2.004002119338285
put_T200_s020_r001_q010,put,rannacher_cn_quadratic,240,240,960,20,0.08287008304614574,True,0.0,1.1548065789734885e-07,1.3160697298619795e-06,7.5652006659154836e-06,7.437532288918612e-08,8.368076444612144e-07,4.498668060834254e-06,True,True,5.078018561199826e-11,2.0323072485063176,2.032408130303672
put_T200_s020_r001_q010,put,rannacher_cn_quadratic,240,480,960,20,0.167486916994676,True,0.0,2.6171485006942774e-08,2.9819128083419244e-07,1.7140553976169315e-06,1.685612896885153e-08,1.895991835383859e-07,1.0192822583023094e-06,True,True,1.1500925212182267e-11,2.141925951308475,2.1419646126810785
put_T200_s020_r001_q010,put,dirk_lstable_quadratic,240,60,960,20,0.04357762506697327,True,0.0,9.095681791082555e-07,1.0476868341657841e-05,6.038311890499415e-05,5.850547314628863e-07,6.669365161806396e-06,3.585056815061635e-05,True,True,4.125383507025404e-10,nan,nan
put_T200_s020_r001_q010,put,dirk_lstable_quadratic,240,120,960,20,0.14981758408248425,True,0.0,2.2727400347810622e-07,2.597005867466251e-06,1.4943580473048002e-05,1.4631271050655482e-07,1.6520150010627996e-06,8.880833767112783e-06,True,True,1.0076141310211284e-10,2.012286364269957,2.0146194183442496
put_T200_s020_r001_q010,put,dirk_lstable_quadratic,240,240,960,20,0.163041332969442,True,0.0,5.422781226838147e-08,6.183594844499929e-07,3.556089323009104e-06,3.492009091891209e-08,3.932524226625115e-07,2.114079485195846e-06,True,True,2.3893872991287424e-11,2.0703315729214684,2.071162390604722
put_T200_s020_r001_q010,put,dirk_lstable_quadratic,240,480,960,20,0.33319887495599687,True,0.0,1.0847859721607733e-08,1.2362800577703226e-07,7.108064137284487e-07,6.986162774466557e-09,7.861479870292766e-08,4.226278389179367e-07,True,True,4.771780193202346e-12,2.3224401977308946,2.322762958483145
put_T200_s020_r001_q010,put,lobatto_iiic_penalty_quadratic,240,60,960,20,0.17096454103011638,True,0.0,4.161242181693892e-06,4.3679761757120517e-05,0.00022802140206001908,2.165593169274377e-06,2.7492118907219073e-05,0.00013763386687011507,True,True,3.879303739351414e-09,nan,nan
put_T200_s020_r001_q010,put,lobatto_iiic_penalty_quadratic,240,120,960,20,0.7181186660891399,False,0.0,8.830453145647343e-07,1.0716279151556929e-05,6.022612079048528e-05,5.775262983965435e-07,6.780890203942564e-06,3.596696246691236e-05,True,True,2.7761931642444893e-11,2.0271609193994196,1.920707999960938
put_T200_s020_r001_q010,put,lobatto_iiic_penalty_quadratic,240,240,960,20,1.6635794159956276,False,0.0,2.3817993902164325e-07,2.72214895413736e-06,1.5583541457253602e-05,1.536354618929279e-07,1.7283249246372468e-06,9.283025248395635e-06,True,True,5.660923257932993e-10,1.976986150571676,1.950366204716153
put_T200_s020_r001_q010,put,lobatto_iiic_penalty_quadratic,240,480,960,20,5.392824291950092,False,0.0,6.283382536498294e-08,7.154924956398467e-07,4.106810591597565e-06,4.0488172135878676e-08,4.546528415690971e-07,2.444160000419338e-06,True,True,7.31752158866783e-10,1.9277374716880802,1.9239328160685798
call_T200_s020_r010_q010,call,cn_quadratic,240,60,960,20,0.02503754198551178,True,0.0,1.458379055935266e-06,1.510328129306071e-05,0.0001399947215152686,9.20583849364618e-07,1.0539117373360133e-05,7.346903718757883e-05,True,True,8.648142774791978e-06,nan,nan
call_T200_s020_r010_q010,call,cn_quadratic,240,120,960,20,0.045578334014862776,True,0.0,3.639943476768659e-07,3.292649056518826e-06,2.8016275449571637e-05,2.3044214629244844e-07,2.45561585930538e-06,1.464279245926688e-05,True,True,1.5217202342654446e-07,2.1975413620191904,2.3210353532345547
call_T200_s020_r010_q010,call,cn_quadratic,240,240,960,20,0.08746716694440693,True,0.0,8.606800443178297e-08,7.946854265195036e-07,6.725422468933928e-06,5.435773643173014e-08,5.936905332997392e-07,3.5036424161071856e-06,True,True,1.544729699709535e-08,2.050792959354528,2.0585683722104764
call_T200_s020_r010_q010,call,cn_quadratic,240,480,960,20,0.16839858295861632,True,0.0,2.149643531235146e-08,1.8747141211639118e-07,1.6006676983870705e-06,1.3615611676020214e-08,1.433131510471741e-07,8.332160457597118e-07,True,True,3.7241929540243746e-09,2.083713274568516,2.070951063130687
call_T200_s020_r010_q010,call,rannacher_cn_quadratic,240,60,960,20,0.025148750049993396,True,0.0,1.334947752534843e-06,1.4749358120624834e-05,0.00013906329937585227,8.267355041262744e-07,1.0262067464931942e-05,7.200295736445699e-05,True,True,8.657001379974716e-06,nan,nan
call_T200_s020_r010_q010,call,rannacher_cn_quadratic,240,120,960,20,0.04500858299434185,True,0.0,3.498503593768465e-07,3.2534080096624507e-06,2.7743596470175547e-05,2.1936147022372373e-07,2.424976408713387e-06,1.4473947859064063e-05,True,True,1.5290725441374775e-07,2.180628503875576,2.3255149990372397
call_T200_s020_r010_q010,call,rannacher_cn_quadratic,240,240,960,20,0.08710050000809133,True,0.0,8.526755070070724e-08,7.924469258568934e-07,6.709949895711276e-06,5.3732555600538084e-08,5.919468292583278e-07,3.4939450984866916e-06,True,True,1.5486699256328507e-08,2.0375655429242694,2.047780921127029
call_T200_s020_r010_q010,call,rannacher_cn_quadratic,240,480,960,20,0.15502566599752754,True,0.0,2.1405314812317222e-08,1.8722979705509957e-07,1.5989433277407983e-06,1.3543905215515456e-08,1.4312111339938264e-07,8.321400639507053e-07,True,True,3.728543696013276e-09,2.0815042602292557,2.0691831881645877
call_T200_s020_r010_q010,call,dirk_lstable_quadratic,240,60,960,20,0.04289891594089568,True,0.0,4.0218278882231395e-07,9.198238551610949e-06,9.853814014748608e-05,2.3589718403053264e-07,5.012770619639528e-06,4.335484661574509e-05,True,True,7.386934708364379e-07,nan,nan
call_T200_s020_r010_q010,call,dirk_lstable_quadratic,240,120,960,20,0.08188433304894716,True,0.0,1.144217624399202e-07,1.39397943726971e-06,1.3084009575781153e-05,6.185237903444571e-08,1.063693906929424e-06,6.4185668868078325e-06,True,True,3.873467457893298e-08,2.7221483337365657,2.912877521444181
call_T200_s020_r010_q010,call,dirk_lstable_quadratic,240,240,960,20,0.16649954102467746,True,0.0,2.6553654608463262e-08,3.2743974470728077e-07,3.0352351132467703e-06,1.4466146660318764e-08,2.5119480267401367e-07,1.5008457111902576e-06,True,True,9.076023710363756e-09,2.0899079278337793,2.1079245414472365
call_T200_s020_r010_q010,call,dirk_lstable_quadratic,240,480,960,20,0.33243341697379947,True,0.0,6.710505470741701e-09,7.085809311524471e-08,6.785845885204367e-07,3.6592071475365066e-09,5.813442432180183e-08,3.362941199557857e-07,True,True,1.9867416600760635e-09,2.2082249008131956,2.161207703659335
call_T200_s020_r010_q010,call,lobatto_iiic_penalty_quadratic,240,60,960,20,0.1799685419537127,True,0.0,2.0868546394200993e-06,1.8758074820657278e-05,0.0001666999095262245,1.0434484916786742e-06,1.5093170315827841e-05,9.159923191189513e-05,True,True,7.089880857957809e-07,nan,nan
call_T200_s020_r010_q010,call,lobatto_iiic_penalty_quadratic,240,120,960,20,0.3257742499699816,True,0.0,3.9484775721243537e-07,5.072660738847379e-06,4.745943907868977e-05,2.0631417772970606e-07,4.0858737204349706e-06,2.4458123616827205e-05,True,True,1.7386925788009933e-07,1.8866971878187389,1.8124863667370161
call_T200_s020_r010_q010,call,lobatto_iiic_penalty_quadratic,240,240,960,20,0.6911105839535594,False,0.0,1.285619213031719e-07,1.3294757786885825e-06,1.239828664734155e-05,5.919542012295477e-08,1.0529858233514402e-06,6.3337254383046695e-06,True,True,5.174250294892602e-08,1.93188518237883,1.936554285005353
call_T200_s020_r010_q010,call,lobatto_iiic_penalty_quadratic,240,480,960,20,1.6879552499158308,False,0.0,4.1038878323407246e-08,3.4699701700890984e-07,3.323886116346486e-06,1.8496652210456888e-08,2.7593083283756085e-07,1.6533217563319796e-06,True,True,1.4781340373914986e-08,1.9378623277048757,1.899197906308809
put_T050_s060_r005_q003,put,cn_quadratic,240,60,960,20,0.02611816697753966,True,0.0,1.3789460723279134e-06,1.55670539742081e-05,7.868201400418329e-05,9.272220313530871e-07,9.614208240071704e-06,5.47700904970591e-05,True,True,3.6397046742853156e-05,nan,nan
put_T050_s060_r005_q003,put,cn_quadratic,240,120,960,20,0.04813458397984505,True,0.0,3.1073896034072845e-07,3.80230424479322e-06,1.924793984198203e-05,2.0994888378710835e-07,2.3621977989476603e-06,1.337078584173218e-05,True,True,3.625807772250633e-05,2.0335500635835686,2.0313298478030126
put_T050_s060_r005_q003,put,cn_quadratic,240,240,960,20,0.09594070806633681,True,0.0,8.619655164632256e-08,9.034211378988743e-07,4.648468510115578e-06,5.76328246005948e-08,5.626946575567522e-07,3.2392581559206066e-06,True,True,3.621969146294646e-05,2.0734034002417974,2.049876650981413
put_T050_s060_r005_q003,put,cn_quadratic,240,480,960,20,0.17977379099465907,True,0.0,1.906912830418328e-08,2.1353272317004013e-07,1.0738689937284107e-06,1.280252681241905e-08,1.3135171536992033e-07,7.514767942366168e-07,True,True,9.011299446193277e-06,2.0809414948518006,2.1139374795204797
put_T050_s060_r005_q003,put,rannacher_cn_quadratic,240,60,960,20,0.028109499951824546,True,0.0,1.1234488470623916e-06,1.5108577822164904e-05,7.669766262097255e-05,7.665669657146122e-07,9.372341503455807e-06,5.322519933868819e-05,True,True,3.6399379840734714e-05,nan,nan
put_T050_s060_r005_q003,put,rannacher_cn_quadratic,240,120,960,20,0.049856584053486586,True,0.0,2.845768888593003e-07,3.754798189037345e-06,1.905357561726717e-05,1.9433818783351932e-07,2.337173517772151e-06,1.3219010829842299e-05,True,True,3.6258309567993585e-05,2.008560591598023,2.0091208508943503
put_T050_s060_r005_q003,put,rannacher_cn_quadratic,240,240,960,20,0.0949644580250606,True,0.0,8.355004610383077e-08,8.985650740145346e-07,4.629406158418448e-06,5.56609407274167e-08,5.601459227671699e-07,3.224165271544241e-06,True,True,3.621971418255043e-05,2.0630404760952223,2.041162713682445
put_T050_s060_r005_q003,put,rannacher_cn_quadratic,240,480,960,20,0.17745145899243653,True,0.0,1.867539611843938e-08,2.1280142481483466e-07,1.0711379783145958e-06,1.2522190857456428e-08,1.3096700090245538e-07,7.492813273942857e-07,True,True,9.011495299471317e-06,2.078115176928381,2.1116828098594103
put_T050_s060_r005_q003,put,dirk_lstable_quadratic,240,60,960,20,0.04514158400706947,True,0.0,1.0624243206858175e-06,7.365660623093184e-06,3.589087427258164e-05,4.5286293484382364e-07,4.5977001114626216e-06,2.474638900277578e-05,True,True,3.6316928243962376e-05,nan,nan
put_T050_s060_r005_q003,put,dirk_lstable_quadratic,240,120,960,20,0.08524141600355506,True,0.0,2.5570772654859297e-07,1.8312283739385649e-06,8.879537605199772e-06,1.0773464942598853e-07,1.1498898592282112e-06,6.142002347579655e-06,True,True,3.623846552736065e-05,2.00800320379867,2.0150606100061688
put_T050_s060_r005_q003,put,dirk_lstable_quadratic,240,240,960,20,0.17154337500687689,True,0.0,4.216231136444648e-08,4.175755025093153e-07,2.0816467549700235e-06,1.920963230378183e-08,2.6143160118512674e-07,1.4497952871360579e-06,True,True,3.6214617767094115e-05,2.1327027396603864,2.0927592800606747
put_T050_s060_r005_q003,put,dirk_lstable_quadratic,240,480,960,20,0.3605022910051048,True,0.0,1.0942739991914863e-08,9.259820243912031e-08,4.344970383485247e-07,4.593508298822212e-09,5.659584543092541e-08,3.0537460181886736e-07,True,True,6.3820169043937724e-06,2.172980984642107,2.260307022904279
put_T050_s060_r005_q003,put,lobatto_iiic_penalty_quadratic,240,60,960,20,0.2468192499363795,False,0.0,7.162551114603399e-06,2.083765007787619e-05,0.00011219864487488351,5.1228498500614705e-06,1.3519476038123184e-05,7.557670366251248e-05,True,True,0.013042487420439841,nan,nan
put_T050_s060_r005_q003,put,lobatto_iiic_penalty_quadratic,240,120,960,20,0.3148280830355361,True,0.0,1.7078115489010948e-06,6.358753174007248e-06,3.112659200388279e-05,1.0587118574271232e-06,4.028499711780736e-06,2.1342800196413095e-05,True,True,0.01076531454880858,1.7123767755632726,1.84983571890164
put_T050_s060_r005_q003,put,lobatto_iiic_penalty_quadratic,240,240,960,20,1.2144493750529364,False,0.0,3.8865260043596805e-07,1.9005460455412404e-06,8.783479343854594e-06,2.0287465941919446e-07,1.1794284443549978e-06,6.100020835569998e-06,True,True,0.00990584290297336,1.7423299306529858,1.8252831835859709
put_T050_s060_r005_q003,put,lobatto_iiic_penalty_quadratic,240,480,960,20,4.002635292010382,False,0.0,1.099808835114402e-07,5.295883331868367e-07,2.3665222781410478e-06,5.723570226448919e-08,3.280662856060507e-07,1.6520445365402188e-06,True,True,0.006102595599720317,1.8434707334797724,1.8920240351097954
call_T050_s060_r005_q010,call,cn_quadratic,240,60,960,20,0.058378207962960005,True,0.0,1.3171026373159922e-06,1.1685062650812483e-05,7.799612750658547e-05,8.268577757493679e-07,8.551180094308512e-06,5.865202080145024e-05,True,True,4.152851106553612e-05,nan,nan
call_T050_s060_r005_q010,call,cn_quadratic,240,120,960,20,0.05894075008109212,True,0.0,3.3039583610672274e-07,3.0146334578651235e-06,1.9600606737668613e-05,2.0709683106844393e-07,2.156683916688371e-06,1.3614638963867577e-05,True,True,2.1192326690844254e-05,1.954610965285887,1.9925041824870648
call_T050_s060_r005_q010,call,cn_quadratic,240,240,960,20,0.09303195809479803,True,0.0,7.631539591934633e-08,6.793821888395613e-07,4.571907352701743e-06,4.798514902113742e-08,5.00020955441877e-07,3.1729042534094996e-06,True,True,2.843265474172796e-06,2.14968729779951,2.1000302402170683
call_T050_s060_r005_q010,call,cn_quadratic,240,480,960,20,0.1888567500282079,True,0.0,1.3825197237027353e-08,1.5192628821658616e-07,1.022485096591197e-06,8.148117913186376e-09,1.11171635228931e-07,7.010354517135976e-07,True,True,1.0511984838146304e-07,2.1608518711417855,2.160716353323708
call_T050_s060_r005_q010,call,rannacher_cn_quadratic,240,60,960,20,0.05105737503618002,True,0.0,8.969121683688464e-07,1.1366196272510898e-05,7.471435485295608e-05,5.324597909417656e-07,8.189866496986486e-06,5.63340934251325e-05,True,True,4.146763497936412e-05,nan,nan
call_T050_s060_r005_q010,call,rannacher_cn_quadratic,240,120,960,20,0.05623683298472315,True,0.0,2.747357026322561e-07,2.970038118776941e-06,1.917234696002801e-05,1.6461866648157813e-07,2.1092677435017652e-06,1.3258809959170127e-05,True,True,2.1201836002626706e-05,1.9361961808652628,1.9623585007217779
call_T050_s060_r005_q010,call,rannacher_cn_quadratic,240,240,960,20,0.0994011249858886,True,0.0,7.109220379053482e-08,6.750920722442544e-07,4.531944619579065e-06,4.3717993756187925e-08,4.954198829782332e-07,3.1396954990844116e-06,True,True,2.8426226728051063e-06,2.137325265071935,2.0808248169852894
call_T050_s060_r005_q010,call,rannacher_cn_quadratic,240,480,960,20,0.1970012920210138,True,0.0,1.2605983978897228e-08,1.5089046179195265e-07,1.0132374439475456e-06,7.342088774517889e-09,1.1011940556694735e-07,6.933736611131019e-07,True,True,1.052540870016827e-07,2.1615826651847545,2.161157933915809
call_T050_s060_r005_q010,call,dirk_lstable_quadratic,240,60,960,20,0.054592750035226345,True,0.0,1.0445618175980442e-06,6.266378356212243e-06,3.534721145781461e-05,4.910747903639558e-07,4.104938177192918e-06,2.401732541269205e-05,True,True,3.6339330737877873e-06,nan,nan
call_T050_s060_r005_q010,call,dirk_lstable_quadratic,240,120,960,20,0.0937852089991793,True,0.0,2.1457146576198127e-07,1.597121025431747e-06,9.14661786310944e-06,9.072816667491975e-08,1.0522290449218484e-06,6.262193715723981e-06,True,True,6.69623463123159e-07,1.9721582401421545,1.9502861222542465
call_T050_s060_r005_q010,call,dirk_lstable_quadratic,240,240,960,20,0.2004917908925563,True,0.0,3.886612082171226e-08,3.406442078413008e-07,2.0466481509551215e-06,1.5976326360821098e-08,2.2970259258420874e-07,1.4105612602587128e-06,True,True,1.132701974437822e-07,2.229136059188634,2.159975274824856
call_T050_s060_r005_q010,call,dirk_lstable_quadratic,240,480,960,20,0.463557832990773,True,0.0,1.2965856943658594e-08,6.719020007039944e-08,3.922709157500037e-07,6.75144015835201e-09,4.4575459874340804e-08,2.6152852266395543e-07,True,True,2.077104421793763e-08,2.341942944787401,2.383340824733721
call_T050_s060_r005_q010,call,lobatto_iiic_penalty_quadratic,240,60,960,20,0.33295487496070564,True,0.0,5.880137869951341e-06,1.8860233093609402e-05,0.00010977981763637956,4.009705449330197e-06,1.2459287176424023e-05,7.160358236243845e-05,True,True,0.00018466828988716877,nan,nan
call_T050_s060_r005_q010,call,lobatto_iiic_penalty_quadratic,240,120,960,20,0.7257152500096709,False,0.0,1.4060950114247461e-06,5.259045617322933e-06,2.9879776003438607e-05,8.775766715760212e-07,3.452582339711283e-06,1.9708060032733103e-05,True,True,1.6012826193900764e-06,1.8424745903689272,1.8773716098756663
